Photon Energy [eV],Flux [photons/s/0.1%bw]
9.687314629258516652e+04,1.162922505637678680e+11
9.719358717434869322e+04,1.132538400211397247e+11
9.751402805611221993e+04,1.102948005523461151e+11
9.783446893787574663e+04,1.074130589389660950e+11
9.815490981963927334e+04,1.046065961229212189e+11
9.847535070140280004e+04,1.018734457909251251e+11
9.879579158316632675e+04,9.921169299597079468e+10
9.911623246492985345e+04,9.661947281488401794e+10
9.943667334669338015e+04,9.409496904099909973e+10
9.975711422845690686e+04,9.163641291103382874e+10
1.000775551102204336e+05,8.924208186526898193e+10
1.003979959919839603e+05,8.691029834015837097e+10
1.007184368737474870e+05,8.463942859251992798e+10
1.010388777555110137e+05,8.242788155448037720e+10
1.013593186372745404e+05,8.027410771836666870e+10
1.016797595190380671e+05,7.817659805076142883e+10
1.020002004008015938e+05,7.613388293495573425e+10
1.023206412825651205e+05,7.414453114105831909e+10
1.026410821643286617e+05,7.220714882303404236e+10
1.029615230460921885e+05,7.032037854196824646e+10
1.032819639278557152e+05,6.848289831486900330e+10
1.036024048096192419e+05,6.669342068833900452e+10
1.039228456913827686e+05,6.495069183646595764e+10
1.042432865731462953e+05,6.325349068229683685e+10
1.045637274549098220e+05,6.160062804227935028e+10
1.048841683366733487e+05,5.999094579306844330e+10
1.052046092184368754e+05,5.842331606011283875e+10
1.055250501002004021e+05,5.689664042745207977e+10
1.058454909819639288e+05,5.540984916816756439e+10
1.061659318637274555e+05,5.396190049494832611e+10
1.064863727454909822e+05,5.255177983024440765e+10
1.068068136272545089e+05,5.117849909549555969e+10
1.071272545090180356e+05,4.984109601893597412e+10
1.074476953907815623e+05,4.853863346148904419e+10
1.077681362725450890e+05,4.727019876027898407e+10
1.080885771543086157e+05,4.603490308929832458e+10
1.084090180360721424e+05,4.483188083678211975e+10
1.087294589178356691e+05,4.366028899885274506e+10
1.090498997995991958e+05,4.251930658900866699e+10
1.093703406813627225e+05,4.140813406304343414e+10
1.096907815631262492e+05,4.032599275899102783e+10
1.100112224448897759e+05,3.927212435170462036e+10
1.103316633266533026e+05,3.824579032168629456e+10
1.106521042084168294e+05,3.724627143779453278e+10
1.109725450901803561e+05,3.627286725346719360e+10
1.112929859719438828e+05,3.532489561610597229e+10
1.116134268537074095e+05,3.440169218927872467e+10
1.119338677354709362e+05,3.350260998740424347e+10
1.122543086172344629e+05,3.262701892259303665e+10
1.125747494989979896e+05,3.177430536332669830e+10
1.128951903807615163e+05,3.094387170466592026e+10
1.132156312625250430e+05,3.013513594968612671e+10
1.135360721442885697e+05,2.934753130184700775e+10
1.138565130260520964e+05,2.858050576801025391e+10
1.141769539078156231e+05,2.783352177182717896e+10
1.144973947895791498e+05,2.710605577722512817e+10
1.148178356713426765e+05,2.639759792172860718e+10
1.151382765531062032e+05,2.570765165935850906e+10
1.154587174348697299e+05,2.503573341285855103e+10
1.157791583166332566e+05,2.438137223500565338e+10
1.160995991983967833e+05,2.374410947876650620e+10
1.164200400801603246e+05,2.312349847606942749e+10
1.167404809619238513e+05,2.251910422496629333e+10
1.170609218436873780e+05,2.193050308496500778e+10
1.173813627254509047e+05,2.135728248031963730e+10
1.177018036072144314e+05,2.079904061106972504e+10
1.180222444889779581e+05,2.025538617162646484e+10
1.183426853707414848e+05,1.972593807670875931e+10
1.186631262525050115e+05,1.921032519443682098e+10
1.189835671342685382e+05,1.870818608639657211e+10
1.193040080160320649e+05,1.821916875449246597e+10
1.196244488977955916e+05,1.774293039441167450e+10
1.199448897795591183e+05,1.727913715552676010e+10
1.202653306613226450e+05,1.682746390706851006e+10
1.205857715430861717e+05,1.638759401040541458e+10
1.209062124248496984e+05,1.595921909727006531e+10
1.212266533066132251e+05,1.554203885377720833e+10
1.215470941883767518e+05,1.513576081008208466e+10
1.218675350701402785e+05,1.474010013553182983e+10
1.221879759519038053e+05,1.435477943916638374e+10
1.225084168336673320e+05,1.397952857542919731e+10
1.228288577154308587e+05,1.361408445495162582e+10
1.231492985971943854e+05,1.325819086027856255e+10
1.234697394789579121e+05,1.291159826640615273e+10
1.237901803607214388e+05,1.257406366600599670e+10
1.241106212424849655e+05,1.224535039921336365e+10
1.244310621242484922e+05,1.192522798786027718e+10
1.247515030060120189e+05,1.161347197403731155e+10
1.250719438877755456e+05,1.130986376287113762e+10
1.253923847695390723e+05,1.101419046940763283e+10
1.257128256513025990e+05,1.072624476949338150e+10
1.260332665330661257e+05,1.044582475455111313e+10
1.263537074148296524e+05,1.017273379014743805e+10
1.266741482965931791e+05,9.906780378253732681e+09
1.269945891783567058e+05,9.647778023103910446e+09
1.273150300601202325e+05,9.395545100554929733e+09
1.276354709418837592e+05,9.149904730858743668e+09
1.279559118236472859e+05,8.910684654756504059e+09
1.282763527054108126e+05,8.677717112808288574e+09
1.285967935871743393e+05,8.450838727873904228e+09
1.289172344689378660e+05,8.229890390662383080e+09
1.292376753507013927e+05,8.014717148270139694e+09
1.295581162324649194e+05,7.805168095629676819e+09
1.298785571142284462e+05,7.601096269792883873e+09
1.301989979959919874e+05,7.402358546974841118e+09
1.305194388777555141e+05,7.208815542286185265e+09
1.308398797595190408e+05,7.020331512083595276e+09
1.311603206412825675e+05,6.836774258870325089e+09
1.314807615230460942e+05,6.658015038679944038e+09
1.318012024048096209e+05,6.483928470878613472e+09
1.321216432865731476e+05,6.314392450322627068e+09
1.324420841683366743e+05,6.149288061809822083e+09
1.327625250501002010e+05,5.988499496764864922e+09
1.330829659318637277e+05,5.831913972100188255e+09
1.334034068136272545e+05,5.679421651195643425e+09
1.337238476953907812e+05,5.530915566941683769e+09
1.340442885771543079e+05,5.386291546792063713e+09
1.343647294589178346e+05,5.245448139773727417e+09
1.346851703406813613e+05,5.108286545402636528e+09
1.350056112224448880e+05,4.974710544455865860e+09
1.353260521042084147e+05,4.844626431551486015e+09
1.356464929859719414e+05,4.717942949489007950e+09
1.359669338677354681e+05,4.594571225304425240e+09
1.362873747494989948e+05,4.474424707995089531e+09
1.366078156312625215e+05,4.357419107870850563e+09
1.369282565130260482e+05,4.243472337488910198e+09
1.372486973947895749e+05,4.132504454131155968e+09
1.375691382765531016e+05,4.024437603783602715e+09
1.378895791583166283e+05,3.919195966578780651e+09
1.382100200400801550e+05,3.816705703662827492e+09
1.385304609218436817e+05,3.716894905450135231e+09
1.388509018036072084e+05,3.619693541229282379e+09
1.391713426853707351e+05,3.525033410084982395e+09
1.394917835671342618e+05,3.432848093101678848e+09
1.398122244488977885e+05,3.343072906815356731e+09
1.401326653306613152e+05,3.255644857880923271e+09
1.404531062124248419e+05,3.170502598923470974e+09
1.407735470941883686e+05,3.087586385542477608e+09
1.410939879759518954e+05,3.006838034438854218e+09
1.414144288577154221e+05,2.928200882635527134e+09
1.417348697394789488e+05,2.851619747762982368e+09
1.420553106212424755e+05,2.777040889381987095e+09
1.423757515030060022e+05,2.704411971316401005e+09
1.426961923847695289e+05,2.633682024969684124e+09
1.430166332665330556e+05,2.564801413599458694e+09
1.433370741482965823e+05,2.497721797525053501e+09
1.436575150300601090e+05,2.432396100243721962e+09
1.439779559118236357e+05,2.368778475431780815e+09
1.442983967935871624e+05,2.306824274807558537e+09
1.446188376753506891e+05,2.246490016833674908e+09
1.449392785571142158e+05,2.187733356236710072e+09
1.452597194388777425e+05,2.130513054322933197e+09
1.455801603206412692e+05,2.074788950069312096e+09
1.459006012024047959e+05,2.020521931969536543e+09
1.462210420841683226e+05,1.967673910615369797e+09
1.465414829659318493e+05,1.916207791994101286e+09
1.468619238476953760e+05,1.866087451483422518e+09
1.471823647294589027e+05,1.817277708525502205e+09
1.475028056112224294e+05,1.769744301962535143e+09
1.478232464929859561e+05,1.723453866016476870e+09
1.481436873747494828e+05,1.678373906896166563e+09
1.484641282565130095e+05,1.634472780015435934e+09
1.487845691382765363e+05,1.591719667806258440e+09
1.491050100200400630e+05,1.550084558111395836e+09
1.494254509018035897e+05,1.509538223141419888e+09
1.497458917835671164e+05,1.470052198981362581e+09
1.500663326653306431e+05,1.431598765632641554e+09
1.503867735470941698e+05,1.394150927576293468e+09
1.507072144288577256e+05,1.357682394843889952e+09
1.510276553106212523e+05,1.322167564582896709e+09
1.513480961923847790e+05,1.287581503103532791e+09
1.516685370741483057e+05,1.253899928394590139e+09
1.519889779559118324e+05,1.221099193095957041e+09
1.523094188376753591e+05,1.189156267915899277e+09
1.526298597194388858e+05,1.158048725481516838e+09
1.529503006012024125e+05,1.127754724611038923e+09
1.532707414829659392e+05,1.098252994996951342e+09
1.535911823647294659e+05,1.069522822289232492e+09
1.539116232464929926e+05,1.041544033568236113e+09
1.542320641282565193e+05,1.014296983197057605e+09
1.545525050100200460e+05,9.877625390434691906e+08
1.548729458917835727e+05,9.619220690617685318e+08
1.551933867735470994e+05,9.367574282251511812e+08
1.555138276553106261e+05,9.122509457994426489e+08
1.558342685370741528e+05,8.883854129492827654e+08
1.561547094188376796e+05,8.651440706680749655e+08
1.564751503006012063e+05,8.425105980232484341e+08
1.567955911823647330e+05,8.204691007086015940e+08
1.571160320641282597e+05,7.990040998956936598e+08
1.574364729458917864e+05,7.781005213764928579e+08
1.577569138276553131e+05,7.577436849896601439e+08
1.580773547094188398e+05,7.379192943230684996e+08
1.583977955911823665e+05,7.186134266853387356e+08
1.587182364729458932e+05,6.998125233393708467e+08
1.590386773547094199e+05,6.815033799910242558e+08
1.593591182364729466e+05,6.636731375262824297e+08
1.596795591182364733e+05,6.463092729904197454e+08
1.600000000000000000e+05,6.293995908028371334e+08
