Photon Energy [eV],Flux [photons/s/0.1%bw]
3.246452905811622986e+04,1.751527288226468945e+13
3.278496993987976020e+04,1.699889444497403125e+13
3.310541082164328691e+04,1.649787220340066797e+13
3.342585170340681361e+04,1.601174269839575391e+13
3.374629258517034032e+04,1.554005682287391211e+13
3.406673346693386702e+04,1.508238136040253906e+13
3.438717434869739373e+04,1.463829064433443750e+13
3.470761523046092043e+04,1.420737778221913672e+13
3.502805611222444713e+04,1.378924658147132227e+13
3.534849699398797384e+04,1.338351303189188477e+13
3.566893787575150054e+04,1.298980693998242773e+13
3.598937875751502725e+04,1.260776357630266602e+13
3.630981963927855395e+04,1.223703510332895117e+13
3.663026052104208065e+04,1.187728247502257617e+13
3.695070140280560736e+04,1.152817700803581836e+13
3.727114228456913406e+04,1.118940005392324609e+13
3.759158316633266077e+04,1.086064268245025781e+13
3.791202404809619475e+04,1.054160762258319922e+13
3.823246492985972145e+04,1.023200010315908203e+13
3.855290581162324816e+04,9.931540680228312500e+12
3.887334669338677486e+04,9.639956335295398438e+12
3.919378757515030156e+04,9.356982335616822266e+12
3.951422845691382827e+04,9.082361975577775391e+12
3.983466933867735497e+04,8.815848646932810547e+12
4.015511022044088168e+04,8.557196437388044922e+12
4.047555110220440838e+04,8.306173457107575195e+12
4.079599198396793508e+04,8.062552686933979492e+12
4.111643286573146179e+04,7.826113962505166992e+12
4.143687374749498849e+04,7.596643762124947266e+12
4.175731462925851520e+04,7.373937377407449219e+12
4.207775551102204190e+04,7.157789330507834961e+12
4.239819639278556861e+04,6.948007083920125000e+12
4.271863727454909531e+04,6.744401698850546875e+12
4.303907815631262201e+04,6.546789916555194336e+12
4.335951903807614872e+04,6.354993983857754883e+12
4.367995991983967542e+04,6.168841484254644531e+12
4.400040080160320213e+04,5.988167720944495117e+12
4.432084168336672883e+04,5.812805494029166016e+12
4.464128256513026281e+04,5.642599866520860352e+12
4.496172344689378951e+04,5.477398184497750000e+12
4.528216432865731622e+04,5.317052363208345703e+12
4.560260521042084292e+04,5.161418747739862305e+12
4.592304609218436963e+04,5.010360594700989258e+12
4.624348697394789633e+04,4.863737594882353516e+12
4.656392785571142304e+04,4.721421092259216797e+12
4.688436873747494974e+04,4.583283844077241211e+12
4.720480961923847644e+04,4.449202403882711914e+12
4.752525050100200315e+04,4.319057006362930176e+12
4.784569138276552985e+04,4.192734182788582520e+12
4.816613226452905656e+04,4.070115864841894043e+12
4.848657314629258326e+04,3.951095287549713867e+12
4.880701402805610996e+04,3.835566329443895020e+12
4.912745490981963667e+04,3.723426026239080566e+12
4.944789579158316337e+04,3.614574475552203613e+12
4.976833667334669008e+04,3.508917643644513184e+12
5.008877755511021678e+04,3.406355801949078613e+12
5.040921843687374349e+04,3.306800472631586914e+12
5.072965931863727019e+04,3.210163105893512207e+12
5.105010020040079689e+04,3.116360691666781738e+12
5.137054108216433087e+04,3.025304152629933105e+12
5.169098196392785758e+04,2.936915384975018066e+12
5.201142284569138428e+04,2.851115886342791504e+12
5.233186372745491099e+04,2.767832491755177246e+12
5.265230460921843769e+04,2.686985379861491699e+12
5.297274549098196439e+04,2.608505714942835938e+12
5.329318637274549110e+04,2.532326970523518555e+12
5.361362725450901780e+04,2.458375558957446777e+12
5.393406813627254451e+04,2.386592013029125000e+12
5.425450901803607121e+04,2.316911266576708984e+12
5.457494989979959792e+04,2.249265452328699219e+12
5.489539078156312462e+04,2.183599150744723389e+12
5.521583166332665132e+04,2.119854226770858887e+12
5.553627254509017803e+04,2.057974262561875488e+12
5.585671342685370473e+04,1.997904506281472656e+12
5.617715430861723144e+04,1.939591822452547119e+12
5.649759519038075814e+04,1.882984643809386230e+12
5.681803607214428484e+04,1.828032924605225586e+12
5.713847695390781155e+04,1.774688095330104736e+12
5.745891783567133825e+04,1.722903018795440918e+12
5.777935871743486496e+04,1.672631947543092041e+12
5.809979959919839166e+04,1.623830482538061768e+12
5.842024048096192564e+04,1.576455533105320068e+12
5.874068136272545235e+04,1.530465278072425293e+12
5.906112224448897905e+04,1.485819128080909912e+12
5.938156312625250575e+04,1.442477689030527588e+12
5.970200400801603246e+04,1.400402726621629883e+12
6.002244488977955916e+04,1.359557131962017578e+12
6.034288577154308587e+04,1.319904888205681885e+12
6.066332665330661257e+04,1.281411038191898193e+12
6.098376753507013927e+04,1.244041653054099609e+12
6.130420841683366598e+04,1.207763801768945801e+12
6.162464929859719268e+04,1.172545521616908936e+12
6.194509018036071939e+04,1.138355789526625732e+12
6.226553106212424609e+04,1.105164494276104248e+12
6.258597194388777280e+04,1.072942409524738647e+12
6.290641282565129950e+04,1.041661167650891357e+12
6.322685370741482620e+04,1.011293234370582764e+12
6.354729458917835291e+04,9.818118841136022949e+11
6.386773547094187961e+04,9.531911761340830078e+11
6.418817635270540632e+04,9.254059313332966309e+11
6.450861723446893302e+04,8.984317097731234131e+11
6.482905811623245972e+04,8.722447888593057861e+11
6.514949899799599370e+04,8.468221421742514648e+11
6.546993987975952041e+04,8.221414189397805176e+11
6.579038076152304711e+04,7.981809240907947998e+11
6.611082164328657382e+04,7.749195989414697266e+11
6.643126252505010052e+04,7.523370024260993652e+11
6.675170340681362723e+04,7.304132928973029785e+11
6.707214428857715393e+04,7.091292104648139648e+11
6.739258517034068063e+04,6.884660598586033936e+11
6.771302605210420734e+04,6.684056938005733643e+11
6.803346693386773404e+04,6.489304968695490723e+11
6.835390781563126075e+04,6.300233698447644043e+11
6.867434869739478745e+04,6.116677145134857178e+11
6.899478957915831415e+04,5.938474189288557129e+11
6.931523046092184086e+04,5.765468431044724121e+11
6.963567134268536756e+04,5.597508051326196289e+11
6.995611222444889427e+04,5.434445677134712524e+11
7.027655310621242097e+04,5.276138250829730835e+11
7.059699398797594768e+04,5.122446903274835815e+11
7.091743486973947438e+04,4.973236830736137085e+11
7.123787575150300108e+04,4.828377175420595093e+11
7.155831663326652779e+04,4.687740909545610962e+11
7.187875751503005449e+04,4.551204722834497070e+11
7.219919839679358120e+04,4.418648913335631714e+11
7.251963927855710790e+04,4.289957281466252441e+11
7.284008016032063460e+04,4.165017027184730225e+11
7.316052104208416131e+04,4.043718650198199463e+11
7.348096192384768801e+04,3.925955853115142212e+11
7.380140280561121472e+04,3.811625447455269165e+11
7.412184368737474142e+04,3.700627262431726074e+11
7.444228456913826813e+04,3.592864056423174438e+11
7.476272545090179483e+04,3.488241431055777588e+11
7.508316633266532153e+04,3.386667747817571411e+11
7.540360721442886279e+04,3.288054047129974365e+11
7.572404809619238949e+04,3.192313969803526611e+11
7.604448897795591620e+04,3.099363680807023315e+11
7.636492985971944290e+04,3.009121795281499634e+11
7.668537074148296961e+04,2.921509306732418213e+11
7.700581162324649631e+04,2.836449517335505981e+11
7.732625250501002301e+04,2.753867970293604736e+11
7.764669338677354972e+04,2.673692384183753662e+11
7.796713426853707642e+04,2.595852589235566711e+11
7.828757515030060313e+04,2.520280465483724060e+11
7.860801603206412983e+04,2.446909882739094238e+11
7.892845691382765654e+04,2.375676642324686584e+11
7.924889779559118324e+04,2.306518420524226990e+11
7.956933867735470994e+04,2.239374713692700500e+11
7.988977955911823665e+04,2.174186784979745483e+11
8.021022044088176335e+04,2.110897612618217773e+11
8.053066132264529006e+04,2.049451839731681824e+11
8.085110220440881676e+04,1.989795725615969543e+11
8.117154308617234346e+04,1.931877098451267090e+11
8.149198396793587017e+04,1.875645309402507629e+11
8.181242484969939687e+04,1.821051188067085571e+11
8.213286573146292358e+04,1.768046999230139465e+11
8.245330661322645028e+04,1.716586400888836060e+11
8.277374749498997699e+04,1.666624403508217468e+11
8.309418837675350369e+04,1.618117330472312317e+11
8.341462925851703039e+04,1.571022779695267029e+11
8.373507014028055710e+04,1.525299586358309631e+11
8.405551102204408380e+04,1.480907786739383545e+11
8.437595190380761051e+04,1.437808583103250427e+11
8.469639278557113721e+04,1.395964309620836792e+11
8.501683366733466391e+04,1.355338399287514954e+11
8.533727454909819062e+04,1.315895351810922546e+11
8.565771543086171732e+04,1.277600702439754944e+11
8.597815631262524403e+04,1.240420991705880737e+11
8.629859719438877073e+04,1.204323736052873535e+11
8.661903807615229744e+04,1.169277399324907990e+11
8.693947895791582414e+04,1.135251365090707397e+11
8.725991983967935084e+04,1.102215909777996216e+11
8.758036072144287755e+04,1.070142176594618835e+11
8.790080160320640425e+04,1.039002150213214417e+11
8.822124248496993096e+04,1.008768632197003937e+11
8.854168336673345766e+04,9.794152171449053955e+10
8.886212424849698436e+04,9.509162695348631287e+10
8.918256513026052562e+04,9.232469012448619080e+10
8.950300601202405232e+04,8.963829497317481995e+10
8.982344689378757903e+04,8.703009568485122681e+10
9.014388777555110573e+04,8.449781482813206482e+10
9.046432865731463244e+04,8.203924135880836487e+10
9.078476953907815914e+04,7.965222868209132385e+10
9.110521042084168585e+04,7.733469277153356934e+10
9.142565130260521255e+04,7.508461034296324158e+10
9.174609218436873925e+04,7.290001708181636047e+10
9.206653306613226596e+04,7.077900592230265808e+10
9.238697394789579266e+04,6.871972537688281250e+10
9.270741482965931937e+04,6.672037791458372498e+10
9.302785571142284607e+04,6.477921838671857452e+10
9.334829659318637277e+04,6.289455249862269592e+10
9.366873747494989948e+04,6.106473532605633545e+10
9.398917835671342618e+04,5.928816987496503448e+10
9.430961923847695289e+04,5.756330568332745361e+10
9.463006012024047959e+04,5.588863746385713959e+10
9.495050100200400630e+04,5.426270378636170959e+10
9.527094188376753300e+04,5.268408579859733582e+10
9.559138276553105970e+04,5.115140598449179840e+10
9.591182364729458641e+04,4.966332695864056396e+10
9.623226452905811311e+04,4.821855029601501465e+10
9.655270541082163982e+04,4.681581539585099030e+10
9.687314629258516652e+04,4.545389837871730042e+10
9.719358717434869322e+04,4.413161101579290771e+10
9.751402805611221993e+04,4.284779968941007996e+10
9.783446893787574663e+04,4.160134438394837189e+10
9.815490981963927334e+04,4.039115770619148254e+10
9.847535070140280004e+04,3.921618393428462982e+10
9.879579158316632675e+04,3.807539809445588684e+10
9.911623246492985345e+04,3.696780506468916321e+10
9.943667334669338015e+04,3.589243870456042480e+10
9.975711422845690686e+04,3.484836101047206879e+10
1.000775551102204336e+05,3.383466129554246902e+10
1.003979959919839603e+05,3.285045539342976761e+10
1.007184368737474870e+05,3.189488488539013290e+10
1.010388777555110137e+05,3.096711634989099884e+10
1.013593186372745404e+05,3.006634063412015152e+10
1.016797595190380671e+05,2.919177214675011826e+10
1.020002004008015938e+05,2.834264817133711243e+10
1.023206412825651205e+05,2.751822819975110245e+10
1.026410821643286617e+05,2.671779328505144119e+10
1.029615230460921885e+05,2.594064541324036789e+10
1.032819639278557152e+05,2.518610689334198761e+10
1.036024048096192419e+05,2.445351976527184296e+10
1.039228456913827686e+05,2.374224522497733688e+10
1.042432865731462953e+05,2.305166306634386063e+10
1.045637274549098220e+05,2.238117113937755585e+10
1.048841683366733487e+05,2.173018482418888474e+10
1.052046092184368754e+05,2.109813652031552505e+10
1.055250501002004021e+05,2.048447515093675995e+10
1.058454909819639288e+05,1.988866568154435730e+10
1.061659318637274555e+05,1.931018865264775085e+10
1.064863727454909822e+05,1.874853972610385513e+10
1.068068136272545089e+05,1.820322924467357254e+10
1.071272545090180356e+05,1.767378180441893768e+10
1.074476953907815623e+05,1.715973583956592941e+10
1.077681362725450890e+05,1.666064321946915817e+10
1.080885771543086157e+05,1.617606885732505798e+10
1.084090180360721424e+05,1.570559033029078674e+10
1.087294589178356691e+05,1.524879751067576027e+10
1.090498997995991958e+05,1.480529220788288307e+10
1.093703406813627225e+05,1.437468782078566551e+10
1.096907815631262492e+05,1.395660900023651314e+10
1.100112224448897759e+05,1.355069132141094398e+10
1.103316633266533026e+05,1.315658096570038986e+10
1.106521042084168294e+05,1.277393441187511063e+10
1.109725450901803561e+05,1.240241813624685097e+10
1.112929859719438828e+05,1.204170832156853867e+10
1.116134268537074095e+05,1.169149057441617775e+10
1.119338677354709362e+05,1.135145965080563354e+10
1.122543086172344629e+05,1.102131918980389595e+10
1.125747494989979896e+05,1.070078145490183830e+10
1.128951903807615163e+05,1.038956708292192268e+10
1.132156312625250430e+05,1.008740484024126434e+10
1.135360721442885697e+05,9.794031386116552353e+09
1.138565130260520964e+05,9.509191042903854370e+09
1.141769539078156231e+05,9.232635572972129822e+09
1.144973947895791498e+05,8.964123962115381241e+09
1.148178356713426765e+05,8.703422209273841858e+09
1.151382765531062032e+05,8.450303122380352974e+09
1.154587174348697299e+05,8.204546120153224945e+09
1.157791583166332566e+05,7.965937039662338257e+09
1.160995991983967833e+05,7.734267949500112534e+09
1.164200400801603246e+05,7.509336968393915176e+09
1.167404809619238513e+05,7.290948089101417542e+09
1.170609218436873780e+05,7.078911007434683800e+09
1.173813627254509047e+05,6.873040956263736725e+09
1.177018036072144314e+05,6.673158544354295731e+09
1.180222444889779581e+05,6.479089599898858070e+09
1.183426853707414848e+05,6.290665018604315758e+09
1.186631262525050115e+05,6.107720616203306198e+09
1.189835671342685382e+05,5.930096985260385513e+09
1.193040080160320649e+05,5.757639356147863388e+09
1.196244488977955916e+05,5.590197462069781303e+09
1.199448897795591183e+05,5.427625408016087532e+09
1.202653306613226450e+05,5.269781543532464981e+09
1.205857715430861717e+05,5.116528339194631577e+09
1.209062124248496984e+05,4.967732266679211617e+09
1.212266533066132251e+05,4.823263682326335907e+09
1.215470941883767518e+05,4.682996714092270851e+09
1.218675350701402785e+05,4.546809151793299675e+09
1.221879759519038053e+05,4.414582340544970512e+09
1.225084168336673320e+05,4.286201077303626537e+09
1.228288577154308587e+05,4.161553510419826031e+09
1.231492985971943854e+05,4.040531042115949631e+09
1.234697394789579121e+05,3.923028233802756310e+09
1.237901803607214388e+05,3.808942714152264118e+09
1.241106212424849655e+05,3.698175089846584320e+09
1.244310621242484922e+05,3.590628858924848557e+09
1.247515030060120189e+05,3.486210326652489185e+09
1.250719438877755456e+05,3.384828523839460373e+09
1.253923847695390723e+05,3.286395127536001205e+09
1.257128256513025990e+05,3.190824384036795139e+09
1.260332665330661257e+05,3.098033034126195431e+09
1.263537074148296524e+05,3.007940240499333858e+09
1.266741482965931791e+05,2.920467517295688152e+09
1.269945891783567058e+05,2.835538661683614731e+09
1.273150300601202325e+05,2.753079687436118126e+09
1.276354709418837592e+05,2.673018760439879417e+09
1.279559118236472859e+05,2.595286136081224442e+09
1.282763527054108126e+05,2.519814098454408169e+09
1.285967935871743393e+05,2.446536901339130878e+09
1.289172344689378660e+05,2.375390710895764351e+09
1.292376753507013927e+05,2.306313550028317928e+09
1.295581162324649194e+05,2.239245244366520882e+09
1.298785571142284462e+05,2.174127369819932938e+09
1.301989979959919874e+05,2.110903201658293724e+09
1.305194388777555141e+05,2.049517665073666334e+09
1.308398797595190408e+05,1.989917287181247950e+09
1.311603206412825675e+05,1.932050150416963816e+09
1.314807615230460942e+05,1.875865847291164160e+09
1.318012024048096209e+05,1.821315436458973408e+09
1.321216432865731476e+05,1.768351400068930387e+09
1.324420841683366743e+05,1.716927602352731228e+09
1.327625250501002010e+05,1.666999249419928312e+09
1.330829659318637277e+05,1.618522850222531080e+09
1.334034068136272545e+05,1.571456178655424118e+09
1.337238476953907812e+05,1.525758236759572029e+09
1.340442885771543079e+05,1.481389218995881557e+09
1.343647294589178346e+05,1.438310477558579683e+09
1.346851703406813613e+05,1.396484488697836637e+09
1.350056112224448880e+05,1.355874820022263765e+09
1.353260521042084147e+05,1.316446098752760649e+09
1.356464929859719414e+05,1.278163980900026798e+09
1.359669338677354681e+05,1.240995121338853836e+09
1.362873747494989948e+05,1.204907144753092766e+09
1.366078156312625215e+05,1.169868617425962925e+09
1.369282565130260482e+05,1.135849019851090193e+09
1.372486973947895749e+05,1.102818720140398264e+09
1.375691382765531016e+05,1.070748948205657482e+09
1.378895791583166283e+05,1.039611770691170216e+09
1.382100200400801550e+05,1.009380066635749102e+09
1.385304609218436817e+05,9.800275038427426815e+08
1.388509018036072084e+05,9.515285159375214577e+08
1.391713426853707351e+05,9.238582800924060345e+08
1.394917835671342618e+05,8.969926953996286392e+08
1.398122244488977885e+05,8.709083618734474182e+08
1.401326653306613152e+05,8.455825600631312132e+08
1.404531062124248419e+05,8.209932312590208054e+08
1.407735470941883686e+05,7.971189582744116783e+08
1.410939879759518954e+05,7.739389467865142822e+08
1.414144288577154221e+05,7.514330072202008963e+08
1.417348697394789488e+05,7.295815371587691307e+08
1.420553106212424755e+05,7.083655042663749456e+08
1.423757515030060022e+05,6.877664297072411776e+08
1.426961923847695289e+05,6.677663720472017527e+08
1.430166332665330556e+05,6.483479116235363483e+08
1.433370741482965823e+05,6.294941353694725037e+08
1.436575150300601090e+05,6.111886220801279545e+08
1.439779559118236357e+05,5.934154281070464849e+08
1.442983967935871624e+05,5.761590734688591957e+08
1.446188376753506891e+05,5.594045283659642935e+08
1.449392785571142158e+05,5.431372000874674320e+08
1.452597194388777425e+05,5.273429202989734411e+08
1.455801603206412692e+05,5.120079327001478672e+08
1.459006012024047959e+05,4.971188810412874222e+08
1.462210420841683226e+05,4.826627974884611368e+08
1.465414829659318493e+05,4.686270913270727992e+08
1.468619238476953760e+05,4.549995379940047860e+08
1.471823647294589027e+05,4.417682684287827611e+08
1.475028056112224294e+05,4.289217587344787121e+08
1.478232464929859561e+05,4.164488201393413544e+08
1.481436873747494828e+05,4.043385892504076958e+08
1.484641282565130095e+05,3.925805185905988216e+08
1.487845691382765363e+05,3.811643674110540152e+08
1.491050100200400630e+05,3.700801927706941366e+08
1.494254509018035897e+05,3.593183408752464056e+08
1.497458917835671164e+05,3.488694386681733131e+08
1.500663326653306431e+05,3.387243856661865711e+08
1.503867735470941698e+05,3.288743460322251320e+08
1.507072144288577256e+05,3.193107408789907098e+08
1.510276553106212523e+05,3.100252407963408232e+08
1.513480961923847790e+05,3.010097585960088968e+08
1.516685370741483057e+05,2.922564422673544288e+08
1.519889779559118324e+05,2.837576681379857659e+08
1.523094188376753591e+05,2.755060342333021760e+08
1.526298597194388858e+05,2.674943538291710615e+08
1.529503006012024125e+05,2.597156491921181977e+08
1.532707414829659392e+05,2.521631455015789866e+08
1.535911823647294659e+05,2.448302649489144385e+08
1.539116232464929926e+05,2.377106210080505013e+08
1.542320641282565193e+05,2.307980128727476597e+08
1.545525050100200460e+05,2.240864200556535125e+08
1.548729458917835727e+05,2.175699971444350183e+08
1.551933867735470994e+05,2.112430687104194462e+08
1.555138276553106261e+05,2.051001243653067648e+08
1.558342685370741528e+05,1.991358139616501927e+08
1.561547094188376796e+05,1.933449429329200387e+08
1.564751503006012063e+05,1.877224677690907419e+08
1.567955911823647330e+05,1.822634916238133013e+08
1.571160320641282597e+05,1.769632600493392944e+08
1.574364729458917864e+05,1.718171568554874957e+08
1.577569138276553131e+05,1.668207000890393555e+08
1.580773547094188398e+05,1.619695381300647855e+08
1.583977955911823665e+05,1.572594459017750025e+08
1.587182364729458932e+05,1.526863211906011105e+08
1.590386773547094199e+05,1.482461810732926726e+08
1.593591182364729466e+05,1.439351584479235709e+08
1.596795591182364733e+05,1.397494986657819748e+08
1.600000000000000000e+05,1.356855562612120509e+08
