Photon Energy [eV],Flux [photons/s/0.1%bw]
1.772424849699398692e+04,1.630720974736359766e+13
1.804468937875751362e+04,1.545135327902327930e+13
1.836513026052104033e+04,1.464057524606348438e+13
1.868557114228456703e+04,1.387248673403835547e+13
1.900601202404809737e+04,1.314483079400532812e+13
1.932645290581162408e+04,1.245546681084349023e+13
1.964689378757515078e+04,1.180237263829617383e+13
1.996733466933867749e+04,1.118362948889880859e+13
2.028777555110220419e+04,1.059742511690177734e+13
2.060821643286573089e+04,1.004203913051216406e+13
2.092865731462925760e+04,9.515847095146746094e+12
2.124909819639278430e+04,9.017306192114560547e+12
2.156953907815631101e+04,8.544960140434819336e+12
2.188997995991983771e+04,8.097425140474682617e+12
2.221042084168336442e+04,7.673395532479648438e+12
2.253086172344689476e+04,7.271629972087119141e+12
2.285130260521042146e+04,6.890957760355438477e+12
2.317174348697394817e+04,6.530265201919452148e+12
2.349218436873747487e+04,6.188502556051673828e+12
2.381262525050100157e+04,5.864670529199060547e+12
2.413306613226452828e+04,5.557827810170802734e+12
2.445350701402805498e+04,5.267077647288968750e+12
2.477394789579158169e+04,4.991575944144497070e+12
2.509438877755510839e+04,4.730517867930039062e+12
2.541482965931863509e+04,4.483146495632500977e+12
2.573527054108216544e+04,4.248739394748761719e+12
2.605571142284569214e+04,4.026617823538208984e+12
2.637615230460921885e+04,3.816133218107150879e+12
2.669659318637274555e+04,3.616676965074707031e+12
2.701703406813627225e+04,3.427666719730311523e+12
2.733747494989979896e+04,3.248556785406214355e+12
2.765791583166332566e+04,3.078825757810519531e+12
2.797835671342685237e+04,2.917979654288256836e+12
2.829879759519037907e+04,2.765555102181311523e+12
2.861923847695390577e+04,2.621108608291423828e+12
2.893967935871743248e+04,2.484219901206971680e+12
2.926012024048096282e+04,2.354495650242566895e+12
2.958056112224448952e+04,2.231558501073759277e+12
2.990100200400801623e+04,2.115054236611430176e+12
3.022144288577154293e+04,2.004644908237656006e+12
3.054188376753506964e+04,1.900005785486659424e+12
3.086232464929859634e+04,1.800838300221521973e+12
3.118276553106212305e+04,1.706855678673975586e+12
3.150320641282564975e+04,1.617786222281635010e+12
3.182364729458917645e+04,1.533372512137234375e+12
3.214408817635270316e+04,1.453370655626134277e+12
3.246452905811622986e+04,1.377549573001590088e+12
3.278496993987976020e+04,1.305690321768170166e+12
3.310541082164328691e+04,1.237585456858038818e+12
3.342585170340681361e+04,1.173038424692951416e+12
3.374629258517034032e+04,1.111862989327122070e+12
3.406673346693386702e+04,1.053882688962858643e+12
3.438717434869739373e+04,9.989303212223984375e+11
3.470761523046092043e+04,9.468474556459886475e+11
3.502805611222444713e+04,8.974839719681674805e+11
3.534849699398797384e+04,8.506976228017172852e+11
3.566893787575150054e+04,8.063536194320870361e+11
3.598937875751502725e+04,7.643242394944796143e+11
3.630981963927855395e+04,7.244884553714302979e+11
3.663026052104208065e+04,6.867315822108215332e+11
3.695070140280560736e+04,6.509449445230557861e+11
3.727114228456913406e+04,6.170255603717092285e+11
3.759158316633266077e+04,5.848758422246129150e+11
3.791202404809619475e+04,5.544033135820960693e+11
3.823246492985972145e+04,5.255203405462463379e+11
3.855290581162324816e+04,4.981438775396096802e+11
3.887334669338677486e+04,4.721952264239715576e+11
3.919378757515030156e+04,4.475998083097534180e+11
3.951422845691382827e+04,4.242869473843638916e+11
3.983466933867735497e+04,4.021896661235933838e+11
4.015511022044088168e+04,3.812444912839801636e+11
4.047555110220440838e+04,3.613912701061030273e+11
4.079599198396793508e+04,3.425729961890657349e+11
4.111643286573146179e+04,3.247356445251292114e+11
4.143687374749498849e+04,3.078280152105974731e+11
4.175731462925851520e+04,2.918015853747615967e+11
4.207775551102204190e+04,2.766103688930382690e+11
4.239819639278556861e+04,2.622107834734589233e+11
4.271863727454909531e+04,2.485615247274638367e+11
4.303907815631262201e+04,2.356234468565884094e+11
4.335951903807614872e+04,2.233594496061568298e+11
4.367995991983967542e+04,2.117343711555897217e+11
4.400040080160320213e+04,2.007148866324318542e+11
4.432084168336672883e+04,1.902694119537788086e+11
4.464128256513026281e+04,1.803680127144667969e+11
4.496172344689378951e+04,1.709823178562406311e+11
4.528216432865731622e+04,1.620854378661748657e+11
4.560260521042084292e+04,1.536518872659408264e+11
4.592304609218436963e+04,1.456575111661077576e+11
4.624348697394789633e+04,1.380794156716091003e+11
4.656392785571142304e+04,1.308959019357985229e+11
4.688436873747494974e+04,1.240864036712243195e+11
4.720480961923847644e+04,1.176314279353793488e+11
4.752525050100200315e+04,1.115124990192778015e+11
4.784569138276552985e+04,1.057121052757965698e+11
4.816613226452905656e+04,1.002136487333179932e+11
4.848657314629258326e+04,9.500139734836070251e+10
4.880701402805610996e+04,9.006043975859793091e+10
4.912745490981963667e+04,8.537664240496897888e+10
4.944789579158316337e+04,8.093660889850865173e+10
4.976833667334669008e+04,7.672764151407226562e+10
5.008877755511021678e+04,7.273770469933891296e+10
5.040921843687374349e+04,6.895539049335397339e+10
5.072965931863727019e+04,6.536988575443738556e+10
5.105010020040079689e+04,6.197094110255751038e+10
5.137054108216433087e+04,5.874884148626310730e+10
5.169098196392785758e+04,5.569437828899597931e+10
5.201142284569138428e+04,5.279882289408618927e+10
5.233186372745491099e+04,5.005390163197613525e+10
5.265230460921843769e+04,4.745177203723740387e+10
5.297274549098196439e+04,4.498500034675282288e+10
5.329318637274549110e+04,4.264654017404132080e+10
5.361362725450901780e+04,4.042971229811993408e+10
5.393406813627254451e+04,3.832818550853282928e+10
5.425450901803607121e+04,3.633595845124227905e+10
5.457494989979959792e+04,3.444734242298114777e+10
5.489539078156312462e+04,3.265694506441576385e+10
5.521583166332665132e+04,3.095965490507524109e+10
5.553627254509017803e+04,2.935062671547134781e+10
5.585671342685370473e+04,2.782526762417116928e+10
5.617715430861723144e+04,2.637922395980152130e+10
5.649759519038075814e+04,2.500836878006179428e+10
5.681803607214428484e+04,2.370879005181126785e+10
5.713847695390781155e+04,2.247677944818038940e+10
5.745891783567133825e+04,2.130882173044080353e+10
5.777935871743486496e+04,2.020158468405922318e+10
5.809979959919839166e+04,1.915190957996339035e+10
5.842024048096192564e+04,1.815680213356508636e+10
5.874068136272545235e+04,1.721342393552463531e+10
5.906112224448897905e+04,1.631908432960260582e+10
5.938156312625250575e+04,1.547123271423682594e+10
5.970200400801603246e+04,1.466745124570505714e+10
6.002244488977955916e+04,1.390544792189327621e+10
6.034288577154308587e+04,1.318305002678755951e+10
6.066332665330661257e+04,1.249819791684813118e+10
6.098376753507013927e+04,1.184893913141025162e+10
6.130420841683366598e+04,1.123342281019067001e+10
6.162464929859719268e+04,1.064989440186386299e+10
6.194509018036071939e+04,1.009669064851089096e+10
6.226553106212424609e+04,9.572234831538719177e+09
6.258597194388777280e+04,9.075032265420984268e+09
6.290641282565129950e+04,8.603666026324861526e+09
6.322685370741482620e+04,8.156792903365011215e+09
6.354729458917835291e+04,7.733139560866496086e+09
6.386773547094187961e+04,7.331498900625787735e+09
6.418817635270540632e+04,6.950726613734502792e+09
6.450861723446893302e+04,6.589737912075815201e+09
6.482905811623245972e+04,6.247504430120403290e+09
6.514949899799599370e+04,5.923051288138250351e+09
6.546993987975952041e+04,5.615454308407085419e+09
6.579038076152304711e+04,5.323837376437640190e+09
6.611082164328657382e+04,5.047369939653050423e+09
6.643126252505010052e+04,4.785264636354469299e+09
6.675170340681362723e+04,4.536775048179315567e+09
6.707214428857715393e+04,4.301193569613357544e+09
6.739258517034068063e+04,4.077849388454011917e+09
6.771302605210420734e+04,3.866106571440699577e+09
6.803346693386773404e+04,3.665362249570195675e+09
6.835390781563126075e+04,3.475044897900950909e+09
6.867434869739478745e+04,3.294612704921549320e+09
6.899478957915831415e+04,3.123552026815526009e+09
6.931523046092184086e+04,2.961375922198287964e+09
6.963567134268536756e+04,2.807622763132721901e+09
6.995611222444889427e+04,2.661854918448920727e+09
7.027655310621242097e+04,2.523657505600700855e+09
7.059699398797594768e+04,2.392637207488201141e+09
7.091743486973947438e+04,2.268421150862020969e+09
7.123787575150300108e+04,2.150655843100931168e+09
7.155831663326652779e+04,2.039006164322453022e+09
7.187875751503005449e+04,1.933154411944187880e+09
7.219919839679358120e+04,1.832799394964045048e+09
7.251963927855710790e+04,1.737655575369971752e+09
7.284008016032063460e+04,1.647452254224764824e+09
7.316052104208416131e+04,1.561932800099511385e+09
7.348096192384768801e+04,1.480853917650478125e+09
7.380140280561121472e+04,1.403984954249199867e+09
7.412184368737474142e+04,1.331107242684475899e+09
7.444228456913826813e+04,1.262013478058247328e+09
7.476272545090179483e+04,1.196507127095152855e+09
7.508316633266532153e+04,1.134401868178411484e+09
7.540360721442886279e+04,1.075521060512503862e+09
7.572404809619238949e+04,1.019697240896560669e+09
7.604448897795591620e+04,9.667716466712514162e+08
7.636492985971944290e+04,9.165937634769570827e+08
7.668537074148296961e+04,8.690208965318657160e+08
7.700581162324649631e+04,8.239177642059688568e+08
7.732625250501002301e+04,7.811561127306575775e+08
7.764669338677354972e+04,7.406143509440609217e+08
7.796713426853707642e+04,7.021772040295556784e+08
7.828757515030060313e+04,6.657353852591601610e+08
7.860801603206412983e+04,6.311852848050023317e+08
7.892845691382765654e+04,5.984286747308236361e+08
7.924889779559118324e+04,5.673724293217275143e+08
7.956933867735470994e+04,5.379282599542075396e+08
7.988977955911823665e+04,5.100124637500364184e+08
8.021022044088176335e+04,4.835456852969745994e+08
8.053066132264529006e+04,4.584526907565910816e+08
8.085110220440881676e+04,4.346621537148644924e+08
8.117154308617234346e+04,4.121064521647793651e+08
8.149198396793587017e+04,3.907214760419188142e+08
8.181242484969939687e+04,3.704464447641944885e+08
8.213286573146292358e+04,3.512237342554173470e+08
8.245330661322645028e+04,3.329987129594954848e+08
8.277374749498997699e+04,3.157195863777062893e+08
8.309418837675350369e+04,2.993372496858254075e+08
8.341462925851703039e+04,2.838051480109584332e+08
8.373507014028055710e+04,2.690791439697813392e+08
8.405551102204408380e+04,2.551173920906203985e+08
8.437595190380761051e+04,2.418802197614466846e+08
8.469639278557113721e+04,2.293300143644846976e+08
8.501683366733466391e+04,2.174311162757821679e+08
8.533727454909819062e+04,2.061497174248253703e+08
8.565771543086171732e+04,1.954537651251436770e+08
8.597815631262524403e+04,1.853128709018860757e+08
8.629859719438877073e+04,1.756982240566015840e+08
8.661903807615229744e+04,1.665825097229721248e+08
8.693947895791582414e+04,1.579398311800507605e+08
8.725991983967935084e+04,1.497456362017015219e+08
8.758036072144287755e+04,1.419766472324470878e+08
8.790080160320640425e+04,1.346107951908395886e+08
8.822124248496993096e+04,1.276271567118153721e+08
8.854168336673345766e+04,1.210058946492952704e+08
8.886212424849698436e+04,1.147282016695910990e+08
8.918256513026052562e+04,1.087762467749858350e+08
8.950300601202405232e+04,1.031331246052105725e+08
8.982344689378757903e+04,9.778280737245403230e+07
9.014388777555110573e+04,9.271009929305477440e+07
9.046432865731463244e+04,8.790059338613277674e+07
9.078476953907815914e+04,8.334063051616716385e+07
9.110521042084168585e+04,7.901726056292052567e+07
9.142565130260521255e+04,7.491820560817052424e+07
9.174609218436873925e+04,7.103182503445763886e+07
9.206653306613226596e+04,6.734708243650399148e+07
9.238697394789579266e+04,6.385351425112256408e+07
9.270741482965931937e+04,6.054120001633267850e+07
9.302785571142284607e+04,5.740073417503710091e+07
9.334829659318637277e+04,5.442319934301653504e+07
9.366873747494989948e+04,5.160014096516777575e+07
9.398917835671342618e+04,4.892354328786571324e+07
9.430961923847695289e+04,4.638580657907797396e+07
9.463006012024047959e+04,4.397972553141330183e+07
9.495050100200400630e+04,4.169846878665459901e+07
9.527094188376753300e+04,3.953555952352046967e+07
9.559138276553105970e+04,3.748485705342596769e+07
9.591182364729458641e+04,3.554053937188429385e+07
9.623226452905811311e+04,3.369708661591107398e+07
9.655270541082163982e+04,3.194926538037254289e+07
9.687314629258516652e+04,3.029211384866442159e+07
9.719358717434869322e+04,2.872092769542562589e+07
9.751402805611221993e+04,2.723124672118952870e+07
9.783446893787574663e+04,2.581884218095827475e+07
9.815490981963927334e+04,2.447970477066048980e+07
9.847535070140280004e+04,2.321003323732611910e+07
9.879579158316632675e+04,2.200622358058599383e+07
9.911623246492985345e+04,2.086485881478754431e+07
9.943667334669338015e+04,1.978269926261290908e+07
9.975711422845690686e+04,1.875667335259814188e+07
1.000775551102204336e+05,1.778386889438659698e+07
1.003979959919839603e+05,1.686152480690791458e+07
1.007184368737474870e+05,1.598702327596376650e+07
1.010388777555110137e+05,1.515788231892265566e+07
1.013593186372745404e+05,1.437174873538402282e+07
1.016797595190380671e+05,1.362639142377099209e+07
1.020002004008015938e+05,1.291969504485072568e+07
1.023206412825651205e+05,1.224965401416925900e+07
1.026410821643286617e+05,1.161436680632292479e+07
1.029615230460921885e+05,1.101203055487557501e+07
1.032819639278557152e+05,1.044093593257118762e+07
1.036024048096192419e+05,9.899462297289768234e+06
1.039228456913827686e+05,9.386073089949201792e+06
1.042432865731462953e+05,8.899311471272630617e+06
1.045637274549098220e+05,8.437796185020497069e+06
1.048841683366733487e+05,8.000217635929907672e+06
1.052046092184368754e+05,7.585334171214933507e+06
1.055250501002004021e+05,7.191968555060139857e+06
1.058454909819639288e+05,6.819004626088368706e+06
1.061659318637274555e+05,6.465384128304141574e+06
1.064863727454909822e+05,6.130103706507329829e+06
1.068068136272545089e+05,5.812212057639136910e+06
1.071272545090180356e+05,5.510807229966114275e+06
1.074476953907815623e+05,5.225034062427834608e+06
1.077681362725450890e+05,4.954081756872721948e+06
1.080885771543086157e+05,4.697181576283889823e+06
1.084090180360721424e+05,4.453604662455401383e+06
1.087294589178356691e+05,4.222659966918602586e+06
1.090498997995991958e+05,4.003692289240239654e+06
1.093703406813627225e+05,3.796080417119261343e+06
1.096907815631262492e+05,3.599235362998512574e+06
1.100112224448897759e+05,3.412598692181864288e+06
1.103316633266533026e+05,3.235640937707412988e+06
1.106521042084168294e+05,3.067860097473891452e+06
1.109725450901803561e+05,2.908780209351312835e+06
1.112929859719438828e+05,2.757950000228328165e+06
1.116134268537074095e+05,2.614941605159055442e+06
1.119338677354709362e+05,2.479349352971214335e+06
1.122543086172344629e+05,2.350788614886360243e+06
1.125747494989979896e+05,2.228894712881986983e+06
1.128951903807615163e+05,2.113321884695055429e+06
1.132156312625250430e+05,2.003742302527466556e+06
1.135360721442885697e+05,1.899845142666541738e+06
1.138565130260520964e+05,1.801335703378279228e+06
1.141769539078156231e+05,1.707934568568241550e+06
1.144973947895791498e+05,1.619376814835046651e+06
1.148178356713426765e+05,1.535411259664644720e+06
1.151382765531062032e+05,1.455799748630462913e+06
1.154587174348697299e+05,1.380316479575322475e+06
1.157791583166332566e+05,1.308747361856079428e+06
1.160995991983967833e+05,1.240889408831538167e+06
1.164200400801603246e+05,1.176550161868632771e+06
1.167404809619238513e+05,1.115547144231403014e+06
1.170609218436873780e+05,1.057707343302137218e+06
1.173813627254509047e+05,1.002866719664594159e+06
1.177018036072144314e+05,9.508697416554609081e+05
1.180222444889779581e+05,9.015689440625559073e+05
1.183426853707414848e+05,8.548245097168827197e+05
1.186631262525050115e+05,8.105038727906428976e+05
1.189835671342685382e+05,7.684813426749767968e+05
1.193040080160320649e+05,7.286377473696410889e+05
1.196244488977955916e+05,6.908600953722511185e+05
1.199448897795591183e+05,6.550412551072409842e+05
1.202653306613226450e+05,6.210796509845216060e+05
1.205857715430861717e+05,5.888789752250275342e+05
1.209062124248496984e+05,5.583479146351189120e+05
1.212266533066132251e+05,5.293998915542665636e+05
1.215470941883767518e+05,5.019528182406693813e+05
1.218675350701402785e+05,4.759288639976431732e+05
1.221879759519038053e+05,4.512542343797652866e+05
1.225084168336673320e+05,4.278589618520800723e+05
1.228288577154308587e+05,4.056767073081829585e+05
1.231492985971943854e+05,3.846445718838247703e+05
1.234697394789579121e+05,3.647029185319259414e+05
1.237901803607214388e+05,3.457952028525850037e+05
1.241106212424849655e+05,3.278678126979568624e+05
1.244310621242484922e+05,3.108699160967814387e+05
1.247515030060120189e+05,2.947533170669642859e+05
1.250719438877755456e+05,2.794723189070027438e+05
1.253923847695390723e+05,2.649835945782869239e+05
1.257128256513025990e+05,2.512460638104305253e+05
1.260332665330661257e+05,2.382207765808725962e+05
1.263537074148296524e+05,2.258708026380880328e+05
1.266741482965931791e+05,2.141611267548959877e+05
1.269945891783567058e+05,2.030585494146295532e+05
1.273150300601202325e+05,1.925315926483365765e+05
1.276354709418837592e+05,1.825504107558216783e+05
1.279559118236472859e+05,1.730867056571859866e+05
1.282763527054108126e+05,1.641136466346716625e+05
1.285967935871743393e+05,1.556057942370798846e+05
1.289172344689378660e+05,1.475390281308433332e+05
1.292376753507013927e+05,1.398904786930360133e+05
1.295581162324649194e+05,1.326384621522251109e+05
1.298785571142284462e+05,1.257624190931373305e+05
1.301989979959919874e+05,1.192428561506599799e+05
1.305194388777555141e+05,1.130612907277485065e+05
1.308398797595190408e+05,1.072001985803913121e+05
1.311603206412825675e+05,1.016429641209266119e+05
1.314807615230460942e+05,9.637383329871065507e+04
1.318012024048096209e+05,9.137786892445893318e+04
1.321216432865731476e+05,8.664090831151122984e+04
1.324420841683366743e+05,8.214952311385126086e+04
1.327625250501002010e+05,7.789098124693996215e+04
1.330829659318637277e+05,7.385321078333689366e+04
1.334034068136272545e+05,7.002476572068368841e+04
1.337238476953907812e+05,6.639479352494039631e+04
1.340442885771543079e+05,6.295300435679955990e+04
1.343647294589178346e+05,5.968964189398101735e+04
1.346851703406813613e+05,5.659545566663765203e+04
1.350056112224448880e+05,5.366167482739630941e+04
1.353260521042084147e+05,5.087998328162798134e+04
1.356464929859719414e+05,4.824249610740167554e+04
1.359669338677354681e+05,4.574173719823408464e+04
1.362873747494989948e+05,4.337061806521884864e+04
1.366078156312625215e+05,4.112241773840614769e+04
1.369282565130260482e+05,3.899076371042415849e+04
1.372486973947895749e+05,3.696961386828881950e+04
1.375691382765531016e+05,3.505323936215462163e+04
1.378895791583166283e+05,3.323620836241428333e+04
1.382100200400801550e+05,3.151337065907783108e+04
1.385304609218436817e+05,2.987984305974972449e+04
1.388509018036072084e+05,2.833099554478885693e+04
1.391713426853707351e+05,2.686243814038409982e+04
1.394917835671342618e+05,2.547000847231457010e+04
1.398122244488977885e+05,2.414975996509519609e+04
1.401326653306613152e+05,2.289795065303843148e+04
1.404531062124248419e+05,2.171103257149901765e+04
1.407735470941883686e+05,2.058564169821501855e+04
1.410939879759518954e+05,1.951858841621769898e+04
1.414144288577154221e+05,1.850684847126324530e+04
1.417348697394789488e+05,1.754755439814193232e+04
1.420553106212424755e+05,1.663798739154990835e+04
1.423757515030060022e+05,1.577556959847003236e+04
1.426961923847695289e+05,1.495785681020406446e+04
1.430166332665330556e+05,1.418253153333172850e+04
1.433370741482965823e+05,1.344739641994696467e+04
1.436575150300601090e+05,1.275036803854108803e+04
1.439779559118236357e+05,1.208947096786835209e+04
1.442983967935871624e+05,1.146283219704576368e+04
1.446188376753506891e+05,1.086867581600741323e+04
1.449392785571142158e+05,1.030531798125729256e+04
1.452597194388777425e+05,9.771162142644974665e+03
1.455801603206412692e+05,9.264694517629446636e+03
1.459006012024047959e+05,8.784479800197648728e+03
1.462210420841683226e+05,8.329157092270341309e+03
1.465414829659318493e+05,7.897436046058407555e+03
1.468619238476953760e+05,7.488093206431499311e+03
1.471823647294589027e+05,7.099968542927647832e+03
1.475028056112224294e+05,6.731962161570624630e+03
1.478232464929859561e+05,6.383031187171718557e+03
1.481436873747494828e+05,6.052186807275894353e+03
1.484641282565130095e+05,5.738491469370916093e+03
1.487845691382765363e+05,5.441056223412560939e+03
1.491050100200400630e+05,5.159038202131063372e+03
1.494254509018035897e+05,4.891638231974873634e+03
1.497458917835671164e+05,4.638098567917941182e+03
1.500663326653306431e+05,4.397700745708383693e+03
1.503867735470941698e+05,4.169763545468980737e+03
1.507072144288577256e+05,3.953641060876102983e+03
1.510276553106212523e+05,3.748720868442884239e+03
1.513480961923847790e+05,3.554422291716076415e+03
1.516685370741483057e+05,3.370194755465744038e+03
1.519889779559118324e+05,3.195516225201538418e+03
1.523094188376753591e+05,3.029891727591581457e+03
1.526298597194388858e+05,2.872851947589248994e+03
1.529503006012024125e+05,2.723951898290777081e+03
1.532707414829659392e+05,2.582769659752650114e+03
1.535911823647294659e+05,2.448905183193456196e+03
1.539116232464929926e+05,2.321979157190132355e+03
1.542320641282565193e+05,2.201631932654419415e+03
1.545525050100200460e+05,2.087522503541898459e+03
1.548729458917835727e+05,1.979327540404111687e+03
1.551933867735470994e+05,1.876740474043968106e+03
1.555138276553106261e+05,1.779470626676849861e+03
1.558342685370741528e+05,1.687242388134361590e+03
1.561547094188376796e+05,1.599794434775478294e+03
1.564751503006012063e+05,1.516878988890912751e+03
1.567955911823647330e+05,1.438261116501274046e+03
1.571160320641282597e+05,1.363718061558531417e+03
1.574364729458917864e+05,1.293038614663413455e+03
1.577569138276553131e+05,1.226022514509284520e+03
1.580773547094188398e+05,1.162479880355820569e+03
1.583977955911823665e+05,1.102230673923736276e+03
1.587182364729458932e+05,1.045104189185277619e+03
1.590386773547094199e+05,9.909385686042396628e+02
1.593591182364729466e+05,9.395803444542613079e+02
1.596795591182364733e+05,8.908840039152712507e+02
1.600000000000000000e+05,8.447115767153123898e+02
