Photon Energy [eV],Spectral power [W/eV]
3.118276553106212305e+04,2.734684285981655487e-04
3.150320641282564975e+04,2.591979284146765910e-04
3.182364729458917645e+04,2.456733610164158355e-04
3.214408817635270316e+04,2.328556504985452940e-04
3.246452905811622986e+04,2.207077738039824510e-04
3.278496993987976020e+04,2.091946524776903699e-04
3.310541082164328691e+04,1.982830501556164752e-04
3.342585170340681361e+04,1.879414754827215097e-04
3.374629258517034032e+04,1.781400901709306167e-04
3.406673346693386702e+04,1.688506219233381711e-04
3.438717434869739373e+04,1.600462819656641204e-04
3.470761523046092043e+04,1.517016869398354353e-04
3.502805611222444713e+04,1.437927849276908596e-04
3.534849699398797384e+04,1.362967853852256833e-04
3.566893787575150054e+04,1.291920927795418134e-04
3.598937875751502725e+04,1.224582437317875048e-04
3.630981963927855395e+04,1.160758474798857364e-04
3.663026052104208065e+04,1.100265294848028246e-04
3.695070140280560736e+04,1.042928780135266134e-04
3.727114228456913406e+04,9.885839354083088531e-05
3.759158316633266077e+04,9.370744082033454273e-05
3.791202404809619475e+04,8.882520348334091258e-05
3.823246492985972145e+04,8.419764103149185203e-05
3.855290581162324816e+04,7.981144809641199807e-05
3.887334669338677486e+04,7.565401584628266452e-05
3.919378757515030156e+04,7.171339542567658706e-05
3.951422845691382827e+04,6.797826332104151773e-05
3.983466933867735497e+04,6.443788854994826610e-05
4.015511022044088168e+04,6.108210157764096097e-05
4.047555110220440838e+04,5.790126486955809673e-05
4.079599198396793508e+04,5.488624499334921202e-05
4.111643286573146179e+04,5.202838618850920156e-05
4.143687374749498849e+04,4.931948532610157926e-05
4.175731462925851520e+04,4.675176818515991249e-05
4.207775551102204190e+04,4.431786697625463180e-05
4.239819639278556861e+04,4.201079904640092388e-05
4.271863727454909531e+04,3.982394670297557634e-05
4.303907815631262201e+04,3.775103809761666659e-05
4.335951903807614872e+04,3.578612911420849359e-05
4.367995991983967542e+04,3.392358620801693629e-05
4.400040080160320213e+04,3.215807014584412261e-05
4.432084168336672883e+04,3.048452059972646963e-05
4.464128256513026281e+04,2.889814154921336017e-05
4.496172344689378951e+04,2.739438744964296866e-05
4.528216432865731622e+04,2.596895012608441659e-05
4.560260521042084292e+04,2.461774635474925233e-05
4.592304609218436963e+04,2.333690609569319133e-05
4.624348697394789633e+04,2.212276134254255078e-05
4.656392785571142304e+04,2.097183555678917331e-05
4.688436873747494974e+04,1.988083365591274078e-05
4.720480961923847644e+04,1.884663252621196548e-05
4.752525050100200315e+04,1.786627203276348048e-05
4.784569138276552985e+04,1.693694650038293778e-05
4.816613226452905656e+04,1.605599664084057663e-05
4.848657314629258326e+04,1.522090190288930640e-05
4.880701402805610996e+04,1.442927322289902099e-05
4.912745490981963667e+04,1.367884615506148616e-05
4.944789579158316337e+04,1.296747436123870447e-05
4.976833667334669008e+04,1.229312344157749679e-05
5.008877755511021678e+04,1.165386508800727847e-05
5.040921843687374349e+04,1.104787154367974599e-05
5.072965931863727019e+04,1.047341035230090404e-05
5.105010020040079689e+04,9.928839382150783348e-06
5.137054108216433087e+04,9.412602110386056146e-06
5.169098196392785758e+04,8.923223153978625434e-06
5.201142284569138428e+04,8.459304034360914460e-06
5.233186372745491099e+04,8.019519163528662269e-06
5.265230460921843769e+04,7.602612039995633873e-06
5.297274549098196439e+04,7.207391643604926458e-06
5.329318637274549110e+04,6.832729018779129542e-06
5.361362725450901780e+04,6.477554036339020021e-06
5.393406813627254451e+04,6.140852324538870714e-06
5.425450901803607121e+04,5.821662360457520966e-06
5.457494989979959792e+04,5.519072713349733798e-06
5.489539078156312462e+04,5.232219432002856024e-06
5.521583166332665132e+04,4.960283568561503511e-06
5.553627254509017803e+04,4.702488831678436239e-06
5.585671342685370473e+04,4.458099362224373679e-06
5.617715430861723144e+04,4.226417625144695015e-06
5.649759519038075814e+04,4.006782411387008666e-06
5.681803607214428484e+04,3.798566944142365789e-06
5.713847695390781155e+04,3.601177083944603007e-06
5.745891783567133825e+04,3.414049627458370158e-06
5.777935871743486496e+04,3.236650695057195736e-06
5.809979959919839166e+04,3.068474202549809665e-06
5.842024048096192564e+04,2.909040412655932647e-06
5.874068136272545235e+04,2.757894562063389259e-06
5.906112224448897905e+04,2.614605560116485002e-06
5.938156312625250575e+04,2.478764755392663761e-06
5.970200400801603246e+04,2.349984766620283452e-06
6.002244488977955916e+04,2.227898374576126098e-06
6.034288577154308587e+04,2.112157471777209765e-06
6.066332665330661257e+04,2.002432066948154859e-06
6.098376753507013927e+04,1.898409341403375733e-06
6.130420841683366598e+04,1.799792754633010892e-06
6.162464929859719268e+04,1.706301196523368499e-06
6.194509018036071939e+04,1.617668183777045453e-06
6.226553106212424609e+04,1.533641098225226087e-06
6.258597194388777280e+04,1.453980464845358617e-06
6.290641282565129950e+04,1.378459267411732086e-06
6.322685370741482620e+04,1.306862299814844073e-06
6.354729458917835291e+04,1.238985551188131854e-06
6.386773547094187961e+04,1.174635623077932424e-06
6.418817635270540632e+04,1.113629176984736340e-06
6.450861723446893302e+04,1.055792410691181757e-06
6.482905811623245972e+04,1.000960561875039676e-06
6.514949899799599370e+04,9.489774375838705425e-07
6.546993987975952041e+04,8.996949682224462047e-07
6.579038076152304711e+04,8.529727847744248411e-07
6.611082164328657382e+04,8.086778180466106201e-07
6.643126252505010052e+04,7.666839187873637164e-07
6.675170340681362723e+04,7.268714975907123341e-07
6.707214428857715393e+04,6.891271835545573702e-07
6.739258517034068063e+04,6.533435007152207404e-07
6.771302605210420734e+04,6.194185613316139730e-07
6.803346693386773404e+04,5.872557751407043012e-07
6.835390781563126075e+04,5.567635737517818768e-07
6.867434869739478745e+04,5.278551493904843016e-07
6.899478957915831415e+04,5.004482072447176309e-07
6.931523046092184086e+04,4.744647307036298264e-07
6.963567134268536756e+04,4.498307588177763188e-07
6.995611222444889427e+04,4.264761753436836047e-07
7.027655310621242097e+04,4.043345087692166814e-07
7.059699398797594768e+04,3.833427427476605084e-07
7.091743486973947438e+04,3.634411363982518850e-07
7.123787575150300108e+04,3.445730539591881876e-07
7.155831663326652779e+04,3.266848033059398469e-07
7.187875751503005449e+04,3.097254828730987754e-07
7.219919839679358120e+04,2.936468365420729716e-07
7.251963927855710790e+04,2.784031160797594600e-07
7.284008016032063460e+04,2.639509507349545895e-07
7.316052104208416131e+04,2.502492236197629908e-07
7.348096192384768801e+04,2.372589545226956002e-07
7.380140280561121472e+04,2.249431888185626859e-07
7.412184368737474142e+04,2.132668921577234691e-07
7.444228456913826813e+04,2.021968506337995554e-07
7.476272545090179483e+04,1.917015761446322278e-07
7.508316633266532153e+04,1.817512166761398812e-07
7.540360721442886279e+04,1.723174712528033441e-07
7.572404809619238949e+04,1.633735093118738353e-07
7.604448897795591620e+04,1.548938942710382841e-07
7.636492985971944290e+04,1.468545110712903163e-07
7.668537074148296961e+04,1.392324974881086802e-07
7.700581162324649631e+04,1.320061790148324850e-07
7.732625250501002301e+04,1.251550071323329469e-07
7.764669338677354972e+04,1.186595007887650259e-07
7.796713426853707642e+04,1.125011909223604710e-07
7.828757515030060313e+04,1.066625678689214412e-07
7.860801603206412983e+04,1.011270315039209929e-07
7.892845691382765654e+04,9.587884397693117451e-08
7.924889779559118324e+04,9.090308490350881980e-08
7.956933867735470994e+04,8.618560888669091973e-08
7.988977955911823665e+04,8.171300524690802970e-08
8.021022044088176335e+04,7.747255984543300459e-08
8.053066132264529006e+04,7.345221889246379585e-08
8.085110220440881676e+04,6.964055463660720392e-08
8.117154308617234346e+04,6.602673283790482407e-08
8.149198396793587017e+04,6.260048193163530198e-08
8.181242484969939687e+04,5.935206379495640006e-08
8.213286573146292358e+04,5.627224603302550515e-08
8.245330661322645028e+04,5.335227570557766276e-08
8.277374749498997699e+04,5.058385441905056981e-08
8.309418837675350369e+04,4.795911471324533346e-08
8.341462925851703039e+04,4.547059767520691199e-08
8.373507014028055710e+04,4.311123171651056220e-08
8.405551102204408380e+04,4.087431245346083478e-08
8.437595190380761051e+04,3.875348363285749160e-08
8.469639278557113721e+04,3.674271904896617392e-08
8.501683366733466391e+04,3.483630540015952986e-08
8.533727454909819062e+04,3.302882603637578520e-08
8.565771543086171732e+04,3.131514555108292706e-08
8.597815631262524403e+04,2.969039517384603473e-08
8.629859719438877073e+04,2.814995892187837373e-08
8.661903807615229744e+04,2.668946047112237491e-08
8.693947895791582414e+04,2.530475070945819377e-08
8.725991983967935084e+04,2.399189593658306739e-08
8.758036072144287755e+04,2.274716667694874645e-08
8.790080160320640425e+04,2.156702707389227490e-08
8.822124248496993096e+04,2.044812483475268544e-08
8.854168336673345766e+04,1.938728169833664794e-08
8.886212424849698436e+04,1.838148439758586330e-08
8.918256513026052562e+04,1.742787609171001658e-08
8.950300601202405232e+04,1.652374824338788504e-08
8.982344689378757903e+04,1.566653291790687763e-08
9.014388777555110573e+04,1.485379548231522710e-08
9.046432865731463244e+04,1.408322768379968514e-08
9.078476953907815914e+04,1.335264108758303658e-08
9.110521042084168585e+04,1.265996085566009465e-08
9.142565130260521255e+04,1.200321984866185647e-08
9.174609218436873925e+04,1.138055303405842644e-08
9.206653306613226596e+04,1.079019218478384825e-08
9.238697394789579266e+04,1.023046085319345826e-08
9.270741482965931937e+04,9.699769606048862633e-09
9.302785571142284607e+04,9.196611506968969995e-09
9.334829659318637277e+04,8.719557833490524008e-09
9.366873747494989948e+04,8.267254016549799973e-09
9.398917835671342618e+04,7.838415790830597664e-09
9.430961923847695289e+04,7.431825545024220546e-09
9.463006012024047959e+04,7.046328861616361679e-09
9.495050100200400630e+04,6.680831236355632182e-09
9.527094188376753300e+04,6.334294968070066929e-09
9.559138276553105970e+04,6.005736209982916503e-09
9.591182364729458641e+04,5.694222174139004739e-09
9.623226452905811311e+04,5.398868480988684982e-09
9.655270541082163982e+04,5.118836646589800938e-09
9.687314629258516652e+04,4.853331700279794208e-09
9.719358717434869322e+04,4.601599926041440956e-09
9.751402805611221993e+04,4.362926721137897172e-09
9.783446893787574663e+04,4.136634565926495206e-09
9.815490981963927334e+04,3.922081099077056382e-09
9.847535070140280004e+04,3.718657292720727919e-09
9.879579158316632675e+04,3.525785722339469475e-09
9.911623246492985345e+04,3.342918926476153372e-09
9.943667334669338015e+04,3.169537851600742896e-09
9.975711422845690686e+04,3.005150377710318307e-09
1.000775551102204336e+05,2.849289920470561799e-09
1.003979959919839603e+05,2.701514105923921966e-09
1.007184368737474870e+05,2.561403513996327902e-09
1.010388777555110137e+05,2.428560487229961189e-09
1.013593186372745404e+05,2.302608001355132729e-09
1.016797595190380671e+05,2.183188594490387500e-09
1.020002004008015938e+05,2.069963351926541271e-09
1.023206412825651205e+05,1.962610943608628939e-09
1.026410821643286617e+05,1.860826711579579445e-09
1.029615230460921885e+05,1.764321804791569966e-09
1.032819639278557152e+05,1.672822358825655600e-09
1.036024048096192419e+05,1.586068718188162786e-09
1.039228456913827686e+05,1.503814698973278866e-09
1.042432865731462953e+05,1.425826889796117172e-09
1.045637274549098220e+05,1.351883989009418004e-09
1.048841683366733487e+05,1.281776176320161764e-09
1.052046092184368754e+05,1.215304517020232188e-09
1.055250501002004021e+05,1.152280397138009880e-09
1.058454909819639288e+05,1.092524987905669023e-09
1.061659318637274555e+05,1.035868738020335351e-09
1.064863727454909822e+05,9.821508922562838057e-10
1.068068136272545089e+05,9.312190350602485875e-10
1.071272545090180356e+05,8.829286578329972062e-10
1.074476953907815623e+05,8.371427486675973361e-10
1.077681362725450890e+05,7.937314033787142754e-10
1.080885771543086157e+05,7.525714567177335855e-10
1.084090180360721424e+05,7.135461327259500397e-10
1.087294589178356691e+05,6.765447132324197067e-10
1.090498997995991958e+05,6.414622235546681032e-10
1.093703406813627225e+05,6.081991345093453107e-10
1.096907815631262492e+05,5.766610798862724938e-10
1.100112224448897759e+05,5.467585885832740205e-10
1.103316633266533026e+05,5.184068306408665696e-10
1.106521042084168294e+05,4.915253764553631090e-10
1.109725450901803561e+05,4.660379684864301157e-10
1.112929859719438828e+05,4.418723048106121658e-10
1.116134268537074095e+05,4.189598339060291945e-10
1.119338677354709362e+05,3.972355600853497741e-10
1.122543086172344629e+05,3.766378590244151044e-10
1.125747494989979896e+05,3.571083028625657808e-10
1.128951903807615163e+05,3.385914943779260138e-10
1.132156312625250430e+05,3.210349097666866054e-10
1.135360721442885697e+05,3.043887495798729352e-10
1.138565130260520964e+05,2.886057973942633567e-10
1.141769539078156231e+05,2.736412858160907409e-10
1.144973947895791498e+05,2.594527694370056265e-10
1.148178356713426765e+05,2.460000043815200545e-10
1.151382765531062032e+05,2.332448341038800807e-10
1.154587174348697299e+05,2.211510811100719715e-10
1.157791583166332566e+05,2.096844442974953261e-10
1.160995991983967833e+05,1.988124016207963544e-10
1.164200400801603246e+05,1.885041178074840853e-10
1.167404809619238513e+05,1.787303568612981793e-10
1.170609218436873780e+05,1.694633991048900492e-10
1.173813627254509047e+05,1.606769625262840992e-10
1.177018036072144314e+05,1.523461282057995994e-10
1.180222444889779581e+05,1.444472696117079952e-10
1.183426853707414848e+05,1.369579855638895451e-10
1.186631262525050115e+05,1.298570366751676405e-10
1.189835671342685382e+05,1.231242850898794765e-10
1.193040080160320649e+05,1.167406373486033800e-10
1.196244488977955916e+05,1.106879902168432238e-10
1.199448897795591183e+05,1.049491793238854587e-10
1.202653306613226450e+05,9.950793046602755487e-11
1.205857715430861717e+05,9.434881343594038619e-11
1.209062124248496984e+05,8.945719824710140761e-11
1.212266533066132251e+05,8.481921362903797758e-11
1.215470941883767518e+05,8.042170767556494790e-11
1.218675350701402785e+05,7.625221053431876857e-11
1.221879759519038053e+05,7.229889903168193780e-11
1.225084168336673320e+05,6.855056313269000054e-11
1.228288577154308587e+05,6.499657414072277842e-11
1.231492985971943854e+05,6.162685454671973116e-11
1.234697394789579121e+05,5.843184944234572798e-11
1.237901803607214388e+05,5.540249941597018132e-11
1.241106212424849655e+05,5.253021485453550052e-11
1.244310621242484922e+05,4.980685157838036694e-11
1.247515030060120189e+05,4.722468773986835531e-11
1.250719438877755456e+05,4.477640192025961777e-11
1.253923847695390723e+05,4.245505236266603821e-11
1.257128256513025990e+05,4.025405728215447280e-11
1.260332665330661257e+05,3.816717619712085002e-11
1.263537074148296524e+05,3.618849222895701666e-11
1.266741482965931791e+05,3.431239531978065958e-11
1.269945891783567058e+05,3.253356632060538265e-11
1.273150300601202325e+05,3.084696190479710749e-11
1.276354709418837592e+05,2.924780026400797811e-11
1.279559118236472859e+05,2.773154754599789735e-11
1.282763527054108126e+05,2.629390499586036425e-11
1.285967935871743393e+05,2.493079676416612159e-11
1.289172344689378660e+05,2.363835834743058569e-11
1.292376753507013927e+05,2.241292562810571565e-11
1.295581162324649194e+05,2.125102448299884159e-11
1.298785571142284462e+05,2.014936093063400936e-11
1.301989979959919874e+05,1.910481178960105964e-11
1.305194388777555141e+05,1.811441582138794933e-11
1.308398797595190408e+05,1.717536533256629364e-11
1.311603206412825675e+05,1.628499821250489397e-11
1.314807615230460942e+05,1.544079038402053574e-11
1.318012024048096209e+05,1.464034864554828191e-11
1.321216432865731476e+05,1.388140388452396695e-11
1.324420841683366743e+05,1.316180464272554042e-11
1.327625250501002010e+05,1.247951101531793958e-11
1.330829659318637277e+05,1.183258886629391954e-11
1.334034068136272545e+05,1.121920434390035621e-11
1.337238476953907812e+05,1.063761868049139935e-11
1.340442885771543079e+05,1.008618326205644460e-11
1.343647294589178346e+05,9.563334953436387594e-12
1.346851703406813613e+05,9.067591665966973541e-12
1.350056112224448880e+05,8.597548154976033814e-12
1.353260521042084147e+05,8.151872035213499155e-12
1.356464929859719414e+05,7.729300002911491774e-12
1.359669338677354681e+05,7.328634253757927238e-12
1.362873747494989948e+05,6.948739086623192199e-12
1.366078156312625215e+05,6.588537683406145412e-12
1.369282565130260482e+05,6.247009055865672536e-12
1.372486973947895749e+05,5.923185150777469759e-12
1.375691382765531016e+05,5.616148105205320134e-12
1.378895791583166283e+05,5.325027644101555832e-12
1.382100200400801550e+05,5.048998612855567706e-12
1.385304609218436817e+05,4.787278637791807545e-12
1.388509018036072084e+05,4.539125907981880050e-12
1.391713426853707351e+05,4.303837072079381054e-12
1.394917835671342618e+05,4.080745244212443476e-12
1.398122244488977885e+05,3.869218113278417414e-12
1.401326653306613152e+05,3.668656150278321274e-12
1.404531062124248419e+05,3.478490908606865739e-12
1.407735470941883686e+05,3.298183412477617998e-12
1.410939879759518954e+05,3.127222628912706043e-12
1.414144288577154221e+05,2.965124018963658863e-12
1.417348697394789488e+05,2.811428164054693248e-12
1.420553106212424755e+05,2.665699463552786788e-12
1.423757515030060022e+05,2.527524899870944597e-12
1.426961923847695289e+05,2.396512867602672313e-12
1.430166332665330556e+05,2.272292063367228375e-12
1.433370741482965823e+05,2.154510433217428005e-12
1.436575150300601090e+05,2.042834174625093794e-12
1.439779559118236357e+05,1.936946790214003727e-12
1.442983967935871624e+05,1.836548190556960306e-12
1.446188376753506891e+05,1.741353843492795947e-12
1.449392785571142158e+05,1.651093967551048205e-12
1.452597194388777425e+05,1.565512767197115260e-12
1.455801603206412692e+05,1.484367707729379965e-12
1.459006012024047959e+05,1.407428827772165889e-12
1.462210420841683226e+05,1.334478087415092304e-12
1.465414829659318493e+05,1.265308750150412851e-12
1.468619238476953760e+05,1.199724796855868726e-12
1.471823647294589027e+05,1.137540370161370285e-12
1.475028056112224294e+05,1.078579247624058598e-12
1.478232464929859561e+05,1.022674342217980733e-12
1.481436873747494828e+05,9.696672287220498809e-13
1.484641282565130095e+05,9.194076946634407463e-13
1.487845691382765363e+05,8.717533145431888115e-13
1.491050100200400630e+05,8.265690461367757719e-13
1.494254509018035897e+05,7.837268477251213754e-13
1.497458917835671164e+05,7.431053151706986883e-13
1.500663326653306431e+05,7.045893378098348276e-13
1.503867735470941698e+05,6.680697721855397471e-13
1.507072144288577256e+05,6.334431326958663380e-13
1.510276553106212523e+05,6.006112982807376566e-13
1.513480961923847790e+05,5.694812343156229506e-13
1.516685370741483057e+05,5.399647289236558631e-13
1.519889779559118324e+05,5.119781429585786358e-13
1.523094188376753591e+05,4.854421729497125339e-13
1.526298597194388858e+05,4.602816263368887230e-13
1.529503006012024125e+05,4.364252083581426932e-13
1.532707414829659392e+05,4.138053199859825755e-13
1.535911823647294659e+05,3.923578663394044881e-13
1.539116232464929926e+05,3.720220750285043091e-13
1.542320641282565193e+05,3.527403239167172271e-13
1.545525050100200460e+05,3.344579778124011710e-13
1.548729458917835727e+05,3.171232336268158578e-13
1.551933867735470994e+05,3.006869735595328934e-13
1.555138276553106261e+05,2.851026258950986008e-13
1.558342685370741528e+05,2.703260330163232828e-13
1.561547094188376796e+05,2.563153262600508204e-13
1.564751503006012063e+05,2.430308072606565692e-13
1.567955911823647330e+05,2.304348354449093239e-13
1.571160320641282597e+05,2.184917213592852456e-13
1.574364729458917864e+05,2.071676255273450656e-13
1.577569138276553131e+05,1.964304625504701509e-13
1.580773547094188398e+05,1.862498101801211385e-13
1.583977955911823665e+05,1.765968231038683157e-13
1.587182364729458932e+05,1.674441512008167310e-13
1.590386773547094199e+05,1.587658620347118633e-13
1.593591182364729466e+05,1.505373673650288958e-13
1.596795591182364733e+05,1.427353534677412054e-13
1.600000000000000000e+05,1.353377150682571888e-13
