Photon Energy [eV],Flux [photons/s/0.1%bw]
1.451983967935871624e+04,4.729131681976963281e+13
1.484028056112224476e+04,4.524074695829700000e+13
1.516072144288577147e+04,4.328066907702009375e+13
1.548116232464929817e+04,4.140688846229641406e+13
1.580160320641282487e+04,3.961543379841591406e+13
1.612204408817635158e+04,3.790254620954367188e+13
1.644248496993988010e+04,3.626465702547174219e+13
1.676292585170340681e+04,3.469838106948791797e+13
1.708336673346693351e+04,3.320049753274148828e+13
1.740380761523046021e+04,3.176794532933467188e+13
1.772424849699398692e+04,3.039781101962509375e+13
1.804468937875751362e+04,2.908731664220717578e+13
1.836513026052104033e+04,2.783381900495595703e+13
1.868557114228456703e+04,2.663479412265417578e+13
1.900601202404809737e+04,2.548783884998602344e+13
1.932645290581162408e+04,2.439065635350973047e+13
1.964689378757515078e+04,2.334105767015170312e+13
1.996733466933867749e+04,2.233695354348796875e+13
2.028777555110220419e+04,2.137634567614399219e+13
2.060821643286573089e+04,2.045733030501808594e+13
2.092865731462925760e+04,1.957808455736032422e+13
2.124909819639278430e+04,1.873687041334459375e+13
2.156953907815631101e+04,1.793202765896368359e+13
2.188997995991983771e+04,1.716196618028438867e+13
2.221042084168336442e+04,1.642517138703341406e+13
2.253086172344689476e+04,1.572019095463354883e+13
2.285130260521042146e+04,1.504564036858488867e+13
2.317174348697394817e+04,1.440019653885058594e+13
2.349218436873747487e+04,1.378259076961911719e+13
2.381262525050100157e+04,1.319161542104204102e+13
2.413306613226452828e+04,1.262611091566379102e+13
2.445350701402805498e+04,1.208497236199910742e+13
2.477394789579158169e+04,1.156714363681085156e+13
2.509438877755510839e+04,1.107161086776670703e+13
2.541482965931863509e+04,1.059740855347475391e+13
2.573527054108216544e+04,1.014361372801016211e+13
2.605571142284569214e+04,9.709339531568654297e+12
2.637615230460921885e+04,9.293742016064240234e+12
2.669659318637274555e+04,8.896014362376503906e+12
2.701703406813627225e+04,8.515380510603459961e+12
2.733747494989979896e+04,8.151102583934180664e+12
2.765791583166332566e+04,7.802475136101868164e+12
2.797835671342685237e+04,7.468818816348207031e+12
2.829879759519037907e+04,7.149488358154839844e+12
2.861923847695390577e+04,6.843866837747013672e+12
2.893967935871743248e+04,6.551359349100868164e+12
2.926012024048096282e+04,6.271401518896639648e+12
2.958056112224448952e+04,6.003453757667602539e+12
2.990100200400801623e+04,5.746994917542628906e+12
3.022144288577154293e+04,5.501531311433456055e+12
3.054188376753506964e+04,5.266590936528947266e+12
3.086232464929859634e+04,5.041717082946075195e+12
3.118276553106212305e+04,4.826477853449678711e+12
3.150320641282564975e+04,4.620460335446666992e+12
3.182364729458917645e+04,4.423264121823352539e+12
3.214408817635270316e+04,4.234513170757648438e+12
3.246452905811622986e+04,4.053840784025353027e+12
3.278496993987976020e+04,3.880901218223480957e+12
3.310541082164328691e+04,3.715363964907645508e+12
3.342585170340681361e+04,3.556907282543799316e+12
3.374629258517034032e+04,3.405228674870884766e+12
3.406673346693386702e+04,3.260039017432051758e+12
3.438717434869739373e+04,3.121055839125154785e+12
3.470761523046092043e+04,2.988016526120517578e+12
3.502805611222444713e+04,2.860662130773090332e+12
3.534849699398797384e+04,2.738752587543371582e+12
3.566893787575150054e+04,2.622050422503255859e+12
3.598937875751502725e+04,2.510336252279412598e+12
3.630981963927855395e+04,2.403394266719959961e+12
3.663026052104208065e+04,2.301017850322006348e+12
3.695070140280560736e+04,2.203017489368681641e+12
3.727114228456913406e+04,2.109200752600367188e+12
3.759158316633266077e+04,2.019386130578703369e+12
3.791202404809619475e+04,1.933405140385068604e+12
3.823246492985972145e+04,1.851093613070437988e+12
3.855290581162324816e+04,1.772294441853781982e+12
3.887334669338677486e+04,1.696857276392214111e+12
3.919378757515030156e+04,1.624638230404959473e+12
3.951422845691382827e+04,1.555499602060542725e+12
3.983466933867735497e+04,1.489309606563156494e+12
4.015511022044088168e+04,1.425942120399553711e+12
4.047555110220440838e+04,1.365276436731961914e+12
4.079599198396793508e+04,1.307197031445642822e+12
4.111643286573146179e+04,1.251593339381678223e+12
4.143687374749498849e+04,1.198359540306636475e+12
4.175731462925851520e+04,1.147394354190752686e+12
4.207775551102204190e+04,1.098600845385446899e+12
4.239819639278556861e+04,1.051886235309210938e+12
4.271863727454909531e+04,1.007161723268365967e+12
4.303907815631262201e+04,9.643423150557890625e+11
4.335951903807614872e+04,9.233466589866110840e+11
4.367995991983967542e+04,8.840968890450415039e+11
4.400040080160320213e+04,8.465184748309305420e+11
4.432084168336672883e+04,8.105400780085288086e+11
4.464128256513026281e+04,7.760934149730606689e+11
4.496172344689378951e+04,7.431131254633601074e+11
4.528216432865731622e+04,7.115366468608120117e+11
4.560260521042084292e+04,6.813040939263618164e+11
4.592304609218436963e+04,6.523581437383090820e+11
4.624348697394789633e+04,6.246439256040761719e+11
4.656392785571142304e+04,5.981089157291657715e+11
4.688436873747494974e+04,5.727028364360629883e+11
4.720480961923847644e+04,5.483775597349808350e+11
4.752525050100200315e+04,5.250870150570640869e+11
4.784569138276552985e+04,5.027871009689968262e+11
4.816613226452905656e+04,4.814356006959232788e+11
4.848657314629258326e+04,4.609921012871946411e+11
4.880701402805610996e+04,4.414179162667188721e+11
4.912745490981963667e+04,4.226760116166316528e+11
4.944789579158316337e+04,4.047309349496453857e+11
4.976833667334669008e+04,3.875487477317642212e+11
5.008877755511021678e+04,3.710969604231133423e+11
5.040921843687374349e+04,3.553444704104211426e+11
5.072965931863727019e+04,3.402615026102174683e+11
5.105010020040079689e+04,3.258195526271038208e+11
5.137054108216433087e+04,3.119913323565012817e+11
5.169098196392785758e+04,2.987507179261096802e+11
5.201142284569138428e+04,2.860726998749252930e+11
5.233186372745491099e+04,2.739333354730846558e+11
5.265230460921843769e+04,2.623097030900053711e+11
5.297274549098196439e+04,2.511798585223378906e+11
5.329318637274549110e+04,2.405227931970878601e+11
5.361362725450901780e+04,2.303183941689558411e+11
5.393406813627254451e+04,2.205474058344627380e+11
5.425450901803607121e+04,2.111913932887933655e+11
5.457494989979959792e+04,2.022327072545122986e+11
5.489539078156312462e+04,1.936544505143831482e+11
5.521583166332665132e+04,1.854404457834626770e+11
5.553627254509017803e+04,1.775752049584579468e+11
5.585671342685370473e+04,1.700438996850212402e+11
5.617715430861723144e+04,1.628323331862334595e+11
5.649759519038075814e+04,1.559269132979838257e+11
5.681803607214428484e+04,1.493146266593060913e+11
5.713847695390781155e+04,1.429830140079826965e+11
5.745891783567133825e+04,1.369201465338774567e+11
5.777935871743486496e+04,1.311146032445146637e+11
5.809979959919839166e+04,1.255554492993909149e+11
5.842024048096192564e+04,1.202322152713868408e+11
5.874068136272545235e+04,1.151348772954457092e+11
5.906112224448897905e+04,1.102538380664053192e+11
5.938156312625250575e+04,1.055799086495194244e+11
5.970200400801603246e+04,1.011042910687755737e+11
6.002244488977955916e+04,9.681856163962483215e+10
6.034288577154308587e+04,9.271465501417732239e+10
6.066332665330661257e+04,8.878484890829832458e+10
6.098376753507013927e+04,8.502174948135386658e+10
6.130420841683366598e+04,8.141827734061959839e+10
6.162464929859719268e+04,7.796765414356948853e+10
6.194509018036071939e+04,7.466338977241654968e+10
6.226553106212424609e+04,7.149927005638136292e+10
6.258597194388777280e+04,6.846934501821887970e+10
6.290641282565129950e+04,6.556791762254557800e+10
6.322685370741482620e+04,6.278953300447494507e+10
6.354729458917835291e+04,6.012896815799280548e+10
6.386773547094187961e+04,5.758122206439023590e+10
6.418817635270540632e+04,5.514150624191685486e+10
6.450861723446893302e+04,5.280523569862735748e+10
6.482905811623245972e+04,5.056802027116865540e+10
6.514949899799599370e+04,4.842565633299663544e+10
6.546993987975952041e+04,4.637411885622007751e+10
6.579038076152304711e+04,4.440955381194806671e+10
6.611082164328657382e+04,4.252827089466694641e+10
6.643126252505010052e+04,4.072673655679322052e+10
6.675170340681362723e+04,3.900156734014411926e+10
6.707214428857715393e+04,3.734952349163551331e+10
6.739258517034068063e+04,3.576750285106206512e+10
6.771302605210420734e+04,3.425253499933423233e+10
6.803346693386773404e+04,3.280177565604632950e+10
6.835390781563126075e+04,3.141250131572562408e+10
6.867434869739478745e+04,3.008210411256959915e+10
6.899478957915831415e+04,2.880808690391496658e+10
6.931523046092184086e+04,2.758805856309977722e+10
6.963567134268536756e+04,2.641972947278049088e+10
6.995611222444889427e+04,2.530090721014761353e+10
7.027655310621242097e+04,2.422949241585108566e+10
7.059699398797594768e+04,2.320347483879615784e+10
7.091743486973947438e+04,2.222092954930608749e+10
7.123787575150300108e+04,2.128001331346981812e+10
7.155831663326652779e+04,2.037896112179890060e+10
7.187875751503005449e+04,1.951608286561308670e+10
7.219919839679358120e+04,1.868976015485464859e+10
7.251963927855710790e+04,1.789844327130140305e+10
7.284008016032063460e+04,1.714064825140591621e+10
7.316052104208416131e+04,1.641495409323517990e+10
7.348096192384768801e+04,1.572000008222126198e+10
7.380140280561121472e+04,1.505448323065941811e+10
7.412184368737474142e+04,1.441715582610653877e+10
7.444228456913826813e+04,1.380682308403974533e+10
7.476272545090179483e+04,1.322234090033332634e+10
7.508316633266532153e+04,1.266261369930175781e+10
7.540360721442886279e+04,1.212659237323806763e+10
7.572404809619238949e+04,1.161327230955103493e+10
7.604448897795591620e+04,1.112169150177015686e+10
7.636492985971944290e+04,1.065092874084765053e+10
7.668537074148296961e+04,1.020010188333835030e+10
7.700581162324649631e+04,9.768366193184530258e+09
7.732625250501002301e+04,9.354912753972412109e+09
7.764669338677354972e+04,8.958966948660564423e+09
7.796713426853707642e+04,8.579787003908579826e+09
7.828757515030060313e+04,8.216662596256713867e+09
7.860801603206412983e+04,7.868913517524523735e+09
7.892845691382765654e+04,7.535888396908693314e+09
7.924889779559118324e+04,7.216963477367672920e+09
7.956933867735470994e+04,6.911541443983710289e+09
7.988977955911823665e+04,6.619050302091049194e+09
8.021022044088176335e+04,6.338942303053597450e+09
8.053066132264529006e+04,6.070692915665319443e+09
8.085110220440881676e+04,5.813799841233131409e+09
8.117154308617234346e+04,5.567782070484652519e+09
8.149198396793587017e+04,5.332178980522375107e+09
8.181242484969939687e+04,5.106549470121465683e+09
8.213286573146292358e+04,4.890471131741053581e+09
8.245330661322645028e+04,4.683539458688199043e+09
8.277374749498997699e+04,4.485367085940255165e+09
8.309418837675350369e+04,4.295583063194897652e+09
8.341462925851703039e+04,4.113832158778086662e+09
8.373507014028055710e+04,3.939774193098490715e+09
8.405551102204408380e+04,3.773083400392720222e+09
8.437595190380761051e+04,3.613447817559183121e+09
8.469639278557113721e+04,3.460568698929559708e+09
8.501683366733466391e+04,3.314159955875803471e+09
8.533727454909819062e+04,3.173947620197567940e+09
8.565771543086171732e+04,3.039669330279757977e+09
8.597815631262524403e+04,2.911073839052945137e+09
8.629859719438877073e+04,2.787920542830540180e+09
8.661903807615229744e+04,2.669979030135957241e+09
8.693947895791582414e+04,2.557028649670757294e+09
8.725991983967935084e+04,2.448858096610888481e+09
8.758036072144287755e+04,2.345265016452653408e+09
8.790080160320640425e+04,2.246055625663187504e+09
8.822124248496993096e+04,2.151044348421882153e+09
8.854168336673345766e+04,2.060053468769539833e+09
8.886212424849698436e+04,1.972912797511105061e+09
8.918256513026052562e+04,1.889459353245594740e+09
8.950300601202405232e+04,1.809537056923518181e+09
8.982344689378757903e+04,1.732996439357504606e+09
9.014388777555110573e+04,1.659694361136349916e+09
9.046432865731463244e+04,1.589493744415986061e+09
9.078476953907815914e+04,1.522263316083276033e+09
9.110521042084168585e+04,1.457877361809972525e+09
9.142565130260521255e+04,1.396215490534657478e+09
9.174609218436873925e+04,1.337162408930150986e+09
9.206653306613226596e+04,1.280607705432639837e+09
9.238697394789579266e+04,1.226445643426811218e+09
9.270741482965931937e+04,1.174574963198492527e+09
9.302785571142284607e+04,1.124898692282798290e+09
9.334829659318637277e+04,1.077323963851607084e+09
9.366873747494989948e+04,1.031761842799283266e+09
9.398917835671342618e+04,9.881271592000868320e+08
9.430961923847695289e+04,9.463383488245384693e+08
9.463006012024047959e+04,9.063173004153220654e+08
9.495050100200400630e+04,8.679892094359976053e+08
9.527094188376753300e+04,8.312824380179859400e+08
9.559138276553105970e+04,7.961283808429309130e+08
9.591182364729458641e+04,7.624613367087173462e+08
9.623226452905811311e+04,7.302183855380976200e+08
9.655270541082163982e+04,6.993392705991227627e+08
9.687314629258516652e+04,6.697662857163579464e+08
9.719358717434869322e+04,6.414441672612642050e+08
9.751402805611221993e+04,6.143199907190802097e+08
9.783446893787574663e+04,5.883430716381713152e+08
9.815490981963927334e+04,5.634648707760202885e+08
9.847535070140280004e+04,5.396389032639409304e+08
9.879579158316632675e+04,5.168206516201282144e+08
9.911623246492985345e+04,4.949674824479035139e+08
9.943667334669338015e+04,4.740385666629245281e+08
9.975711422845690686e+04,4.539948030997629762e+08
1.000775551102204336e+05,4.347987453546002507e+08
1.003979959919839603e+05,4.164145317268663645e+08
1.007184368737474870e+05,3.988078181284700632e+08
1.010388777555110137e+05,3.819457138348333240e+08
1.013593186372745404e+05,3.657967199572901130e+08
1.016797595190380671e+05,3.503306705215035677e+08
1.020002004008015938e+05,3.355186760414638519e+08
1.023206412825651205e+05,3.213330694832997322e+08
1.026410821643286617e+05,3.077473545176293850e+08
1.029615230460921885e+05,2.947361559634733200e+08
1.032819639278557152e+05,2.822751723308514357e+08
1.036024048096192419e+05,2.703411303731465340e+08
1.039228456913827686e+05,2.589117415640667081e+08
1.042432865731462953e+05,2.479656604176611006e+08
1.045637274549098220e+05,2.374824445733004212e+08
1.048841683366733487e+05,2.274425165708388090e+08
1.052046092184368754e+05,2.178271272443529963e+08
1.055250501002004021e+05,2.086183206658810973e+08
1.058454909819639288e+05,1.997989005735003948e+08
1.061659318637274555e+05,1.913523982208559215e+08
1.064863727454909822e+05,1.832630415879290998e+08
1.068068136272545089e+05,1.755157258953792155e+08
1.071272545090180356e+05,1.680959853672387004e+08
1.074476953907815623e+05,1.609899661890839636e+08
1.077681362725450890e+05,1.541844006110441089e+08
1.080885771543086157e+05,1.476665821471546292e+08
1.084090180360721424e+05,1.414243418246214986e+08
1.087294589178356691e+05,1.354460254385260344e+08
1.090498997995991958e+05,1.297204717693883926e+08
1.093703406813627225e+05,1.242369917228081375e+08
1.096907815631262492e+05,1.189853483521338701e+08
1.100112224448897759e+05,1.139557377267623544e+08
1.103316633266533026e+05,1.091387706102592051e+08
1.106521042084168294e+05,1.045254549140038788e+08
1.109725450901803561e+05,1.001071788935194761e+08
1.112929859719438828e+05,9.587569505603750050e+07
1.116134268537074095e+05,9.182310474918030202e+07
1.119338677354709362e+05,8.794184340192084014e+07
1.122543086172344629e+05,8.422466639019894600e+07
1.125747494989979896e+05,8.066463550074693561e+07
1.128951903807615163e+05,7.725510596779452264e+07
1.132156312625250430e+05,7.398971405839805305e+07
1.135360721442885697e+05,7.086236518316571414e+07
1.138565130260520964e+05,6.786722251013471186e+07
1.141769539078156231e+05,6.499869606049807370e+07
1.144973947895791498e+05,6.225143226578209549e+07
1.148178356713426765e+05,5.962030396693839878e+07
1.151382765531062032e+05,5.710040083664243668e+07
1.154587174348697299e+05,5.468702020688303560e+07
1.157791583166332566e+05,5.237565828468587250e+07
1.160995991983967833e+05,5.016200173954035342e+07
1.164200400801603246e+05,4.804191964679583907e+07
1.167404809619238513e+05,4.601145577195905149e+07
1.170609218436873780e+05,4.406682118146184087e+07
1.173813627254509047e+05,4.220438716608172655e+07
1.177018036072144314e+05,4.042067846378073841e+07
1.180222444889779581e+05,3.871236676928921044e+07
1.183426853707414848e+05,3.707626451829803735e+07
1.186631262525050115e+05,3.550931893463668227e+07
1.189835671342685382e+05,3.400860632930614799e+07
1.193040080160320649e+05,3.257132664070785046e+07
1.196244488977955916e+05,3.119479820586010069e+07
1.199448897795591183e+05,2.987645275282660127e+07
1.202653306613226450e+05,2.861383060499517247e+07
1.205857715430861717e+05,2.740457608824081346e+07
1.209062124248496984e+05,2.624643313238760456e+07
1.212266533066132251e+05,2.513724105874666944e+07
1.215470941883767518e+05,2.407493054585604742e+07
1.218675350701402785e+05,2.305751976588133350e+07
1.221879759519038053e+05,2.208311068445549905e+07
1.225084168336673320e+05,2.114988551704173908e+07
1.228288577154308587e+05,2.025610333519607410e+07
1.231492985971943854e+05,1.940009681638685241e+07
1.234697394789579121e+05,1.858026913129688427e+07
1.237901803607214388e+05,1.779509096279058978e+07
1.241106212424849655e+05,1.704309765097536892e+07
1.244310621242484922e+05,1.632288645902204700e+07
1.247515030060120189e+05,1.563311395463477634e+07
1.250719438877755456e+05,1.497249350227718428e+07
1.253923847695390723e+05,1.433979286146906205e+07
1.257128256513025990e+05,1.373383188666559570e+07
1.260332665330661257e+05,1.315348032442143187e+07
1.263537074148296524e+05,1.259765570372370258e+07
1.266741482965931791e+05,1.206532131555237621e+07
1.269945891783567058e+05,1.155548427789298818e+07
1.273150300601202325e+05,1.106719368258659914e+07
1.276354709418837592e+05,1.059953882055501826e+07
1.279559118236472859e+05,1.015164748208546638e+07
1.282763527054108126e+05,9.722684328999536112e+06
1.285967935871743393e+05,9.311849335665397346e+06
1.289172344689378660e+05,8.918376295941131189e+06
1.292376753507013927e+05,8.541531393260007724e+06
1.295581162324649194e+05,8.180611831186885014e+06
1.298785571142284462e+05,7.834944521887606941e+06
1.301989979959919874e+05,7.503884830061727203e+06
1.305194388777555141e+05,7.186815369992556982e+06
1.308398797595190408e+05,6.883144853467479348e+06
1.311603206412825675e+05,6.592306986417077482e+06
1.314807615230460942e+05,6.313759412212202325e+06
1.318012024048096209e+05,6.046982699645463377e+06
1.321216432865731476e+05,5.791479373707222752e+06
1.324420841683366743e+05,5.546772987345904112e+06
1.327625250501002010e+05,5.312407232479329221e+06
1.330829659318637277e+05,5.087945088596739806e+06
1.334034068136272545e+05,4.872968007361809723e+06
1.337238476953907812e+05,4.667075131693848409e+06
1.340442885771543079e+05,4.469882547869101167e+06
1.343647294589178346e+05,4.281022569245574996e+06
1.346851703406813613e+05,4.100143050273913424e+06
1.350056112224448880e+05,3.926906729513482191e+06
1.353260521042084147e+05,3.760990600427060388e+06
1.356464929859719414e+05,3.602085308779154904e+06
1.359669338677354681e+05,3.449894575513083953e+06
1.362873747494989948e+05,3.304134644029121846e+06
1.366078156312625215e+05,3.164533750831930432e+06
1.369282565130260482e+05,3.030831618558931164e+06
1.372486973947895749e+05,2.902778970443171915e+06
1.375691382765531016e+05,2.780137065304281190e+06
1.378895791583166283e+05,2.662677252199382987e+06
1.382100200400801550e+05,2.550180543902620208e+06
1.385304609218436817e+05,2.442437208417101763e+06
1.388509018036072084e+05,2.339246377756692935e+06
1.391713426853707351e+05,2.240415673267432489e+06
1.394917835671342618e+05,2.145760846789159812e+06
1.398122244488977885e+05,2.055105436987527180e+06
1.401326653306613152e+05,1.968280440214960836e+06
1.404531062124248419e+05,1.885123995286201825e+06
1.407735470941883686e+05,1.805481081580056343e+06
1.410939879759518954e+05,1.729203229903902626e+06
1.414144288577154221e+05,1.656148245581278112e+06
1.417348697394789488e+05,1.586179943245739210e+06
1.420553106212424755e+05,1.519167892846029717e+06
1.423757515030060022e+05,1.454987176388507709e+06
1.426961923847695289e+05,1.393518154962866800e+06
1.430166332665330556e+05,1.334646245616334490e+06
1.433370741482965823e+05,1.278261707659979817e+06
1.436575150300601090e+05,1.224259438008318655e+06
1.439779559118236357e+05,1.172538775170296431e+06
1.442983967935871624e+05,1.123003311525871744e+06
1.446188376753506891e+05,1.075560713537903503e+06
1.449392785571142158e+05,1.030122549563831068e+06
1.452597194388777425e+05,9.866041249458570965e+05
1.455801603206412692e+05,9.449243240719037130e+05
1.459006012024047959e+05,9.050054591126404703e+05
1.462210420841683226e+05,8.667731251523393439e+05
1.465414829659318493e+05,8.301560614432424773e+05
1.468619238476953760e+05,7.950860185245665489e+05
1.471823647294589027e+05,7.614976309582098620e+05
1.475028056112224294e+05,7.293282954437134322e+05
1.478232464929859561e+05,6.985180540850601392e+05
1.481436873747494828e+05,6.690094825915327528e+05
1.484641282565130095e+05,6.407475832040262176e+05
1.487845691382765363e+05,6.136796821470675059e+05
1.491050100200400630e+05,5.877553314152149251e+05
1.494254509018035897e+05,5.629262147106048651e+05
1.497458917835671164e+05,5.391460573561721249e+05
1.500663326653306431e+05,5.163705400164754828e+05
1.503867735470941698e+05,4.945572160651712911e+05
1.507072144288577256e+05,4.736654324449841515e+05
1.510276553106212523e+05,4.536562538725482882e+05
1.513480961923847790e+05,4.344923902467063162e+05
1.516685370741483057e+05,4.161381271248778212e+05
1.519889779559118324e+05,3.985592591377872741e+05
1.523094188376753591e+05,3.817230262183586601e+05
1.526298597194388858e+05,3.655980525258096750e+05
1.529503006012024125e+05,3.501542879510320490e+05
1.532707414829659392e+05,3.353629520941377268e+05
1.535911823647294659e+05,3.211964806096811080e+05
1.539116232464929926e+05,3.076284738194738165e+05
1.542320641282565193e+05,2.946336474971488351e+05
1.545525050100200460e+05,2.821877857326709200e+05
1.548729458917835727e+05,2.702676957888856414e+05
1.551933867735470994e+05,2.588511648659029161e+05
1.555138276553106261e+05,2.479169186926769908e+05
1.558342685370741528e+05,2.374445818685543200e+05
1.561547094188376796e+05,2.274146398808203812e+05
1.564751503006012063e+05,2.178084027274122636e+05
1.567955911823647330e+05,2.086079700769438932e+05
1.571160320641282597e+05,1.997961979010791692e+05
1.574364729458917864e+05,1.913566665170120832e+05
1.577569138276553131e+05,1.832736499804638734e+05
1.580773547094188398e+05,1.755320867721123504e+05
1.583977955911823665e+05,1.681175517227878736e+05
1.587182364729458932e+05,1.610162291250817361e+05
1.590386773547094199e+05,1.542148869812218181e+05
1.593591182364729466e+05,1.477008523391933413e+05
1.596795591182364733e+05,1.414619876711122633e+05
1.600000000000000000e+05,1.354866682497993752e+05
