dist_BEATS_source,B1_T
-4.68300036936379,1.41948885384435
-4.68100036864866,1.42025478461026
-4.67900036793353,1.42095846036679
-4.6770003672184,1.42162490521991
-4.67500036650327,1.4222291923073
-4.67300036578815,1.42279047304675
-4.67100036507302,1.42332468828349
-4.66900036435789,1.42380925177537
-4.66700036364276,1.42424862490224
-4.66500036292763,1.42467056973447
-4.6630003622125,1.42506372971771
-4.66100036149738,1.42544368659514
-4.65900036078225,1.42582580207981
-4.65700036006712,1.42620779154819
-4.65500035935199,1.42658775467155
-4.65300035863686,1.42697729097022
-4.65100035792174,1.4273798263234
-4.64900035720661,1.42779027317864
-4.64700035649148,1.42823880169354
-4.64500035577635,1.42866116752628
-4.64300035506122,1.42909985105446
-4.64100035434609,1.42954114665004
-4.63900035363096,1.42997253872293
-4.63700035291584,1.43039936782896
-4.63500035220071,1.43078974824217
-4.63300035148558,1.43114462687773
-4.63100035077045,1.43148182531186
-4.62900035005532,1.4317869474714
-4.6270003493402,1.4320737279823
-4.62500034862507,1.43232927754415
-4.62300034790994,1.43259108648546
-4.62100034719481,1.43282723847313
-4.61900034647968,1.43306023976955
-4.61700034576455,1.43330373885695
-4.61500034504942,1.43355733084193
-4.6130003443343,1.43380567906064
-4.61100034361917,1.43407248403334
-4.60900034290404,1.43435278085509
-4.60700034218891,1.434632027516
-4.60500034147378,1.43491827262924
-4.60300034075866,1.43522738630523
-4.60100034004353,1.43552936514882
-4.5990003393284,1.43582359411427
-4.59700033861327,1.43611860979302
-4.59500033789814,1.43639552325392
-4.59300033718301,1.4366579594048
-4.59100033646788,1.43691324522282
-4.58900033575276,1.43712865186755
-4.58700033503763,1.43734198846138
-4.5850003343225,1.43754133404848
-4.58300033360737,1.43773557153925
-4.58100033289224,1.43790956448022
-4.57900033217711,1.43808308730688
-4.57700033146199,1.43826071017599
-4.57500033074686,1.43844637790455
-4.57300033003173,1.43863436490687
-4.5710003293166,1.43884829772734
-4.56900032860147,1.43906250346535
-4.56700032788634,1.43927907295998
-4.56500032717122,1.43949570927688
-4.56300032645609,1.43973724047197
-4.56100032574096,1.4399622669312
-4.55900032502583,1.44016726632677
-4.5570003243107,1.44036265924248
-4.55500032359557,1.4405256275724
-4.55300032288045,1.44067853232099
-4.55100032216532,1.44080720915127
-4.54900032145019,1.44090507326017
-4.54700032073506,1.44098156777619
-4.54500032001993,1.44104734920338
-4.5430003193048,1.44111774915362
-4.54100031858968,1.44117881097008
-4.53900031787455,1.44125300513688
-4.53700031715942,1.4413485291063
-4.53500031644429,1.44146582861033
-4.53300031572916,1.44159159366591
-4.53100031501403,1.4417393888861
-4.52900031429891,1.44190675140374
-4.52700031358378,1.44209526284938
-4.52500031286865,1.44230538471564
-4.52300031215352,1.44252156349103
-4.52100031143839,1.4427229979874
-4.51900031072326,1.44293717981427
-4.51700031000814,1.4431240457776
-4.51500030929301,1.44330671809028
-4.51300030857788,1.44348175709699
-4.51100030786275,1.44363308168595
-4.50900030714762,1.44375488200526
-4.50700030643249,1.44386829730466
-4.50500030571737,1.44396704310541
-4.50300030500224,1.44404746971366
-4.50100030428711,1.44413667907673
-4.49900030357198,1.44420509966229
-4.49700030285685,1.44428127494536
-4.49500030214172,1.44436310151274
-4.4930003014266,1.44445691667443
-4.49100030071147,1.44455479016359
-4.48900029999634,1.44466164221452
-4.48700029928121,1.44479896499707
-4.48500029856608,1.44493135168921
-4.48300029785095,1.44506283945353
-4.48100029713583,1.4452138278672
-4.4790002964207,1.44536611676228
-4.47700029570557,1.44551139863129
-4.47500029499044,1.44564670876327
-4.47300029427531,1.44578168331469
-4.47100029356018,1.44589084782042
-4.46900029284506,1.44597596901391
-4.46700029212993,1.44604824129756
-4.4650002914148,1.44610407153409
-4.46300029069967,1.44615055790082
-4.46100028998454,1.44618478718537
-4.45900028926941,1.44620131969121
-4.45700028855429,1.4462187177886
-4.45500028783916,1.44624880333508
-4.45300028712403,1.44627768660758
-4.4510002864089,1.44631252733622
-4.44900028569377,1.44635449523289
-4.44700028497864,1.44641355529318
-4.44500028426351,1.44649854123905
-4.44300028354839,1.44658509337927
-4.44100028283326,1.44667877185934
-4.43900028211813,1.44679292933291
-4.437000281403,1.44690042492718
-4.43500028068787,1.44699733293331
-4.43300027997275,1.44709312239348
-4.43100027925762,1.44717366572859
-4.42900027854249,1.44723443279261
-4.42700027782736,1.44727591734145
-4.42500027711223,1.44729957269148
-4.4230002763971,1.44731287578179
-4.42100027568197,1.44731468046863
-4.41900027496685,1.44731734994092
-4.41700027425172,1.44731462903542
-4.41500027353659,1.44732970979132
-4.41300027282146,1.44734754455685
-4.41100027210633,1.44738049358796
-4.4090002713912,1.44740675938823
-4.40700027067608,1.44745670719526
-4.40500026996095,1.44753611373614
-4.40300026924582,1.44761370635273
-4.40100026853069,1.44770039880078
-4.39900026781556,1.44779081593023
-4.39700026710043,1.44788665950132
-4.39500026638531,1.44798768793784
-4.39300026567018,1.44808499627155
-4.39100026495505,1.44816603378135
-4.38900026423992,1.44821889917149
-4.38700026352479,1.44826005882503
-4.38500026280966,1.44827357071955
-4.38300026209454,1.44826615827201
-4.38100026137941,1.44825377472276
-4.37900026066428,1.44823723189855
-4.37700025994915,1.44823008704702
-4.37500025923402,1.44822636919587
-4.37300025851889,1.4482367509556
-4.37100025780377,1.44826579461601
-4.36900025708864,1.44831327388139
-4.36700025637351,1.44837399212227
-4.36500025565838,1.44846236234832
-4.36300025494325,1.44855925902609
-4.36100025422812,1.44866789395614
-4.359000253513,1.4487781618258
-4.35700025279787,1.44890549687363
-4.35500025208274,1.44900727097734
-4.35300025136761,1.44909517518637
-4.35100025065248,1.44917780111389
-4.34900024993735,1.44923430727139
-4.34700024922223,1.44926534831233
-4.3450002485071,1.44928696678853
-4.34300024779197,1.44928429557159
-4.34100024707684,1.44926589700623
-4.33900024636171,1.44924186546296
-4.33700024564658,1.44922061778644
-4.33500024493146,1.44920746092864
-4.33300024421633,1.44920124401048
-4.3310002435012,1.44920244369079
-4.32900024278607,1.44923954898539
-4.32700024207094,1.44928501715277
-4.32500024135581,1.4493476612086
-4.32300024064069,1.4494206260851
-4.32100023992556,1.44951301854117
-4.31900023921043,1.4496103973408
-4.3170002384953,1.44971574257116
-4.31500023778017,1.44981188835366
-4.31300023706504,1.44989043085512
-4.31100023634992,1.44996523187114
-4.30900023563479,1.45000352490901
-4.30700023491966,1.4500342746631
-4.30500023420453,1.4500421789995
-4.3030002334894,1.450039363557
-4.30100023277427,1.45002031483585
-4.29900023205915,1.44998291722751
-4.29700023134402,1.44994670244146
-4.29500023062889,1.44990687425868
-4.29300022991376,1.44987563826021
-4.29100022919863,1.44985756311458
-4.2890002284835,1.44984292837482
-4.28700022776838,1.44985872621381
-4.28500022705325,1.44987681999198
-4.28300022633812,1.44991857266821
-4.28100022562299,1.44999257036347
-4.27900022490786,1.4500826892862
-4.27700022419273,1.45018880031254
-4.27500022347761,1.45027816426564
-4.27300022276248,1.45037143160757
-4.27100022204735,1.45043906750471
-4.26900022133222,1.4504929997608
-4.26700022061709,1.45053194969642
-4.26500021990196,1.45054820318701
-4.26300021918684,1.45055407210812
-4.26100021847171,1.45054174537126
-4.25900021775658,1.4505356931981
-4.25700021704145,1.45051674731563
-4.25500021632632,1.45049172407871
-4.25300021561119,1.45048337292803
-4.25100021489607,1.45048029303088
-4.24900021418094,1.45048327754094
-4.24700021346581,1.45050850718829
-4.24500021275068,1.45054094409607
-4.24300021203555,1.45059362295375
-4.24100021132042,1.45067892106719
-4.2390002106053,1.45074139774969
-4.23700020989017,1.45082908158274
-4.23500020917504,1.45090762637641
-4.23300020845991,1.45099078725518
-4.23100020774478,1.45104551481359
-4.22900020702966,1.45109329059052
-4.22700020631453,1.45112494798904
-4.2250002055994,1.45112951692842
-4.22300020488427,1.45111335211552
-4.22100020416914,1.45107420487292
-4.21900020345401,1.45103026967673
-4.21700020273889,1.45097475979471
-4.21500020202376,1.45092951963878
-4.21300020130863,1.45089561694478
-4.2110002005935,1.4508726065595
-4.20900019987837,1.45088118204346
-4.20700019916324,1.45090737738831
-4.20500019844812,1.4509457893971
-4.20300019773299,1.45101416916157
-4.20100019701786,1.45109392214427
-4.19900019630273,1.45118974447196
-4.1970001955876,1.45128892887243
-4.19500019487247,1.45139000268799
-4.19300019415735,1.45148411491195
-4.19100019344222,1.45155575905778
-4.18900019272709,1.45161600739913
-4.18700019201196,1.45165052862969
-4.18500019129683,1.45165644334393
-4.1830001905817,1.45165204826874
-4.18100018986658,1.45162588187956
-4.17900018915145,1.45158643467344
-4.17700018843632,1.45152504178223
-4.17500018772119,1.45147596826915
-4.17300018700606,1.45143016715227
-4.17100018629093,1.45141302442674
-4.16900018557581,1.45140857552498
-4.16700018486068,1.45143500364638
-4.16500018414555,1.45147642455088
-4.16300018343042,1.45153997800645
-4.16100018271529,1.45163090060663
-4.15900018200016,1.45173774987657
-4.15700018128504,1.4518449645558
-4.15500018056991,1.45194328226294
-4.15300017985478,1.45204267380469
-4.15100017913965,1.45212096273476
-4.14900017842452,1.45217548392458
-4.14700017770939,1.45220721011774
-4.14500017699427,1.4522144136939
-4.14300017627914,1.45219562740142
-4.14100017556401,1.45215183797835
-4.13900017484888,1.4520861835323
