E[eV] theta[mrad] theta[deg]
26750 9.49634 0.544100202821264
26760 9.49285 0.543900240550764
26770 9.48936 0.543700278280263
26780 9.48586 0.543499743051967
26790 9.48237 0.543299780781466
26800 9.47888 0.543099818510966
26810 9.47539 0.542899856240465
26820 9.4719 0.542699893969964
26830 9.46841 0.542499931699464
26840 9.46492 0.542299969428963
26850 9.46143 0.542100007158462
26860 9.45794 0.541900044887962
26870 9.45445 0.541700082617461
26880 9.45096 0.541500120346961
26890 9.44747 0.54130015807646
26900 9.44398 0.541100195805959
26910 9.44049 0.540900233535459
26920 9.437 0.540700271264958
26930 9.43351 0.540500308994457
26940 9.43001 0.540299773766161
26950 9.42652 0.540099811495661
26960 9.42303 0.53989984922516
26970 9.41954 0.53969988695466
26980 9.41605 0.539499924684159
26990 9.41256 0.539299962413658
27000 9.40907 0.539100000143158
27010 9.40558 0.538900037872657
27020 9.40209 0.538700075602156
27030 9.3986 0.538500113331655
27040 9.39511 0.538300151061155
27050 9.39162 0.538100188790654
27060 9.38813 0.537900226520154
27070 9.38464 0.537700264249653
27080 9.38114 0.537499729021357
27090 9.37765 0.537299766750856
27100 9.37416 0.537099804480356
27110 9.37067 0.536899842209855
27120 9.36718 0.536699879939354
27130 9.36369 0.536499917668854
27140 9.3602 0.536299955398353
27150 9.35758 0.536149840456029
27160 9.35409 0.535949878185528
27170 9.3506 0.535749915915028
27180 9.34711 0.535549953644527
27190 9.34362 0.535349991374026
27200 9.34013 0.535150029103526
27210 9.33664 0.534950066833025
27220 9.33315 0.534750104562524
27230 9.32966 0.534550142292024
27240 9.32617 0.534350180021523
27250 9.32268 0.534150217751022
27260 9.31919 0.533950255480522
27270 9.31569 0.533749720252226
27280 9.3122 0.533549757981725
27290 9.30871 0.533349795711225
27300 9.30522 0.533149833440724
27310 9.30173 0.532949871170223
27320 9.29824 0.532749908899723
27330 9.29475 0.532549946629222
27340 9.29213 0.532399831686898
27350 9.28864 0.532199869416397
27360 9.28602 0.532049754474073
27370 9.28253 0.531849792203572
27380 9.27904 0.531649829933071
27390 9.27555 0.531449867662571
27400 9.27206 0.53124990539207
27410 9.26857 0.531049943121569
27420 9.26508 0.530849980851069
27430 9.26159 0.530650018580568
27440 9.2581 0.530450056310067
27450 9.25461 0.530250094039567
27460 9.25112 0.530050131769066
27470 9.2485 0.529900016826742
27480 9.24501 0.529700054556241
27490 9.24152 0.529500092285741
27500 9.23803 0.52930013001524
27510 9.23454 0.529100167744739
27520 9.23105 0.528900205474239
27530 9.22843 0.528750090531914
27540 9.22494 0.528550128261414
27550 9.22145 0.528350165990913
27560 9.21796 0.528150203720412
27570 9.21447 0.527950241449912
27580 9.21185 0.527800126507587
27590 9.20836 0.527600164237087
27600 9.20487 0.527400201966586
27610 9.20138 0.527200239696085
27620 9.19789 0.527000277425585
27630 9.1944 0.526800315155084
27640 9.1909 0.526599779926788
27650 9.18741 0.526399817656288
27660 9.1848 0.526250275671759
27670 9.18218 0.526100160729434
27680 9.17869 0.525900198458934
27690 9.1752 0.525700236188433
27700 9.17171 0.525500273917932
27710 9.16821 0.525299738689636
27720 9.16472 0.525099776419136
27730 9.16123 0.524899814148635
27740 9.15774 0.524699851878134
27750 9.15425 0.524499889607634
27760 9.15251 0.524400194951281
27770 9.14902 0.524200232680781
27780 9.14553 0.52400027041028
27790 9.14203 0.523799735181984
27800 9.13854 0.523599772911483
27810 9.13505 0.523399810640983
27820 9.13156 0.523199848370482
27830 9.12807 0.522999886099981
27840 9.12545 0.522849771157657
27850 9.12196 0.522649808887156
27860 9.11935 0.522500266902627
27870 9.11586 0.522300304632127
27880 9.11236 0.522099769403831
27890 9.10887 0.52189980713333
27900 9.10538 0.52169984486283
27910 9.10277 0.5215503028783
27920 9.09927 0.521349767650005
27930 9.09578 0.521149805379504
27940 9.09317 0.521000263394975
27950 9.08967 0.520799728166679
27960 9.08618 0.520599765896178
27970 9.08269 0.520399803625678
27980 9.08008 0.520250261641148
27990 9.07658 0.520049726412853
28000 9.07309 0.519849764142352
28010 9.0696 0.519649801871851
28020 9.06699 0.519500259887322
28030 9.06349 0.519299724659027
28040 9.06088 0.519150182674497
28050 9.05739 0.518950220403997
28060 9.0539 0.518750258133496
28070 9.05041 0.518550295862995
28080 9.04691 0.5183497606347
28090 9.0443 0.51820021865017
28100 9.04168 0.518050103707846
28110 9.03819 0.517850141437346
28120 9.0347 0.517650179166845
28130 9.03121 0.517450216896344
28140 9.02772 0.517250254625844
28150 9.02423 0.517050292355343
28160 9.02248 0.516950024741195
28170 9.01899 0.516750062470694
28180 9.0155 0.516550100200194
28190 9.01201 0.516350137929693
28200 9.00852 0.516150175659192
28210 9.0059 0.516000060716868
28220 9.00328 0.515849945774544
28230 8.99979 0.515649983504043
28240 8.9963 0.515450021233543
28250 8.99281 0.515250058963042
28260 8.98932 0.515050096692541
28270 8.9867 0.514899981750217
28280 8.98408 0.514749866807893
28290 8.98059 0.514549904537392
28300 8.9771 0.514349942266891
28310 8.97361 0.514149979996391
28320 8.97099 0.513999865054066
28330 8.9675 0.513799902783566
28340 8.96488 0.513649787841241
28350 8.96139 0.513449825570741
28360 8.9579 0.51324986330024
28370 8.95529 0.513100321315711
28380 8.95179 0.512899786087415
28390 8.94918 0.512750244102886
28400 8.94569 0.512550281832386
28410 8.94219 0.51234974660409
28420 8.93958 0.51220020461956
28430 8.93609 0.51200024234906
28440 8.9326 0.511800280078559
28450 8.92998 0.511650165136235
28460 8.92736 0.511500050193911
28470 8.92387 0.51130008792341
28480 8.92038 0.511100125652909
28490 8.91689 0.510900163382409
28500 8.91427 0.510750048440084
28510 8.91165 0.51059993349776
28520 8.90816 0.510399971227259
28530 8.90467 0.510200008956759
28540 8.90118 0.510000046686258
28550 8.89943 0.50989977907211
28560 8.89594 0.50969981680161
28570 8.89245 0.509499854531109
28580 8.88896 0.509299892260608
28590 8.88547 0.509099929990108
28600 8.88373 0.509000235333755
28610 8.88024 0.508800273063254
28620 8.87675 0.508600310792753
28630 8.87325 0.508399775564458
28640 8.87151 0.508300080908105
28650 8.86802 0.508100118637604
28660 8.86453 0.507900156367104
28670 8.86104 0.507700194096603
28680 8.85842 0.507550079154279
28690 8.8558 0.507399964211954
28700 8.85231 0.507200001941454
28710 8.84882 0.507000039670953
28720 8.8462 0.506849924728629
28730 8.84358 0.506699809786305
28740 8.84009 0.506499847515804
28750 8.8366 0.506299885245303
28760 8.83398 0.506149770302979
28770 8.83049 0.505949808032478
28780 8.82788 0.505800266047949
28790 8.82438 0.505599730819653
28800 8.82177 0.505450188835124
28810 8.81828 0.505250226564623
28820 8.81566 0.505100111622299
28830 8.81217 0.504900149351799
28840 8.80955 0.504750034409474
28850 8.80606 0.504550072138974
28860 8.80344 0.50439995719665
28870 8.79995 0.504199994926149
28880 8.79733 0.504049879983825
28890 8.79384 0.503849917713324
28900 8.79122 0.503699802770999
28910 8.78861 0.50355026078647
28920 8.78512 0.50335029851597
28930 8.78162 0.503149763287674
28940 8.77901 0.503000221303145
28950 8.77639 0.502850106360821
28960 8.7729 0.50265014409032
28970 8.76941 0.502450181819819
28980 8.76679 0.502300066877495
28990 8.76417 0.502149951935171
29000 8.76068 0.50194998966467
29010 8.75719 0.501750027394169
29020 8.75544 0.501649759780021
29030 8.75195 0.501449797509521
29040 8.74846 0.50124983523902
29050 8.74497 0.50104987296852
29060 8.74323 0.500950178312167
29070 8.73974 0.500750216041666
29080 8.73625 0.500550253771165
29090 8.73363 0.500400138828841
29100 8.73101 0.500250023886517
29110 8.72752 0.500050061616016
29120 8.72403 0.499850099345516
29130 8.72228 0.499749831731368
29140 8.71879 0.499549869460867
29150 8.7153 0.499349907190366
29160 8.71268 0.499199792248042
29170 8.71007 0.499050250263513
29180 8.70658 0.498850287993012
29190 8.70396 0.498700173050688
29200 8.70134 0.498550058108364
29210 8.69785 0.498350095837863
29220 8.69436 0.498150133567362
29230 8.69174 0.498000018625038
29240 8.68912 0.497849903682714
29250 8.68563 0.497649941412213
29260 8.68301 0.497499826469889
29270 8.6804 0.49735028448536
29280 8.6769 0.497149749257064
29290 8.67429 0.497000207272535
29300 8.6708 0.496800245002034
29310 8.66818 0.49665013005971
29320 8.66556 0.496500015117386
29330 8.66207 0.496300052846885
29340 8.65945 0.496149937904561
29350 8.65683 0.495999822962236
29360 8.65334 0.495799860691736
29370 8.65072 0.495649745749412
29380 8.64811 0.495500203764882
29390 8.64462 0.495300241494382
29400 8.64113 0.495100279223881
29410 8.63938 0.495000011609733
29420 8.63589 0.494800049339233
29430 8.6324 0.494600087068732
29440 8.63065 0.494499819454584
29450 8.62716 0.494299857184083
29460 8.62367 0.494099894913583
29470 8.62193 0.49400020025723
29480 8.61844 0.493800237986729
29490 8.61495 0.493600275716229
29500 8.6132 0.493500008102081
29510 8.60971 0.49330004583158
29520 8.60622 0.493100083561079
29530 8.60447 0.492999815946931
29540 8.60098 0.492799853676431
29550 8.59749 0.49259989140593
29560 8.59487 0.492449776463606
29570 8.59226 0.492300234479077
29580 8.58877 0.492100272208576
29590 8.58615 0.491950157266252
29600 8.58353 0.491800042323928
29610 8.58004 0.491600080053427
29620 8.57742 0.491449965111103
29630 8.5748 0.491299850168778
29640 8.57131 0.491099887898278
29650 8.56869 0.490949772955953
29660 8.56608 0.490800230971424
29670 8.56259 0.490600268700924
29680 8.55997 0.490450153758599
29690 8.55735 0.490300038816275
29700 8.55473 0.490149923873951
29710 8.55124 0.48994996160345
29720 8.54862 0.489799846661126
29730 8.54601 0.489650304676597
29740 8.54339 0.489500189734272
29750 8.5399 0.489300227463772
29760 8.53728 0.489150112521448
29770 8.53466 0.488999997579123
29780 8.53117 0.488800035308622
29790 8.52855 0.488649920366298
29800 8.52593 0.488499805423974
29810 8.52332 0.488350263439445
29820 8.51982 0.488149728211149
29830 8.51721 0.48800018622662
29840 8.51459 0.487850071284296
29850 8.5111 0.487650109013795
29860 8.50848 0.487499994071471
29870 8.50586 0.487349879129146
29880 8.50237 0.487149916858646
29890 8.50063 0.487050222202293
29900 8.49714 0.486850259931792
29910 8.49452 0.486700144989468
29920 8.4919 0.486550030047144
29930 8.48841 0.486350067776643
29940 8.48666 0.486249800162495
29950 8.48317 0.486049837891995
29960 8.47968 0.485849875621494
29970 8.47794 0.485750180965141
29980 8.47445 0.485550218694641
29990 8.4727 0.485449951080493
30000 8.46921 0.485249988809992
30010 8.46572 0.485050026539491
30020 8.46397 0.484949758925343
30030 8.46048 0.484749796654843
30040 8.45699 0.484549834384342
30050 8.45525 0.484450139727989
30060 8.45176 0.484250177457489
30070 8.45001 0.484149909843341
30080 8.44652 0.48394994757284
30090 8.44303 0.483749985302339
30100 8.44129 0.483650290645987
30110 8.43779 0.483449755417691
30120 8.43518 0.483300213433162
30130 8.43256 0.483150098490837
30140 8.42994 0.482999983548513
30150 8.42732 0.482849868606189
30160 8.42383 0.482649906335688
30170 8.42121 0.482499791393364
30180 8.4186 0.482350249408835
30190 8.41598 0.482200134466511
30200 8.41336 0.482050019524186
30210 8.40987 0.481850057253686
30220 8.40725 0.481699942311361
30230 8.40463 0.481549827369037
30240 8.40202 0.481400285384508
30250 8.3994 0.481250170442184
30260 8.39678 0.481100055499859
30270 8.39329 0.480900093229359
30280 8.39067 0.480749978287034
30290 8.38805 0.48059986334471
30300 8.38543 0.480449748402386
30310 8.38282 0.480300206417857
30320 8.37933 0.480100244147356
30330 8.37671 0.479950129205032
30340 8.37409 0.479800014262708
30350 8.37147 0.479649899320383
30360 8.36885 0.479499784378059
30370 8.36536 0.479299822107558
30380 8.36362 0.479200127451206
30390 8.36013 0.479000165180705
30400 8.35838 0.478899897566557
30410 8.35489 0.478699935296056
30420 8.3514 0.478499973025556
30430 8.34966 0.478400278369203
30440 8.34616 0.478199743140907
30450 8.34442 0.478100048484554
30460 8.34093 0.477900086214054
30470 8.33918 0.477799818599906
30480 8.33569 0.477599856329405
30490 8.3322 0.477399894058905
30500 8.33046 0.477300199402552
30510 8.32697 0.477100237132051
30520 8.32522 0.476999969517903
30530 8.32173 0.476800007247403
30540 8.31998 0.476699739633255
30550 8.31649 0.476499777362754
30560 8.31388 0.476350235378225
30570 8.31126 0.476200120435901
30580 8.30864 0.476050005493576
30590 8.30602 0.475899890551252
30600 8.30253 0.475699928280751
30610 8.30079 0.475600233624399
30620 8.2973 0.475400271353898
30630 8.29468 0.475250156411574
30640 8.29206 0.475100041469249
30650 8.28944 0.474949926526925
30660 8.28682 0.474799811584601
30670 8.28421 0.474650269600072
30680 8.28159 0.474500154657747
30690 8.27897 0.474350039715423
30700 8.27635 0.474199924773099
30710 8.27373 0.474049809830775
30720 8.27024 0.473849847560274
30730 8.26762 0.47369973261795
30740 8.26501 0.473550190633421
30750 8.26239 0.473400075691096
30760 8.25977 0.473249960748772
30770 8.25715 0.473099845806448
30780 8.25453 0.472949730864123
30790 8.25192 0.472800188879594
30800 8.2493 0.47265007393727
30810 8.24668 0.472499958994946
30820 8.24406 0.472349844052621
30830 8.24057 0.472149881782121
30840 8.23883 0.472050187125768
30850 8.23534 0.471850224855267
30860 8.23359 0.471749957241119
30870 8.2301 0.471549994970619
30880 8.22836 0.471450300314266
30890 8.22486 0.47124976508597
30900 8.22312 0.471150070429618
30910 8.21963 0.470950108159117
30920 8.21788 0.470849840544969
30930 8.21439 0.470649878274468
30940 8.21265 0.470550183618115
30950 8.20916 0.470350221347615
30960 8.20741 0.470249953733467
30970 8.20392 0.470049991462966
30980 8.2013 0.469899876520642
30990 8.19868 0.469749761578318
31000 8.19607 0.469600219593789
31010 8.19345 0.469450104651464
31020 8.19083 0.46929998970914
31030 8.18821 0.469149874766816
31040 8.18559 0.468999759824492
31050 8.18298 0.468850217839962
31060 8.18036 0.468700102897638
31070 8.17774 0.468549987955314
31080 8.17512 0.46839987301299
31090 8.1725 0.468249758070665
31100 8.16989 0.468100216086136
31110 8.16727 0.467950101143812
31120 8.16465 0.467799986201488
31130 8.16203 0.467649871259163
31140 8.15941 0.467499756316839
31150 8.1568 0.46735021433231
31160 8.15418 0.467200099389986
31170 8.15156 0.467049984447661
31180 8.14894 0.466899869505337
31190 8.14632 0.466749754563013
31200 8.14371 0.466600212578484
31210 8.14109 0.466450097636159
31220 8.13847 0.466299982693835
31230 8.13585 0.466149867751511
31240 8.13323 0.465999752809187
31250 8.13062 0.465850210824657
31260 8.128 0.465700095882333
31270 8.12538 0.465549980940009
31280 8.12276 0.465399865997685
31290 8.12014 0.46524975105536
31300 8.11753 0.465100209070831
31310 8.11491 0.464950094128507
31320 8.11229 0.464799979186183
31330 8.10967 0.464649864243858
31340 8.10705 0.464499749301534
31350 8.10444 0.464350207317005
31360 8.10182 0.464200092374681
31370 8.10007 0.464099824760533
31380 8.09658 0.463899862490032
31390 8.09484 0.463800167833679
31400 8.09135 0.463600205563179
31410 8.0896 0.463499937949031
31420 8.08611 0.46329997567853
31430 8.08436 0.463199708064382
31440 8.08087 0.462999745793882
31450 8.07913 0.462900051137529
31460 8.07564 0.462700088867028
31470 8.07389 0.46259982125288
31480 8.0704 0.46239985898238
31490 8.06866 0.462300164326027
31500 8.06604 0.462150049383703
31510 8.06342 0.461999934441378
31520 8.0608 0.461849819499054
31530 8.05819 0.461700277514525
31540 8.05644 0.461600009900377
31550 8.05295 0.461400047629876
31560 8.0512 0.461299780015728
31570 8.04771 0.461099817745228
31580 8.04597 0.461000123088875
31590 8.04248 0.460800160818374
31600 8.04073 0.460699893204226
31610 8.03811 0.460549778261902
31620 8.0355 0.460400236277373
31630 8.03288 0.460250121335049
31640 8.03026 0.460100006392725
31650 8.02764 0.4599498914504
31660 8.02502 0.459799776508076
31670 8.02241 0.459650234523547
31680 8.01979 0.459500119581223
31690 8.01804 0.459399851967075
31700 8.01542 0.45924973702475
31710 8.01281 0.459100195040221
31720 8.01019 0.458950080097897
31730 8.00757 0.458799965155573
31740 8.00495 0.458649850213248
31750 8.00233 0.458499735270924
31760 7.99972 0.458350193286395
31770 7.99797 0.458249925672247
31780 7.99448 0.458049963401746
31790 7.99274 0.457950268745394
31800 7.99012 0.457800153803069
31810 7.9875 0.457650038860745
31820 7.98488 0.457499923918421
31830 7.98226 0.457349808976097
31840 7.98052 0.457250114319744
31850 7.97703 0.457050152049243
31860 7.97528 0.456949884435095
31870 7.97179 0.456749922164595
31880 7.97005 0.456650227508242
31890 7.96743 0.456500112565918
31900 7.96481 0.456349997623593
31910 7.96307 0.45625030296724
31920 7.95957 0.456049767738945
31930 7.95783 0.455950073082592
31940 7.95434 0.455750110812091
31950 7.95259 0.455649843197943
31960 7.95085 0.455550148541591
31970 7.94736 0.45535018627109
31980 7.94561 0.455249918656942
31990 7.94212 0.455049956386441
32000 7.94038 0.454950261730089
32010 7.93688 0.454749726501793
32020 7.93514 0.45465003184544
32030 7.93339 0.454549764231292
32040 7.9299 0.454349801960792
32050 7.92816 0.454250107304439
32060 7.92467 0.454050145033938
32070 7.92292 0.45394987741979
32080 7.9203 0.453799762477466
32090 7.91769 0.453650220492937
32100 7.91594 0.453549952878789
32110 7.91245 0.453349990608288
32120 7.91071 0.453250295951935
32130 7.90809 0.453100181009611
32140 7.90547 0.452950066067287
32150 7.90285 0.452799951124963
32160 7.90023 0.452649836182638
32170 7.89849 0.452550141526286
32180 7.89587 0.452400026583961
32190 7.89325 0.452249911641637
32200 7.89063 0.452099796699313
32210 7.88802 0.451950254714784
32220 7.88627 0.451849987100636
32230 7.88365 0.451699872158311
32240 7.88103 0.451549757215987
32250 7.87842 0.451400215231458
32260 7.8758 0.451250100289134
32270 7.87405 0.451149832674986
32280 7.87144 0.451000290690457
32290 7.86882 0.450850175748132
32300 7.8662 0.450700060805808
32310 7.86445 0.45059979319166
32320 7.86096 0.45039983092116
32330 7.85922 0.450300136264807
32340 7.8566 0.450150021322483
32350 7.85398 0.449999906380158
32360 7.85224 0.449900211723806
32370 7.84875 0.449700249453305
32380 7.847 0.449599981839157
32390 7.84526 0.449500287182804
32400 7.84176 0.449299751954508
32410 7.84002 0.449200057298156
32420 7.8374 0.449049942355831
32430 7.83478 0.448899827413507
32440 7.83304 0.448800132757155
32450 7.82955 0.448600170486654
32460 7.8278 0.448499902872506
32470 7.82606 0.448400208216153
32480 7.82257 0.448200245945652
32490 7.82082 0.448099978331505
32500 7.81733 0.447900016061004
32510 7.81558 0.447799748446856
32520 7.81384 0.447700053790503
32530 7.81035 0.447500091520003
32540 7.8086 0.447399823905855
32550 7.80599 0.447250281921326
32560 7.80337 0.447100166979001
32570 7.80162 0.446999899364853
32580 7.79813 0.446799937094353
32590 7.79639 0.446700242438
32600 7.79464 0.446599974823852
32610 7.79115 0.446400012553351
32620 7.7894 0.446299744939203
32630 7.78679 0.446150202954674
32640 7.78417 0.44600008801235
32650 7.78242 0.445899820398202
32660 7.77981 0.445750278413673
32670 7.77719 0.445600163471349
32680 7.77544 0.445499895857201
32690 7.77282 0.445349780914877
32700 7.77021 0.445200238930347
32710 7.76759 0.445050123988023
32720 7.76584 0.444949856373875
32730 7.76322 0.444799741431551
32740 7.76061 0.444650199447022
32750 7.75799 0.444500084504698
32760 7.75624 0.44439981689055
32770 7.75363 0.44425027490602
32780 7.75101 0.444100159963696
32790 7.74926 0.443999892349548
32800 7.74664 0.443849777407224
32810 7.74403 0.443700235422695
32820 7.74141 0.443550120480371
32830 7.73966 0.443449852866223
32840 7.73704 0.443299737923898
32850 7.73443 0.443150195939369
32860 7.73268 0.443049928325221
32870 7.73006 0.442899813382897
32880 7.72745 0.442750271398368
32890 7.7257 0.44265000378422
32900 7.72308 0.442499888841896
32910 7.72046 0.442349773899571
32920 7.71872 0.442250079243219
32930 7.7161 0.442099964300895
32940 7.71348 0.44194984935857
32950 7.71174 0.441850154702217
32960 7.70825 0.441650192431717
32970 7.7065 0.441549924817569
32980 7.70476 0.441450230161216
32990 7.70127 0.441250267890716
33000 7.69952 0.441150000276568
33010 7.69777 0.44104973266242
33020 7.69428 0.440849770391919
33030 7.69254 0.440750075735566
33040 7.69079 0.440649808121418
33050 7.6873 0.440449845850918
33060 7.68556 0.440350151194565
33070 7.68381 0.440249883580417
33080 7.68032 0.440049921309916
33090 7.67858 0.439950226653564
33100 7.67683 0.439849959039416
33110 7.67421 0.439699844097092
33120 7.6716 0.439550302112562
33130 7.66985 0.439450034498415
33140 7.66723 0.43929991955609
33150 7.66461 0.439149804613766
33160 7.66287 0.439050109957413
33170 7.66025 0.438899995015089
33180 7.65763 0.438749880072765
33190 7.65589 0.438650185416412
33200 7.65327 0.438500070474088
33210 7.65065 0.438349955531763
33220 7.64891 0.43825026087541
33230 7.64629 0.438100145933086
33240 7.64367 0.437950030990762
33250 7.64192 0.437849763376614
33260 7.63931 0.437700221392085
33270 7.63756 0.437599953777937
33280 7.63494 0.437449838835613
33290 7.63233 0.437300296851084
33300 7.63058 0.437200029236936
33310 7.62796 0.437049914294611
33320 7.62534 0.436899799352287
33330 7.6236 0.436800104695934
33340 7.62098 0.43664998975361
33350 7.61924 0.436550295097257
33360 7.61662 0.436400180154933
33370 7.61487 0.436299912540785
33380 7.61225 0.436149797598461
33390 7.60964 0.436000255613932
33400 7.60789 0.435899987999784
33410 7.60527 0.43574987305746
33420 7.60265 0.435599758115135
33430 7.60091 0.435500063458783
33440 7.59829 0.435349948516458
33450 7.59567 0.435199833574134
33460 7.59393 0.435100138917781
33470 7.59218 0.434999871303633
33480 7.58869 0.434799909033133
33490 7.58695 0.43470021437678
33500 7.5852 0.434599946762632
33510 7.58258 0.434449831820308
33520 7.57997 0.434300289835779
33530 7.57822 0.434200022221631
33540 7.57647 0.434099754607483
33550 7.57298 0.433899792336982
33560 7.57124 0.433800097680629
33570 7.56949 0.433699830066481
33580 7.566 0.433499867795981
33590 7.56426 0.433400173139628
33600 7.56251 0.43329990552548
33610 7.56077 0.433200210869127
33620 7.55728 0.433000248598627
33630 7.55553 0.432899980984479
33640 7.55379 0.432800286328126
33650 7.55029 0.43259975109983
33660 7.54855 0.432500056443478
33670 7.5468 0.43239978882933
33680 7.54419 0.432250246844801
33690 7.54157 0.432100131902476
33700 7.53982 0.431999864288328
33710 7.53808 0.431900169631976
33720 7.53546 0.431750054689651
33730 7.53284 0.431599939747327
33740 7.5311 0.431500245090974
33750 7.52848 0.43135013014865
33760 7.52586 0.431200015206326
33770 7.52411 0.431099747592178
33780 7.52237 0.431000052935825
33790 7.51975 0.430849937993501
33800 7.51713 0.430699823051177
33810 7.51539 0.430600128394824
33820 7.51277 0.430450013452499
33830 7.51102 0.430349745838352
33840 7.50841 0.430200203853822
33850 7.50666 0.430099936239675
33860 7.50404 0.42994982129735
33870 7.5023 0.429850126640998
33880 7.49968 0.429700011698673
33890 7.49793 0.429599744084525
33900 7.49532 0.429450202099996
33910 7.49357 0.429349934485848
33920 7.49095 0.429199819543524
33930 7.48834 0.429050277558995
33940 7.48659 0.428950009944847
33950 7.48484 0.428849742330699
33960 7.48223 0.42870020034617
33970 7.47961 0.428550085403846
33980 7.47786 0.428449817789698
33990 7.47612 0.428350123133345
34000 7.4735 0.428200008191021
34010 7.47088 0.428049893248696
34020 7.46914 0.427950198592344
34030 7.46739 0.427849930978196
34040 7.4639 0.427649968707695
34050 7.46216 0.427550274051342
34060 7.46041 0.427450006437195
34070 7.45866 0.427349738823047
34080 7.45517 0.427149776552546
34090 7.45343 0.427050081896193
34100 7.45168 0.426949814282045
34110 7.44994 0.426850119625693
34120 7.44645 0.426650157355192
34130 7.4447 0.426549889741044
34140 7.44296 0.426450195084691
34150 7.44121 0.426349927470543
34160 7.43772 0.426149965200043
34170 7.43598 0.42605027054369
34180 7.43423 0.425950002929542
34190 7.43248 0.425849735315394
34200 7.42899 0.425649773044893
34210 7.42725 0.425550078388541
34220 7.4255 0.425449810774393
34230 7.42376 0.42535011611804
34240 7.42027 0.425150153847539
34250 7.41852 0.425049886233392
34260 7.41678 0.424950191577039
34270 7.41503 0.424849923962891
34280 7.41241 0.424699809020567
34290 7.4098 0.424550267036037
34300 7.40805 0.42444999942189
34310 7.4063 0.424349731807742
34320 7.40369 0.424200189823212
34330 7.40107 0.424050074880888
34340 7.39932 0.42394980726674
34350 7.39758 0.423850112610388
34360 7.39496 0.423699997668063
34370 7.39321 0.423599730053915
34380 7.3906 0.423450188069386
34390 7.38885 0.423349920455238
34400 7.38623 0.423199805512914
34410 7.38449 0.423100110856561
34420 7.38187 0.422949995914237
34430 7.38013 0.422850301257884
34440 7.37751 0.42270018631556
34450 7.37576 0.422599918701412
34460 7.37402 0.422500224045059
34470 7.3714 0.422350109102735
34480 7.36965 0.422249841488587
34490 7.36703 0.422099726546263
34500 7.36529 0.42200003188991
34510 7.36267 0.421849916947586
34520 7.36093 0.421750222291233
34530 7.35831 0.421600107348909
34540 7.35656 0.421499839734761
34550 7.35482 0.421400145078408
34560 7.3522 0.421250030136084
34570 7.34958 0.42109991519376
34580 7.34784 0.421000220537407
34590 7.34609 0.420899952923259
34600 7.34435 0.420800258266906
34610 7.34173 0.420650143324582
34620 7.33911 0.420500028382258
34630 7.33736 0.42039976076811
34640 7.33562 0.420300066111757
34650 7.33387 0.420199798497609
34660 7.33038 0.419999836227108
34670 7.32864 0.419900141570756
34680 7.32689 0.419799873956608
34690 7.32515 0.419700179300255
34700 7.3234 0.419599911686107
34710 7.31991 0.419399949415606
34720 7.31817 0.419300254759254
34730 7.31642 0.419199987145106
34740 7.31468 0.419100292488753
34750 7.31293 0.419000024874605
34760 7.30944 0.418800062604104
34770 7.30769 0.418699794989957
34780 7.30595 0.418600100333604
34790 7.3042 0.418499832719456
34800 7.30159 0.418350290734927
34810 7.29897 0.418200175792602
34820 7.29722 0.418099908178455
34830 7.29548 0.418000213522102
34840 7.29373 0.417899945907954
34850 7.29111 0.41774983096563
34860 7.2885 0.417600288981101
34870 7.28675 0.417500021366953
34880 7.285 0.417399753752805
34890 7.28326 0.417300059096452
34900 7.28064 0.417149944154128
34910 7.2789 0.417050249497775
34920 7.27628 0.416900134555451
34930 7.27453 0.416799866941303
34940 7.27279 0.41670017228495
34950 7.27017 0.416550057342626
34960 7.26842 0.416449789728478
34970 7.26581 0.416300247743949
34980 7.26406 0.416199980129801
34990 7.26232 0.416100285473448
35000 7.2597 0.415950170531124
35010 7.25795 0.415849902916976
35020 7.25621 0.415750208260623
35030 7.25359 0.415600093318299
35040 7.25184 0.415499825704151
35050 7.24923 0.415350283719622
35060 7.24748 0.415250016105474
35070 7.24573 0.415149748491326
35080 7.24312 0.415000206506797
35090 7.24137 0.414899938892649
35100 7.23875 0.414749823950325
35110 7.23701 0.414650129293972
35120 7.23526 0.414549861679824
35130 7.23352 0.414450167023471
35140 7.2309 0.414300052081147
35150 7.22915 0.414199784466999
35160 7.22654 0.41405024248247
35170 7.22479 0.413949974868322
35180 7.22305 0.413850280211969
35190 7.2213 0.413750012597822
35200 7.21868 0.413599897655497
35210 7.21606 0.413449782713173
35220 7.21432 0.41335008805682
35230 7.21257 0.413249820442672
35240 7.21083 0.413150125786319
35250 7.20908 0.413049858172172
35260 7.20646 0.412899743229847
35270 7.20385 0.412750201245318
35280 7.2021 0.41264993363117
35290 7.20036 0.412550238974817
35300 7.19861 0.41244997136067
35310 7.19687 0.412350276704317
35320 7.19337 0.412149741476021
35330 7.19163 0.412050046819668
35340 7.18988 0.41194977920552
35350 7.18814 0.411850084549168
35360 7.18639 0.41174981693502
35370 7.18465 0.411650122278667
35380 7.18203 0.411500007336343
35390 7.17941 0.411349892394018
35400 7.17767 0.411250197737666
35410 7.17592 0.411149930123518
35420 7.17418 0.411050235467165
35430 7.17243 0.410949967853017
35440 7.16981 0.410799852910693
35450 7.16719 0.410649737968368
35460 7.16545 0.410550043312016
35470 7.1637 0.410449775697868
35480 7.16196 0.410350081041515
