Photon Energy [eV],[oe 4] Transmitivity
1.347107107107107186e+04,5.472317600925026282e-01
1.353103103103103058e+04,5.512056710626744849e-01
1.359099099099099112e+04,5.551442283079678353e-01
1.365095095095095166e+04,5.590475696138398343e-01
1.371091091091091039e+04,5.629158411458026201e-01
1.377087087087087093e+04,5.667491969988093237e-01
1.383083083083083147e+04,5.705477987629252734e-01
1.389079079079079020e+04,5.743118151048784981e-01
1.395075075075075074e+04,5.780414213650013622e-01
1.401071071071071128e+04,5.817367991691784201e-01
1.407067067067067001e+04,5.853981360553217606e-01
1.413063063063063055e+04,5.890256251139784904e-01
1.419059059059059109e+04,5.926194646426492518e-01
1.425055055055054981e+04,5.961798578133808979e-01
1.431051051051051036e+04,5.997070123532721730e-01
1.437047047047047090e+04,6.032011402374489739e-01
1.443043043043042962e+04,6.066624573941499232e-01
1.449039039039039017e+04,6.100911834215335672e-01
1.455035035035035071e+04,6.134875413158242807e-01
1.461031031031030943e+04,6.168517572104476043e-01
1.467027027027026998e+04,6.201840601257825325e-01
1.473023023023023052e+04,6.234846817291836985e-01
1.479019019019019106e+04,6.267538561049534884e-01
1.485015015015014978e+04,6.299918195338964910e-01
1.491011011011011033e+04,6.331988102821731745e-01
1.497007007007007087e+04,6.363750683990914148e-01
1.503003003003002959e+04,6.395208742749112218e-01
1.508998998998999014e+04,6.426364632427797874e-01
1.514994994994995068e+04,6.457220272485624246e-01
1.520990990990990940e+04,6.487777990614940204e-01
1.526986986986986994e+04,6.518040129819179240e-01
1.532982982982983049e+04,6.548009046680981493e-01
1.538978978978978921e+04,6.577687109702489154e-01
1.544974974974974975e+04,6.607076697715158486e-01
1.550970970970971030e+04,6.636180198357213289e-01
1.556966966966966902e+04,6.665000006616045303e-01
1.562962962962962956e+04,6.693538523433861798e-01
1.568958958958959010e+04,6.721798154374064582e-01
1.574954954954954883e+04,6.749781308346672892e-01
1.580950950950950937e+04,6.777490396390506433e-01
1.586946946946946991e+04,6.804927830510281161e-01
1.592942942942942864e+04,6.832096022566748195e-01
1.598938938938938918e+04,6.858997383218080612e-01
