Photon Energy [eV],[oe 5] Transmitivity
1.000000000000000000e+02,0.000000000000000000e+00
1.599599599599599742e+02,7.428896334538878512e-284
2.199199199199199199e+02,3.850520829249890862e-175
2.798798798798798657e+02,5.946412052529332798e-119
3.398398398398398399e+02,1.325266356383575091e-84
3.997997997997998141e+02,9.817558487283994172e-63
4.597597597597597314e+02,1.205527595473162409e-49
5.197197197197197056e+02,1.087957630188360522e-39
5.796796796796796798e+02,2.368581143433564657e-31
6.396396396396396540e+02,1.274804539480343741e-24
6.995995995995996282e+02,1.664362272994048123e-19
7.595595595595596023e+02,1.501893176158523337e-17
8.195195195195194628e+02,3.358485642182977180e-15
8.794794794794794370e+02,3.988252282170729165e-12
9.394394394394394112e+02,2.322013600056777956e-45
9.993993993993993854e+02,7.316282501580235097e-83
1.059359359359359360e+03,4.141419449180957292e-71
1.119319319319319220e+03,5.453548234610179326e-70
1.179279279279279308e+03,7.353196728943050057e-62
1.239239239239239168e+03,5.085972184950482613e-55
1.299199199199199256e+03,3.231837856111677364e-49
1.359159159159159117e+03,2.954229423368874642e-44
1.419119119119119205e+03,5.508671543106383322e-40
1.479079079079079065e+03,2.758863606795455619e-36
1.539039039039038926e+03,5.664491995882000554e-33
1.598998998998999014e+03,4.893135528478552008e-30
1.658958958958958874e+03,1.838946773252623766e-27
1.718918918918918962e+03,3.414752731570728429e-25
1.778878878878878822e+03,3.477183888085200433e-23
1.838838838838838910e+03,2.116047234354080045e-21
1.898798798798798771e+03,8.265530538549232619e-20
1.958758758758758859e+03,2.199785301455337561e-18
2.018718718718718719e+03,4.362796742124621212e-17
2.078678678678678807e+03,6.954345820961184072e-16
2.138638638638638440e+03,8.427575527507798664e-15
2.198598598598598528e+03,8.030662306179905684e-14
2.258558558558558616e+03,6.193184034561608470e-13
2.318518518518518704e+03,3.962086412866830855e-12
2.378478478478478337e+03,2.147963356379184070e-11
2.438438438438438425e+03,1.005119475591577346e-10
2.498398398398398513e+03,4.125107305372267698e-10
2.558358358358358146e+03,1.505646027461714361e-09
2.618318318318318234e+03,4.947223010060354583e-09
2.678278278278278322e+03,1.479041522681289620e-08
2.738238238238238409e+03,4.061158098783076573e-08
2.798198198198198043e+03,1.032664762016323013e-07
2.858158158158158130e+03,2.449528734288904997e-07
2.918118118118118218e+03,5.455483581416048348e-07
2.978078078078077851e+03,1.147393773404851237e-06
3.038038038038037939e+03,2.317919255224026599e-06
3.097997997997998027e+03,4.487533898012856009e-06
3.157957957957958115e+03,8.301819327361477439e-06
3.217917917917917748e+03,1.473301733255282367e-05
3.277877877877877836e+03,2.517016348236703917e-05
3.337837837837837924e+03,4.152657420799729399e-05
3.397797797797798012e+03,6.635082387124440623e-05
3.457757757757757645e+03,1.029345478221029757e-04
3.517717717717717733e+03,1.554098871722352411e-04
3.577677677677677821e+03,2.288295392013283357e-04
3.637637637637637454e+03,3.292231657869960719e-04
3.697597597597597542e+03,4.636252342071434324e-04
3.757557557557557629e+03,6.400710597810606133e-04
3.817517517517517717e+03,8.675597031839243434e-04
3.877477477477477350e+03,1.155984264468754063e-03
3.937437437437437438e+03,1.516031852237485376e-03
3.997397397397397526e+03,1.959056968889436815e-03
4.057357357357357159e+03,2.506352190052664464e-03
4.117317317317317247e+03,3.165056605141347047e-03
4.177277277277276880e+03,3.947950511801500903e-03
4.237237237237237423e+03,4.868176584047583834e-03
4.297197197197197056e+03,5.938694579870245141e-03
4.357157157157157599e+03,7.172093937771410917e-03
4.417117117117117232e+03,8.580417951049298247e-03
4.477077077077076865e+03,1.017500355100866248e-02
4.537037037037037408e+03,1.196633977531338586e-02
4.596996996996997041e+03,1.396394704915020560e-02
4.656956956956956674e+03,1.617627851046159540e-02
4.716916916916917216e+03,1.861064379943556946e-02
4.776876876876876850e+03,2.127315502827999832e-02
4.836836836836836483e+03,2.416869406130415024e-02
4.896796796796797025e+03,2.730089977039568822e-02
4.956756756756756658e+03,3.067217358339983241e-02
5.016716716716716292e+03,3.429448726506755668e-02
5.076676676676676834e+03,3.818842761206189818e-02
5.136636636636636467e+03,4.232700019087152349e-02
5.196596596596597010e+03,4.670799616797342846e-02
5.256556556556556643e+03,5.132815556691560505e-02
5.316516516516516276e+03,5.618324294189944862e-02
5.376476476476476819e+03,6.126812777614145528e-02
5.436436436436436452e+03,6.657686786861712058e-02
5.496396396396396085e+03,7.210279415897330457e-02
5.556356356356356628e+03,7.783859563217240818e-02
5.616316316316316261e+03,8.377640313526642235e-02
5.676276276276275894e+03,8.990787112353912369e-02
5.736236236236236437e+03,9.622425652827083786e-02
5.796196196196196070e+03,1.027164941009432730e-01
5.856156156156155703e+03,1.093752677371022525e-01
5.916116116116116245e+03,1.161910774164438137e-01
5.976076076076075879e+03,1.231543015136395414e-01
6.036036036036036421e+03,1.303082152577475228e-01
