Photon Energy [eV],Flux [Photons/s/0.1%bw]
6.987374749498997699e+04,1.416814952209946823e+10
7.023246492985972145e+04,1.383007309939908791e+10
7.059118236472945136e+04,1.349927639645679283e+10
7.094989979959919583e+04,1.317563846434951019e+10
7.130861723446894030e+04,1.285903852845520592e+10
7.166733466933867021e+04,1.254935611109556770e+10
7.202605210420841468e+04,1.224647114559039116e+10
7.238476953907815914e+04,1.195026408217189789e+10
7.274348697394788906e+04,1.166061598618616104e+10
7.310220440881763352e+04,1.137740862898976517e+10
7.346092184368737799e+04,1.110052457193109512e+10
7.381963927855710790e+04,1.082984724378687477e+10
7.417835671342685237e+04,1.056526101200835228e+10
7.453707414829659683e+04,1.030665124811396599e+10
7.489579158316632675e+04,1.005390438754999352e+10
7.525450901803607121e+04,9.806907984325002670e+09
7.561322645290580112e+04,9.565550760709968567e+09
7.597194388777554559e+04,9.329722652281028748e+09
7.633066132264529006e+04,9.099314848569456100e+09
7.668937875751501997e+04,8.874219829569677353e+09
7.704809619238476444e+04,8.654331398344818115e+09
7.740681362725450890e+04,8.439544709956791878e+09
7.776553106212423882e+04,8.229756296937294960e+09
7.812424849699398328e+04,8.024864091505028725e+09
7.848296593186372775e+04,7.824767444724593163e+09
7.884168336673345766e+04,7.629367142792378426e+09
7.920040080160320213e+04,7.438565420625742912e+09
7.955911823647294659e+04,7.252265972922838211e+09
7.991783567134267651e+04,7.070373962851835251e+09
8.027655310621242097e+04,6.892797992509118080e+09
8.063527054108216544e+04,6.719444627560338020e+09
8.099398797595189535e+04,6.550222840776073456e+09
8.135270541082163982e+04,6.385043710024568558e+09
8.171142284569138428e+04,6.223819796301473618e+09
8.207014028056111420e+04,6.066465140906499863e+09
8.242885771543085866e+04,5.912895261171438217e+09
8.278757515030060313e+04,5.763027144842004776e+09
8.314629258517033304e+04,5.616779243210480690e+09
8.350501002004007751e+04,5.474071463091053009e+09
8.386372745490982197e+04,5.334825157724858284e+09
8.422244488977955189e+04,5.198963116696912766e+09
8.458116232464929635e+04,5.066409554942763329e+09
8.493987975951904082e+04,4.937090100918501854e+09
8.529859719438877073e+04,4.810931784003512383e+09
8.565731462925851520e+04,4.687863021201728821e+09
8.601603206412825966e+04,4.567813603203453064e+09
8.637474949899798958e+04,4.450714679866124153e+09
8.673346693386773404e+04,4.336498745169366837e+09
8.709218436873747851e+04,4.225099621696397781e+09
8.745090180360720842e+04,4.116452444690795422e+09
8.780961923847695289e+04,4.010493645734887123e+09
8.816833667334668280e+04,3.907160936093337059e+09
8.852705410821642727e+04,3.806393289762780666e+09
8.888577154308617173e+04,3.708130926266147137e+09
8.924448897795590165e+04,3.612315293227748871e+09
8.960320641282564611e+04,3.518889048763173580e+09
8.996192384769539058e+04,3.427796043715911388e+09
9.032064128256512049e+04,3.338981303770580292e+09
9.067935871743486496e+04,3.252391011470792770e+09
9.103807615230460942e+04,3.167972488167924881e+09
9.139679358717433934e+04,3.085674175925329208e+09
9.175551102204408380e+04,3.005445619400918007e+09
9.211422845691382827e+04,2.927237447729546547e+09
9.247294589178355818e+04,2.851001356425169468e+09
9.283166332665330265e+04,2.776690089321345329e+09
9.319038076152304711e+04,2.704257420567458630e+09
9.354909819639277703e+04,2.633658136696659088e+09
9.390781563126252149e+04,2.564848018780469894e+09
9.426653306613226596e+04,2.497783824683904648e+09
