Photon Energy [eV],[oe 1] Transmitivity
5.496396396396396085e+03,2.891656834677605285e-06
5.556356356356356628e+03,4.384536347371453529e-06
5.616316316316316261e+03,6.530327736576696239e-06
5.676276276276275894e+03,9.562887649706195870e-06
5.736236236236236437e+03,1.378062598842815532e-05
5.796196196196196070e+03,1.955843766422658475e-05
5.856156156156155703e+03,2.736039268112621452e-05
5.916116116116116245e+03,3.775293580572534397e-05
5.976076076076075879e+03,5.141830101406016218e-05
6.036036036036036421e+03,6.916734571289572626e-05
6.095995995995996054e+03,9.195313261002751085e-05
6.155955955955955687e+03,1.208829543649911136e-04
6.215915915915916230e+03,1.572285747548422233e-04
6.275875875875875863e+03,2.024357204447128347e-04
6.335835835835835496e+03,2.581314724688749357e-04
6.395795795795796039e+03,3.261295174062116059e-04
6.455755755755755672e+03,4.084330311013233778e-04
6.515715715715715305e+03,5.072350249242192416e-04
6.575675675675675848e+03,6.249160463167350524e-04
6.635635635635635481e+03,7.640391892176880617e-04
6.695595595595596023e+03,9.273424334699493328e-04
6.755555555555555657e+03,1.117728393272714432e-03
6.815515515515515290e+03,1.338251611233753436e-03
6.875475475475475832e+03,1.592103585021873704e-03
6.935435435435435465e+03,1.882595756827223649e-03
6.995395395395395099e+03,2.213140731002181689e-03
7.055355355355355641e+03,2.587232011936987063e-03
7.115315315315315274e+03,3.008422572342541162e-03
7.175275275275274907e+03,3.480302571867402179e-03
7.235235235235235450e+03,4.006476547848223518e-03
7.295195195195195083e+03,4.590540394637267901e-03
7.355155155155154716e+03,5.236058436200435179e-03
7.415115115115115259e+03,5.946540879442064470e-03
7.475075075075074892e+03,6.725421913964920763e-03
7.535035035035035435e+03,7.576038698697941734e-03
7.594994994994995068e+03,8.501611447985496853e-03
7.654954954954954701e+03,9.505224800225911194e-03
7.714914914914915244e+03,1.058981062184083215e-02
7.774874874874874877e+03,1.175813236896560386e-02
7.834834834834834510e+03,1.301277109946602159e-02
7.894794794794795052e+03,1.435611319923495166e-02
7.954754754754754686e+03,1.579033985967077253e-02
8.014714714714714319e+03,1.731743370811261035e-02
8.074674674674674861e+03,1.893917710768402984e-02
8.134634634634634494e+03,2.065704277833289165e-02
8.194594594594595037e+03,2.247231736492561957e-02
8.254554554554553761e+03,2.438605518073258885e-02
8.314514514514514303e+03,2.639907777911976866e-02
8.374474474474474846e+03,2.851197497271829376e-02
8.434434434434433570e+03,3.072510720174024754e-02
8.494394394394394112e+03,3.303860914686770900e-02
8.554354354354354655e+03,3.545239447794232279e-02
8.614314314314315197e+03,3.796616162731795974e-02
8.674274274274273921e+03,4.057940047600865074e-02
8.734234234234234464e+03,4.329139984153689003e-02
8.794194194194195006e+03,4.610125565837869255e-02
8.854154154154153730e+03,4.900787974499730415e-02
8.914114114114114273e+03,5.201000905545531683e-02
8.974074074074074815e+03,5.510621531831760150e-02
9.034034034034033539e+03,5.829491497085013268e-02
9.093993993993994081e+03,6.157437930226334483e-02
9.153953953953954624e+03,6.494274472577113433e-02
9.213913913913913348e+03,6.839802310546397313e-02
9.273873873873873890e+03,7.193811207029737753e-02
9.333833833833834433e+03,7.556080525379713086e-02
9.393793793793793157e+03,7.926380240429313495e-02
9.453753753753753699e+03,8.304471931659154760e-02
9.513713713713714242e+03,8.690109754182656632e-02
9.573673673673672965e+03,9.083041383792929413e-02
9.633633633633633508e+03,9.483008932845428396e-02
9.693593593593594051e+03,9.889749834260493089e-02
9.753553553553552774e+03,1.030299769140388816e-01
9.813513513513513317e+03,1.072248309204390515e-01
9.873473473473473859e+03,1.114793438499602912e-01
9.933433433433432583e+03,1.157907841843698743e-01
9.993393393393393126e+03,1.201564123921771282e-01
1.005335335335335367e+04,1.245733826925805171e-01
1.011331331331331421e+04,1.290390593229429061e-01
1.017327327327327293e+04,1.335507434189006082e-01
1.023323323323323348e+04,1.381057395474664107e-01
