239 
9.982932e+02 1.017812e+03 1.037713e+03 1.058003e+03 1.078690e+03 1.099781e+03 1.121284e+03 1.143208e+03 1.165561e+03 1.188350e+03 1.211585e+03 1.235275e+03 1.259428e+03 1.284053e+03 1.309159e+03 1.334756e+03 1.360854e+03 1.387462e+03 1.414591e+03 1.442250e+03 1.470449e+03 1.499200e+03 1.528513e+03 1.558400e+03 1.588870e+03 1.619937e+03 1.651610e+03 1.683903e+03 1.716828e+03 1.750396e+03 1.784621e+03 1.819515e+03 1.855091e+03 1.891362e+03 1.928343e+03 1.966047e+03 2.004488e+03 2.043681e+03 2.083640e+03 2.124381e+03 2.165918e+03 2.208267e+03 2.251444e+03 2.295465e+03 2.340347e+03 2.386107e+03 2.432761e+03 2.480328e+03 2.528825e+03 2.578269e+03 2.628681e+03 2.680078e+03 2.732481e+03 2.785907e+03 2.840379e+03 2.895915e+03 2.952538e+03 3.010267e+03 3.069126e+03 3.129135e+03 3.190317e+03 3.252696e+03 3.316294e+03 3.381136e+03 3.447246e+03 3.514648e+03 3.583368e+03 3.653432e+03 3.724866e+03 3.797696e+03 3.871951e+03 3.947657e+03 4.024843e+03 4.103539e+03 4.183774e+03 4.265577e+03 4.348980e+03 4.434013e+03 4.520709e+03 4.609100e+03 4.699220e+03 4.791101e+03 4.884779e+03 4.980289e+03 5.077666e+03 5.176947e+03 5.278170e+03 5.381371e+03 5.486590e+03 5.593867e+03 5.703241e+03 5.814754e+03 5.928447e+03 6.044363e+03 6.162545e+03 6.283038e+03 6.405887e+03 6.531138e+03 6.658839e+03 6.789036e+03 6.921778e+03 7.057116e+03 7.195101e+03 7.335783e+03 7.479216e+03 7.625453e+03 7.774550e+03 7.926562e+03 8.081546e+03 8.239560e+03 8.400664e+03 8.564918e+03 8.732384e+03 8.903124e+03 9.077202e+03 9.254684e+03 9.435637e+03 9.620127e+03 9.808225e+03 1.000000e+04 1.019553e+04 1.039487e+04 1.059812e+04 1.080534e+04 1.101661e+04 1.123201e+04 1.145163e+04 1.167553e+04 1.190382e+04 1.213657e+04 1.237387e+04 1.261581e+04 1.286248e+04 1.311397e+04 1.337039e+04 1.363181e+04 1.389835e+04 1.417009e+04 1.444715e+04 1.472963e+04 1.501763e+04 1.531127e+04 1.561064e+04 1.591587e+04 1.622706e+04 1.654434e+04 1.686783e+04 1.719763e+04 1.753389e+04 1.787672e+04 1.822626e+04 1.858263e+04 1.894596e+04 1.931640e+04 1.969409e+04 2.007916e+04 2.047175e+04 2.087203e+04 2.128013e+04 2.169621e+04 2.212042e+04 2.255293e+04 2.299390e+04 2.344349e+04 2.390187e+04 2.436921e+04 2.484569e+04 2.533148e+04 2.582678e+04 2.633175e+04 2.684661e+04 2.737152e+04 2.790671e+04 2.845235e+04 2.900867e+04 2.957586e+04 3.015414e+04 3.074373e+04 3.134485e+04 3.195772e+04 3.258257e+04 3.321964e+04 3.386917e+04 3.453140e+04 3.520657e+04 3.589495e+04 3.659678e+04 3.731234e+04 3.804189e+04 3.878571e+04 3.954406e+04 4.031725e+04 4.110555e+04 4.190927e+04 4.272870e+04 4.356415e+04 4.441594e+04 4.528438e+04 4.616981e+04 4.707254e+04 4.799293e+04 4.893131e+04 4.988804e+04 5.086348e+04 5.185799e+04 5.287194e+04 5.390572e+04 5.495971e+04 5.603431e+04 5.712992e+04 5.824695e+04 5.938583e+04 6.054697e+04 6.173081e+04 6.293781e+04 6.416840e+04 6.542305e+04 6.670224e+04 6.800643e+04 6.933613e+04 7.069182e+04 7.207402e+04 7.348325e+04 7.492003e+04 7.638491e+04 7.787842e+04 7.940114e+04 8.095363e+04 8.253648e+04 8.415028e+04 8.579562e+04 8.747314e+04 8.918346e+04 9.092722e+04 9.270508e+04 9.451769e+04 9.636575e+04 9.824994e+04 1.001710e+05 
   2.94193989066604544e-05    2.36792415274770326e-06 
   2.83069178719230763e-05    2.20367551256658063e-06 
   2.72353725296881066e-05    2.05028921776550501e-06 
   2.62028533887237458e-05    1.90713097821601718e-06 
   2.52080601453874564e-05    1.77359359320460780e-06 
   2.42497413296405284e-05    1.64909694213815757e-06 
   2.33266925184771878e-05    1.53308781315884571e-06 
   2.24377546163001540e-05    1.42503959039031760e-06 
   2.15830823401264027e-05    1.32445181915341462e-06 
   2.07603544596368650e-05    1.23084966709405390e-06 
   1.99682645084520161e-05    1.14378329777349634e-06 
   1.92057357046859778e-05    1.06282488746228854e-06 
   1.84717319727800700e-05    9.87552546797499198e-07 
   1.77652564293806492e-05    9.17565466464982648e-07 
   1.70854401936315625e-05    8.52491558594636365e-07 
   1.64318593235401877e-05    7.91985318629667878e-07 
   1.58029433753315018e-05    7.35725877393460631e-07 
   1.51977938832592585e-05    6.83415200634498371e-07 
   1.46155464654240674e-05    6.34776424472502475e-07 
   1.40553695432421577e-05    5.89552316111681789e-07 
   1.35164631095419097e-05    5.47504141637781014e-07 
   1.29983315384496478e-05    5.08411155604794751e-07 
   1.24999696941019423e-05    4.72068985272345910e-07 
   1.20205938731743345e-05    4.38287594773425410e-07 
   1.15594969605226083e-05    4.06889783398267923e-07 
   1.11159987277176242e-05    3.77710342247951037e-07 
   1.06894448177463630e-05    3.50595264466131974e-07 
   1.02793308401905037e-05    3.25401005784325862e-07 
   9.88498587084496450e-06    3.01993792304721596e-07 
   9.50573693470069259e-06    2.80248972622992800e-07 
   9.14101263982391998e-06    2.60050411562262440e-07 
   8.79026334443810953e-06    2.41289922949068541e-07 
   8.45296033114006917e-06    2.23866739012981609e-07 
   8.12859881249572425e-06    2.07687014134195982e-07 
   7.81669389127159775e-06    1.92663360798056303e-07 
   7.51676081434116128e-06    1.78714271536368604e-07 
   7.22834298083618876e-06    1.65764100759438405e-07 
   6.95100118086600105e-06    1.53742569358043951e-07 
   6.68431293360249867e-06    1.42584116945825231e-07 
   6.42787883720075115e-06    1.32227717230557012e-07 
   6.18134377761148102e-06    1.22616572612492914e-07 
   5.94428412870051659e-06    1.13697828667491782e-07 
   5.71633666757165315e-06    1.05422307276364131e-07 
   5.49715200914846491e-06    9.77442572345043909e-08 
   5.28639407948450213e-06    9.06211212446453003e-08 
   5.08373973751030661e-06    8.40133182605979330e-08 
   4.88887824079409228e-06    7.78840402135047499e-08 
   4.70150929587909161e-06    7.21991521183933741e-08 
   4.52134453998720431e-06    6.69266440536790653e-08 
   4.34810659644124797e-06    6.20368780194259553e-08 
   4.18152865677701158e-06    5.75023239741117929e-08 
   4.02135407728820837e-06    5.32974115609021929e-08 
   3.86732868851158429e-06    4.93983921419566100e-08 
   3.71922308406436031e-06    4.57832104331239791e-08 
   3.57680951490468857e-06    4.24313850792821828e-08 
   3.43986872930468479e-06    3.93238975553168770e-08 
   3.30818982818836815e-06    3.64430888194510985e-08 
   3.18156985157358463e-06    3.37725631845998231e-08 
   3.05981376047537168e-06    3.12970989097506254e-08 
   2.94273443779413668e-06    2.90025650472786249e-08 
   2.83015173574430179e-06    2.68758441137392816e-08 
   2.72189236816267055e-06    2.49047601811772074e-08 
   2.61778964905090561e-06    2.30780120135216804e-08 
   2.51768070391733545e-06    2.13851108982974603e-08 
   2.42140798045742400e-06    1.98163228478273718e-08 
   2.32883007766915284e-06    1.83626148664193243e-08 
   2.23980471880658172e-06    1.70156050008485068e-08 
   2.15419504512315285e-06    1.57675149748281596e-08 
   2.07186940948123066e-06    1.46111194779102387e-08 
   1.99270028233833330e-06    1.35397506893325373e-08 
   1.91656597769984671e-06    1.25472074040832676e-08 
   1.84335076969244227e-06    1.16277344983267573e-08 
   1.77294231418212433e-06    1.07759914254788377e-08 
   1.70523254394705504e-06    9.98702288599484892e-09 
   1.64011750625192576e-06    9.25623152521091458e-09 
   1.57749334961376775e-06    8.57935252298757931e-09 
   1.51726694186393729e-06    7.95242994772633981e-09 
   1.45934739514963496e-06    7.37179475561390163e-09 
   1.40364599365838671e-06    6.83404432371244772e-09 
   1.35007739809900329e-06    6.33602341280041862e-09 
   1.29855916841670194e-06    5.87480646269453738e-09 
   1.24901166098645433e-06    5.44768112918327890e-09 
   1.20136035275386632e-06    5.05213945718338049e-09 
   1.15553242585608729e-06    4.68586472073343636e-09 
   1.11145783332489145e-06    4.34666435876484351e-09 
   1.06906919394855748e-06    4.03253237590165237e-09 
   1.02830025761058153e-06    3.74161088313992721e-09 
   9.89089004366228153e-07    3.47217922668407692e-09 
   9.51376996183306289e-07    3.22264390925405700e-09 
   9.15106709409307939e-07    2.99152924652276481e-09 
   8.80222809418462759e-07    2.77746870545945069e-09 
   8.46672061793896091e-07    2.57919687517880231e-09 
   8.14402293158877910e-07    2.39554202444703556e-09 
   7.83365430523375039e-07    2.22541920329396690e-09 
   7.53514235229957308e-07    2.06782384924260984e-09 
   7.24803265739204505e-07    1.92182586151230364e-09 
   6.97188808906901158e-07    1.78656410919132816e-09 
   6.70628436005848982e-07    1.66124134182772724e-09 
   6.45080995509417221e-07    1.54511947316275883e-09 
   6.20508868287572568e-07    1.43751521084569599e-09 
   5.96874717428974577e-07    1.33779600693017070e-09 
   5.74142626330598205e-07    1.24537630577433543e-09 
   5.52278043963738696e-07    1.15971406765764955e-09 
   5.31247408952495448e-07    1.08030178087646688e-09 
   5.11018975135613118e-07    1.00666691194260729e-09 
   4.91562227478148372e-07    9.38397349258759905e-10 
   4.72847644261698008e-07    8.75095217327702986e-10 
   4.54846826647425928e-07    8.16392058803153804e-10 
   4.37532190922240716e-07    7.61946686625368605e-10 
   4.20877350748583012e-07    7.11443189982767573e-10 
   4.04857506741684858e-07    6.64589083363523904e-10 
   3.89448388093960318e-07    6.21113588685452538e-10 
   3.74626646815201525e-07    5.80766041170441532e-10 
   3.60369649010650051e-07    5.43314410263336524e-10 
   3.46655827265784922e-07    5.08543927487899334e-10 
   3.33464611590450488e-07    4.76255813686238909e-10 
   3.20776045392712206e-07    4.46266098605635857e-10 
   3.08570929141716022e-07    4.18404526280238878e-10 
   2.96830674817449847e-07    3.92517359608271489e-10 
   2.85537667177315768e-07    3.68459353083294627e-10 
   2.74674836542310175e-07    3.46089566915077818e-10 
   2.64225761936742742e-07    3.25283172368653496e-10 
   2.54174521652217322e-07    3.05924734418991299e-10 
   2.44506048296955214e-07    2.87907499263874727e-10 
   2.35205760090728688e-07    2.71132736206863500e-10 
   2.26259603719469737e-07    2.55509129736403214e-10 
   2.17654014145196584e-07    2.40952217949604648e-10 
   2.09376068593947195e-07    2.27383873766437794e-10 
   2.01413273281936256e-07    2.14731825654398407e-10 
   1.93753587840461705e-07    2.02929214836554316e-10 
   1.86385470390959540e-07    1.91911944439217445e-10 
   1.79297799274280578e-07    1.81625384855322869e-10 
   1.72479864724017773e-07    1.72017121783570516e-10 
   1.65921367201171677e-07    1.63038295151803325e-10 
   1.59612482009130474e-07    1.54643642189894448e-10 
   1.53543689207502609e-07    1.46791234127210342e-10 
   1.47705792929997415e-07    1.39442231795553530e-10 
   1.42090017418716741e-07    1.32560658820231660e-10 
   1.36687899665588475e-07    1.26113191169827138e-10 
   1.31491298516195343e-07    1.20069275609944767e-10 
   1.26492385787990713e-07    1.14400244374790791e-10 
   1.21683636056246769e-07    1.09079160098675208e-10 
   1.17057809112530720e-07    1.04081444961286117e-10 
   1.12607939861675277e-07    9.93843484012367511e-11 
   1.08327329217949853e-07    9.49668090721473739e-11 
   1.04209533446919522e-07    9.08093272887964109e-11 
   1.00248354728549316e-07    8.68938471637585235e-11 
   9.64378309431523917e-08    8.32036476959752783e-11 
   9.27722129118180305e-08    7.97232421291074173e-11 
   8.92459885992735735e-08    7.64382849495771331e-11 
   8.58538635739591882e-08    7.33354859423296857e-11 
   8.25907344736975801e-08    7.04025307667521580e-11 
   7.94516913371623446e-08    6.76280075562384525e-11 
   7.64320065016477201e-08    6.50013390827755883e-11 
   7.35271247220836699e-08    6.25125200130477207e-11 
   7.07326957005705026e-08    6.01525857772167514e-11 
   6.80445170209154071e-08    5.79132647046216368e-11 
   6.54585458059742109e-08    5.57867546745216281e-11 
   6.29708927224470472e-08    5.37658152922665626e-11 
   6.05778013307300967e-08    5.18437262711598386e-11 
   5.82756863876099374e-08    5.00142488878717460e-11 
   5.60610907696101890e-08    4.82715902880850987e-11 
   5.39306852509469081e-08    4.66103704348811741e-11 
   5.18812670602386561e-08    4.50255915071224418e-11 
   4.99097488892985552e-08    4.35126095688164163e-11 
   4.80131669977623687e-08    4.20671239316822522e-11 
   1.88351485590121381e-03     7.02553582192705795e-04  
   1.81959576699664005e-03     6.60334341507313148e-04  
   1.75740315851347084e-03     6.19315415148738902e-04  
   1.69444627139259119e-03     5.80845962344906210e-04  
   1.63380803106361050e-03     5.44767488111729242e-04  
   1.57540175673975824e-03     5.10931351242551054e-04  
   1.51914403358588412e-03     4.79198151686231462e-04  
   1.46495458916884314e-03     4.49437156013027218e-04  
   1.41275617458958003e-03     4.21525758600311488e-04  
   1.36161726062555832e-03     3.95348976317278498e-04  
   1.31099823594560405e-03     3.70798974625990193e-04  
   1.26228089734481408e-03     3.47774623145506734e-04  
   1.21539341135845635e-03     3.26181078847324164e-04  
   1.17026666548591951e-03     3.05929395164218491e-04  
   1.12683416497860733e-03     2.86936155401405183e-04  
   1.08503193354458904e-03     2.69123128939075364e-04  
   1.04479841782378902e-03     2.52416948809333879e-04  
   1.00607439548794364e-03     2.36748809318627039e-04  
   9.67738867300282912e-04     2.22054182469403342e-04  
   9.30682020952700029e-04     2.08272552012207524e-04  
   8.95038522540692050e-04     1.95347164032090250e-04  
   8.60754574282696083e-04     1.83224793041353784e-04  
   8.27778424110525712e-04     1.71511968140739186e-04  
   7.96060287918010090e-04     1.60539706310551999e-04  
   7.65552274764602636e-04     1.50270258521111456e-04  
   7.36208314920605567e-04     1.40658581278457274e-04  
   7.07510969101488030e-04     1.31662518513890299e-04  
   6.79646923649745993e-04     1.23242616482736981e-04  
   6.52860297961077585e-04     1.15361950529254748e-04  
   6.27109800550695873e-04     1.07985962956985015e-04  
   6.02355715450975104e-04     1.01082311292621772e-04  
   5.78559842228765220e-04     9.46207262771101742e-05  
   5.55685438282993438e-04     8.85728789603999116e-05  
   5.33697163337176761e-04     8.29122563162489821e-05  
   5.12124516223400050e-04     7.76140448308943739e-05  
   4.91103523282299115e-04     7.26550215544116858e-05  
   4.70911107730564993e-04     6.80022123199531267e-05  
   4.51515217932851876e-04     6.35677821266447907e-05  
   4.32885030859475606e-04     5.94231305194669826e-05  
   4.14990905202472504e-04     5.55493014293622779e-05  
   3.97804336277896020e-04     5.19285792915860221e-05  
   3.81297912644407155e-04     4.85444078587325540e-05  
   3.64748799899894394e-04     4.53813143272140286e-05  
   3.48644459301272747e-04     4.24248384294395291e-05  
   3.33195000104535843e-04     3.96614661667048660e-05  
   3.18374718181524408e-04     3.70785678790675613e-05  
   3.04158901693329931e-04     3.46643403683686815e-05  
   2.89281389347473272e-04     3.24077528091304187e-05  
   2.75000185973595102e-04     3.02984961994259424e-05  
   2.61314314314531337e-04     2.83269361200401065e-05  
   2.46293241906392346e-04     2.64840685854028320e-05  
   2.31940478358616531e-04     2.47614787839490706e-05  
   2.14617500919001003e-04     2.31513025187994828e-05  
   1.92625422794301393e-04     2.16461901720354296e-05  
   1.64491010682388250e-04     7.06897049410424569e-05  
   1.75668553649921400e-04     6.57006188918315661e-05  
   1.71549643432022947e-04     6.10544566890847037e-05  
   1.75426856508287266e-04     7.91579903033498908e-05  
   1.79823574365856054e-04     7.39447716487092539e-05  
   1.78255346317213181e-04     6.90751837136237393e-05  
   1.73166171093419585e-04     6.45265649041363117e-05  
   1.72574265396741033e-04     6.90003465458984873e-05  
   1.72030829302949329e-04     6.44864477761415022e-05  
   1.69573884550078269e-04     6.02680890447752422e-05  
   1.66110094772076167e-04     5.63259108416278771e-05  
   1.62260160223470784e-04     5.26418221225011861e-05  
   1.58160107856297749e-04     4.91989171895030160e-05  
   1.53916797001274475e-04     4.59813980181251035e-05  
   1.49543457016010350e-04     4.29745016741440251e-05  
   1.45135566882670375e-04     4.01644324868245686e-05  
   1.40697751103591173e-04     3.75382986667455222e-05  
   1.36260906868579390e-04     3.50840530769986456e-05  
   1.31886235130607155e-04     3.27738625993250981e-05  
   1.27632083492201787e-04     3.05830509808211831e-05  
   1.23353874308507194e-04     2.85388615970759187e-05  
   1.19227247907471856e-04     2.66314748012663642e-05  
   1.15139442253053836e-04     2.48517288408313866e-05  
   1.11193086715588585e-04     2.31910757722128064e-05  
   1.07305526908851867e-04     2.16415403299088048e-05  
   1.03551630698861530e-04     2.01956815518592702e-05  
   9.98786180491650910e-05     1.88465569764542213e-05  
   9.63294518766533159e-05     1.75876892388272830e-05  
   9.28719428965329996e-05     1.64130349056526551e-05  
   8.95266285200202461e-05     1.53169553984310604e-05  
   8.62827148520040055e-05     1.42844120642299132e-05  
   8.31402699069672124e-05     1.33192583896220265e-05  
   8.00952622793671409e-05     1.24194307464912194e-05  
   7.71525123799410295e-05     1.15805032703858630e-05  
   7.43048938358636946e-05     1.07983501231661373e-05  
   7.15527225167988945e-05     1.00691251477384397e-05  
   6.88936701008779906e-05     9.38924290265542204e-06  
   6.63273701083655354e-05     8.75536098299265504e-06  
   6.38501533511970365e-05     8.16436354025883168e-06  
   6.14585953584434463e-05     7.61042032003083881e-06  
   5.91502085368622588e-05     7.08971400883028547e-06  
   5.69209801266623572e-05     6.60471957924464390e-06  
   5.47731874525059226e-05     6.15298442386792261e-06  
   5.27029480440477371e-05     5.73222450094706021e-06  
   5.07077724556381781e-05     5.34031274461394472e-06  
   4.87849858494815436e-05     4.97526827210508940e-06  
   4.69323898371065695e-05     4.63524633315996931e-06  
   4.51477299565627987e-05     4.31852895055821209e-06  
   4.34287908855912619e-05     4.02351620426669723e-06  
   4.17735684469233703e-05     3.74871811493492115e-06  
   4.01796631228634737e-05     3.49274708552217723e-06  
   3.86451362258677378e-05     3.25431086267337354e-06  
   3.71679134268942946e-05     3.03220598210099370e-06  
   3.57456749581208655e-05     2.82531166468773764e-06  
   3.43764517579669970e-05     2.63140067594902199e-06  
   3.30584830232627525e-05     2.44984560505016254e-06  
   3.17893486484477350e-05     2.28086496086314309e-06  
   3.05679538284975294e-05     2.12358560286512129e-06  
   2.93938208298927250e-05     1.97719509882227216e-06  
   2.82637583787215263e-05     1.84093750192669746e-06  
   2.71762761809846154e-05     1.71410942170754103e-06  
   2.61302813058250649e-05     1.59605636827795785e-06  
   2.51242456990041774e-05     1.48616935090109001e-06  
   2.41565818451805470e-05     1.38388171318162001e-06  
   2.32258361860804285e-05     1.28866618842052962e-06  
   2.23306104399911831e-05     1.20003214001189686e-06  
   2.14695595032177167e-05     1.11656431984194406e-06  
   2.06413797584348302e-05     1.03893095094091951e-06  
   1.98447837552739870e-05     9.66722716587197990e-07  
   1.90786321694336181e-05     8.99559077391024425e-07  
   1.83417747534608822e-05     8.37086246245076358e-07  
   1.76331050255607025e-05     7.78975305810505148e-07  
   1.69515586100343896e-05     7.24920458505562443e-07  
   1.62961116403348427e-05     6.74637399669835560e-07  
   1.56659756330723710e-05     6.27861805234010634e-07  
   1.50604195070513924e-05     5.84347925835104558e-07  
   1.44780581342596193e-05     5.43867279884733737e-07  
   1.39179976113013026e-05     5.06207438625248807e-07  
   1.33793780586755062e-05     4.71170896698885374e-07  
   1.28613723235915245e-05     4.38574022210964164e-07  
   1.23631847319671806e-05     4.08246080691691010e-07  
   1.18841215598353145e-05     3.80028327755165992e-07  
   1.14233971723054495e-05     3.53773165620164189e-07  
   1.09802479774101513e-05     3.29343358997775921e-07  
   1.05539774151175436e-05     3.06611306167284074e-07  
   1.01439154023275080e-05     2.85458361355821230e-07  
   9.74941731679557222e-06     2.65762128167578225e-07  
   9.36993945577224707e-06     2.47259409694495633e-07  
   9.00538041426202085e-06     2.30053942135213939e-07  
   8.65451449660881167e-06     2.14054410125911577e-07  
   8.31675439350032519e-06     1.99175949750748446e-07  
   7.99153502240024238e-06     1.85339690923940393e-07  
   7.67831265813256891e-06     1.72472332363344548e-07  
   7.37656409599551921e-06     1.60505746827102527e-07  
   7.08654923275986448e-06     1.49376614451442598e-07  
   6.80732003310868805e-06     1.39026082182281990e-07  
   6.53777878378836164e-06     1.29399447436913663e-07  
   6.27732496560895470e-06     1.20445864265338922e-07  
