Photon Energy [eV],[oe 2] Transmitivity
1.000000000000000000e+02,0.000000000000000000e+00
1.599599599599599742e+02,0.000000000000000000e+00
2.199199199199199199e+02,0.000000000000000000e+00
2.798798798798798657e+02,0.000000000000000000e+00
3.398398398398398399e+02,0.000000000000000000e+00
3.997997997997998141e+02,1.906953341541988371e-272
4.597597597597597314e+02,1.802617978227144222e-194
5.197197197197197056e+02,1.400804884049059210e-144
5.796796796796796798e+02,7.446774234518520281e-111
6.396396396396396540e+02,7.910015880278736634e-87
6.995995995995996282e+02,2.229365151081836789e-69
7.595595595595596023e+02,2.263033325901938008e-56
8.195195195195194628e+02,1.562906018190919385e-46
8.794794794794794370e+02,6.454665833309273298e-39
9.394394394394394112e+02,4.070165545536544851e-33
9.993993993993993854e+02,1.495442672185711707e-28
1.059359359359359360e+03,1.505640070730360067e-24
1.119319319319319220e+03,2.699365375876994127e-21
1.179279279279279308e+03,1.267803305843492426e-18
1.239239239239239168e+03,2.085795459163234600e-16
1.299199199199199256e+03,1.494030514515919379e-14
1.359159159159159117e+03,5.495446987177641144e-13
1.419119119119119205e+03,1.178480709057955150e-11
1.479079079079079065e+03,1.626285417120721645e-10
1.539039039039038926e+03,1.617562778507471619e-09
1.598998998998999014e+03,1.627363905419436618e-88
1.658958958958958874e+03,9.683095461570927682e-82
1.718918918918918962e+03,1.157914518220695237e-75
1.778878878878878822e+03,3.576994617363231077e-70
1.838838838838838910e+03,3.480960941739688042e-65
1.898798798798798771e+03,1.250430105942074131e-60
1.958758758758758859e+03,1.884485172034800559e-56
2.018718718718718719e+03,1.322423616516950485e-52
2.078678678678678807e+03,4.657632166177346026e-49
2.138638638638638440e+03,8.650166370824472202e-46
2.198598598598598528e+03,8.876081641430061986e-43
2.258558558558558616e+03,5.264985427510971927e-40
2.318518518518518704e+03,1.884945965923552201e-37
2.378478478478478337e+03,4.242482488401070344e-35
2.438438438438438425e+03,6.236175083286193724e-33
2.498398398398398513e+03,6.202783445733827458e-31
2.558358358358358146e+03,4.313821015975810475e-29
2.618318318318318234e+03,2.162022604293839382e-27
2.678278278278278322e+03,8.028332518978081128e-26
2.738238238238238409e+03,2.265643084075352921e-24
2.798198198198198043e+03,4.973339811379316305e-23
2.858158158158158130e+03,8.673771990165817029e-22
2.918118118118118218e+03,1.225390424793217213e-20
2.978078078078077851e+03,1.427273028495657605e-19
3.038038038038037939e+03,1.392909040939703868e-18
3.097997997997998027e+03,1.156949920914304707e-17
3.157957957957958115e+03,8.299278178610558005e-17
3.217917917917917748e+03,5.209085969537832173e-16
3.277877877877877836e+03,2.894177180467037348e-15
3.337837837837837924e+03,1.438274215627427886e-14
3.397797797797798012e+03,6.452862250852989231e-14
3.457757757757757645e+03,2.635640894456890736e-13
3.517717717717717733e+03,9.874372710456008040e-13
3.577677677677677821e+03,3.416397635480659176e-12
3.637637637637637454e+03,1.098312453609481234e-11
3.697597597597597542e+03,3.299087411458322439e-11
3.757557557557557629e+03,9.305950042478564843e-11
3.817517517517517717e+03,2.476374053516375337e-10
3.877477477477477350e+03,6.242700068979226722e-10
3.937437437437437438e+03,1.496520118826163539e-09
3.997397397397397526e+03,3.423396743959157253e-09
4.057357357357357159e+03,7.496766881768865885e-09
4.117317317317317247e+03,1.575970131700305739e-08
4.177277277277276880e+03,3.188567173411273128e-08
4.237237237237237423e+03,6.223745463444882272e-08
4.297197197197197056e+03,1.174564747568012028e-07
4.357157157157157599e+03,2.147645035496742240e-07
4.417117117117117232e+03,3.811858841655203350e-07
4.477077077077076865e+03,6.579155728835422204e-07
4.537037037037037408e+03,1.106061772865175878e-06
4.596996996996997041e+03,1.813977951708862259e-06
4.656956956956956674e+03,2.906364952149761093e-06
4.716916916916917216e+03,4.555268802807259186e-06
4.776876876876876850e+03,6.993024792288753472e-06
4.836836836836836483e+03,1.052710651738612950e-05
4.896796796796797025e+03,1.555673493517774293e-05
4.956756756756756658e+03,2.259099333837020969e-05
5.016716716716716292e+03,3.226808961095189527e-05
5.076676676676676834e+03,4.537553756413361333e-05
5.136636636636636467e+03,6.287085932977836897e-05
5.196596596596597010e+03,8.590158731354553768e-05
5.256556556556556643e+03,1.158244273749567887e-04
5.316516516516516276e+03,1.542228983822389096e-04
5.376476476476476819e+03,2.029228144436772872e-04
5.436436436436436452e+03,2.640050433369355931e-04
