Photon Energy [eV],Flux [Photons/s/0.1%bw]
7.346092184368737799e+04,1.659068743155085564e+10
7.381963927855710790e+04,1.615771747868919373e+10
7.417835671342685237e+04,1.573574674072049904e+10
7.453707414829659683e+04,1.532450667789349937e+10
7.489579158316632675e+04,1.492373489990829086e+10
7.525450901803607121e+04,1.453317504097737885e+10
7.561322645290580112e+04,1.415257663676076698e+10
7.597194388777554559e+04,1.378169500317777634e+10
7.633066132264529006e+04,1.342029111709786415e+10
7.668937875751501997e+04,1.306813149890927124e+10
7.704809619238476444e+04,1.272498809696376038e+10
7.740681362725450890e+04,1.239063817389323997e+10
7.776553106212423882e+04,1.206486419479278564e+10
7.812424849699398328e+04,1.174745371726312828e+10
7.848296593186372775e+04,1.143819928330424500e+10
7.884168336673345766e+04,1.113689831305039597e+10
7.920040080160320213e+04,1.084335300033568764e+10
7.955911823647294659e+04,1.055737021007850647e+10
7.991783567134267651e+04,1.027876137747155190e+10
8.027655310621242097e+04,1.000734248225764275e+10
8.063527054108216544e+04,9.742933746686893463e+09
8.099398797595189535e+04,9.485359705053165436e+09
8.135270541082163982e+04,9.234449099804430008e+09
8.171142284569138428e+04,8.990034766428073883e+09
8.207014028056111420e+04,8.751953543132028580e+09
8.242885771543085866e+04,8.520046182219867706e+09
8.278757515030060313e+04,8.294157263141377449e+09
8.314629258517033304e+04,8.074135107198922157e+09
8.350501002004007751e+04,7.859831693890219688e+09
8.386372745490982197e+04,7.651102578867393494e+09
8.422244488977955189e+04,7.447806813491864204e+09
8.458116232464929635e+04,7.249806865964503288e+09
8.493987975951904082e+04,7.056968544010170937e+09
8.529859719438877073e+04,6.869160919095419884e+09
8.565731462925851520e+04,6.686256252158164024e+09
8.601603206412825966e+04,6.508129920827937126e+09
8.637474949899798958e+04,6.334660348115020752e+09
8.673346693386773404e+04,6.165728932546943665e+09
8.709218436873747851e+04,6.001219979730663300e+09
8.745090180360720842e+04,5.841020635318600655e+09
8.780961923847695289e+04,5.685020819356835365e+09
8.816833667334668280e+04,5.533113161993748665e+09
8.852705410821642727e+04,5.385192940527325630e+09
8.888577154308617173e+04,5.241158017769564629e+09
8.924448897795590165e+04,5.100908781706266403e+09
8.960320641282564611e+04,4.964348086430762291e+09
8.996192384769539058e+04,4.831381194330183983e+09
9.032064128256512049e+04,4.701915719502895355e+09
9.067935871743486496e+04,4.575861572385949135e+09
9.103807615230460942e+04,4.453130905571522713e+09
9.139679358717433934e+04,4.333638060791461945e+09
9.175551102204408380e+04,4.217299517049119949e+09
9.211422845691382827e+04,4.104033839878051281e+09
9.247294589178355818e+04,3.993761631707065582e+09
