Photon Energy [eV],[oe 3] Transmitivity
1.000000000000000000e+02,0.000000000000000000e+00
1.599599599599599742e+02,0.000000000000000000e+00
2.199199199199199199e+02,0.000000000000000000e+00
2.798798798798798657e+02,2.726700891410896183e-296
3.398398398398398399e+02,2.021891900107382285e-210
3.997997997997998141e+02,9.550118117773314934e-156
4.597597597597597314e+02,5.045949391365129033e-123
5.197197197197197056e+02,3.904181110881308611e-98
5.796796796796796798e+02,2.730364751928906998e-77
6.396396396396396540e+02,1.834885645846784848e-60
6.995995995995996282e+02,1.130107239688497275e-47
7.595595595595596023e+02,8.741734460731205505e-43
8.195195195195194628e+02,6.536702805258358318e-37
8.794794794794794370e+02,3.176556292327323026e-29
9.394394394394394112e+02,2.598136102423041694e-112
9.993993993993993854e+02,4.578531074077362681e-206
1.059359359359359360e+03,1.103755922251653482e-176
1.119319319319319220e+03,6.945410138224695682e-174
1.179279279279279308e+03,1.466190709673841390e-153
1.239239239239239168e+03,1.844739095078274005e-136
1.299199199199199256e+03,5.937777358606439724e-122
1.359159159159159117e+03,1.500066623893724838e-109
1.419119119119119205e+03,7.122249696375729298e-99
1.479079079079079065e+03,1.264228497455806216e-89
1.539039039039038926e+03,2.414918167061648158e-81
1.598998998998999014e+03,5.296245550949336181e-74
1.658958958958958874e+03,1.450183294199035680e-67
1.718918918918918962e+03,6.813937610263985742e-62
1.778878878878878822e+03,7.129665365830448698e-57
1.838838838838838910e+03,2.059744702001520858e-52
1.898798798798798771e+03,1.964159885125935860e-48
1.958758758758758859e+03,7.177128791977068555e-45
2.018718718718718719e+03,1.257223384639331977e-41
2.078678678678678807e+03,1.275383247044083310e-38
2.138638638638638440e+03,6.520135681700011028e-36
2.198598598598598528e+03,1.827588471790353623e-33
2.258558558558558616e+03,3.018456794714965617e-31
2.318518518518518704e+03,3.124711013216147618e-29
2.378478478478478337e+03,2.138292784121715087e-27
2.438438438438438425e+03,1.012847872814182939e-25
2.498398398398398513e+03,3.456114527668337793e-24
2.558358358358358146e+03,8.796445303204271180e-23
2.618318318318318234e+03,1.721486889850777718e-21
2.678278278278278322e+03,2.660424364045046078e-20
2.738238238238238409e+03,3.323722382384340156e-19
2.798198198198198043e+03,3.426876033659235748e-18
2.858158158158158130e+03,2.969657378127510056e-17
2.918118118118118218e+03,2.198280627629438745e-16
2.978078078078077851e+03,1.410201661040877722e-15
3.038038038038037939e+03,8.179857878910374777e-15
3.097997997997998027e+03,4.265985308383268959e-14
3.157957957957958115e+03,1.985789426676127813e-13
3.217917917917917748e+03,8.331616078909599040e-13
3.277877877877877836e+03,3.178447854778044042e-12
3.337837837837837924e+03,1.111258925422151422e-11
3.397797797797798012e+03,3.586045532512166965e-11
3.457757757757757645e+03,1.074986233591988936e-10
3.517717717717717733e+03,3.010901949425217851e-10
3.577677677677677821e+03,7.921003681132811338e-10
3.637637637637637454e+03,1.966644975398328491e-09
3.697597597597597542e+03,4.628259106485413664e-09
3.757557557557557629e+03,1.036502797406740091e-08
3.817517517517517717e+03,2.216911870070773041e-08
3.877477477477477350e+03,4.543387784248465716e-08
3.937437437437437438e+03,8.948923903144606664e-08
3.997397397397397526e+03,1.698703819872968693e-07
4.057357357357357159e+03,3.144888438352607154e-07
4.117317317317317247e+03,5.635775747227326182e-07
4.177277277277276880e+03,9.793304322049450750e-07
4.237237237237237423e+03,1.653544197613071277e-06
4.297197197197197056e+03,2.717862468843710955e-06
4.357157157157157599e+03,4.356271340218657235e-06
4.417117117117117232e+03,6.819791652496251313e-06
4.477077077077076865e+03,1.044326801067702944e-05
4.537037037037037408e+03,1.566402347703059293e-05
4.596996996996997041e+03,2.304201650029755159e-05
4.656956956956956674e+03,3.328101318038492680e-05
4.716916916916917216e+03,4.725018273468100071e-05
4.776876876876876850e+03,6.600544488091799581e-05
4.836836836836836483e+03,9.080985047885638457e-05
4.896796796796797025e+03,1.231522643328531754e-04
4.956756756756756658e+03,1.647636420632321791e-04
5.016716716716716292e+03,2.178014593323202236e-04
5.076676676676676834e+03,2.849898824799457046e-04
5.136636636636636467e+03,3.685901501424200012e-04
5.196596596596597010e+03,4.714960836729565979e-04
5.256556556556556643e+03,5.968829128067968054e-04
5.316516516516516276e+03,7.481988021009447400e-04
5.376476476476476819e+03,9.291514811685720222e-04
5.436436436436436452e+03,1.143690199111170418e-03
