Photon Energy [eV],[oe 1] Transmitivity
5.496396396396396085e+03,1.843407277664154548e-02
5.556356356356356628e+03,2.080790068537778995e-02
5.616316316316316261e+03,2.337422615654663818e-02
5.676276276276275894e+03,2.613676861755127173e-02
5.736236236236236437e+03,2.909844537045898002e-02
5.796196196196196070e+03,3.226136967320705068e-02
5.856156156156155703e+03,3.562685730656127425e-02
5.916116116116116245e+03,3.919544082535444257e-02
5.976076076076075879e+03,4.296689064408504288e-02
6.036036036036036421e+03,4.694013377811289550e-02
6.095995995995996054e+03,5.111351498941245353e-02
6.155955955955955687e+03,5.548475120568158864e-02
6.215915915915916230e+03,6.005086252834322680e-02
6.275875875875875863e+03,6.480828256096768381e-02
6.335835835835835496e+03,6.975290290866772991e-02
6.395795795795796039e+03,7.488011892412260728e-02
6.455755755755755672e+03,8.018487608624619289e-02
6.515715715715715305e+03,8.566171646190438860e-02
6.575675675675675848e+03,9.130482476581898432e-02
6.635635635635635481e+03,9.710807359734476008e-02
6.695595595595596023e+03,1.030650674942097528e-01
6.755555555555555657e+03,1.091691855015679002e-01
6.815515515515515290e+03,1.154136220094221649e-01
6.875475475475475832e+03,1.217914256620212937e-01
6.935435435435435465e+03,1.282955361890495138e-01
6.995395395395395099e+03,1.349188190502817464e-01
7.055355355355355641e+03,1.416540978226487613e-01
7.115315315315315274e+03,1.484941842917396615e-01
7.175275275275274907e+03,1.554319062384985628e-01
7.235235235235235450e+03,1.624601329367861280e-01
7.295195195195195083e+03,1.695717983985119415e-01
7.355155155155154716e+03,1.767599224207717923e-01
7.415115115115115259e+03,1.840176295038874199e-01
7.475075075075074892e+03,1.913381657208963749e-01
7.535035035035035435e+03,1.987149136280809691e-01
7.594994994994995068e+03,2.061414053129395629e-01
7.654954954954954701e+03,2.136113336806525209e-01
7.714914914914915244e+03,2.211185620831866705e-01
7.774874874874874877e+03,2.286571323965193581e-01
7.834834834834834510e+03,2.362212716516724487e-01
7.894794794794795052e+03,2.438053973242625128e-01
7.954754754754754686e+03,2.514041213853847045e-01
8.014714714714714319e+03,2.590123628067473871e-01
8.074674674674674861e+03,2.666253488806899496e-01
8.134634634634634494e+03,2.742379169567297770e-01
8.194594594594595037e+03,2.818454393639461264e-01
8.254554554554553761e+03,2.894434888790278215e-01
8.314514514514514303e+03,2.970278374882718841e-01
8.374474474474474846e+03,3.045944545094130818e-01
8.434434434434433570e+03,3.121395041454384511e-01
8.494394394394394112e+03,3.196593425379576359e-01
8.554354354354354655e+03,3.271505143832382223e-01
8.614314314314315197e+03,3.346097491695846360e-01
8.674274274274273921e+03,3.420339570903767057e-01
8.734234234234234464e+03,3.494202246829896108e-01
8.794194194194195006e+03,3.567658102397378017e-01
8.854154154154153730e+03,3.640681390331375056e-01
8.914114114114114273e+03,3.713247983941468933e-01
8.974074074074074815e+03,3.785335326785390642e-01
9.034034034034033539e+03,3.856922381532763566e-01
9.093993993993994081e+03,3.927989578316735675e-01
9.153953953953954624e+03,3.998518762832218298e-01
9.213913913913913348e+03,4.068493144412397289e-01
9.273873873873873890e+03,4.137897244289922005e-01
9.333833833833834433e+03,4.206716844225751317e-01
9.393793793793793157e+03,4.274938935666641182e-01
9.453753753753753699e+03,4.342551669572770057e-01
9.513713713713714242e+03,4.409544307037609467e-01
9.573673673673672965e+03,4.475907170806315838e-01
9.633633633633633508e+03,4.541631597782332386e-01
9.693593593593594051e+03,4.606709892598315759e-01
9.753553553553552774e+03,4.671135282314534676e-01
9.813513513513513317e+03,4.734901872295829151e-01
9.873473473473473859e+03,4.798004603308189675e-01
9.933433433433432583e+03,4.860439209865724530e-01
9.993393393393393126e+03,4.922202179850896919e-01
1.005335335335335367e+04,4.983288167126580515e-01
1.011331331331331421e+04,5.043697507089796028e-01
1.017327327327327293e+04,5.103429232093777967e-01
1.023323323323323348e+04,5.162482646350322613e-01
